rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,1.0,리니지M,NCSOFT,1.0,2.0,
2,-1.0,리니지W,NCSOFT,2.0,8.0,
3,4.0,리니지2M,NCSOFT,3.0,11.0,
4,50.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",6.0,1.0,1.0
5,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,4.0,4.0,
6,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,9.0,3.0,2.0
7,-3.0,던전앤파이터 모바일,NEXON Company,5.0,5.0,
8,-3.0,히어로즈 테일즈,37 Mobile Games,8.0,15.0,3.0
9,2.0,원신,COGNOSPHERE PTE. LTD.,7.0,6.0,
10,3.0,기적의 검,4399 KOREA,10.0,34.0,23.0
11,1.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",18.0,39.0,4.0
12,34.0,Pokémon GO,"Niantic, Inc.",11.0,10.0,
13,-3.0,라이즈 오브 킹덤즈,LilithGames,13.0,18.0,
14,8.0,한게임 포커,NHN BIGFOOT,14.0,41.0,29.0
15,,Roblox,Roblox Corporation,12.0,67.0,
16,-8.0,뮤오리진3,Webzen Inc.,15.0,30.0,
17,-8.0,블레이드&소울 레볼루션,Netmarble,16.0,32.0,
18,5.0,피파모바일,NEXON Company,23.0,7.0,
19,28.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,19.0,82.0,50.0
20,43.0,한게임포커 클래식 with PC,NHN Corp.,17.0,,81.0
21,-5.0,바람의나라: 연,NEXON Company,28.0,24.0,6.0
22,6.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,20.0,63.0,
23,-9.0,쿠키런: 킹덤,Devsisters Corporation,26.0,17.0,41.0
24,-5.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,25.0,71.0,27.0
25,-5.0,R2M,Webzen Inc.,21.0,,
26,-9.0,블레이드&소울2,NCSOFT,22.0,110.0,
27,3.0,서머너즈 워: 천공의 아레나,Com2uS,24.0,47.0,
28,4.0,카트라이더 러쉬플러스,NEXON Company,32.0,13.0,
29,4.0,제2의 나라: Cross Worlds,Netmarble,30.0,16.0,
30,-4.0,Top War: Battle Game,Topwar Studio,29.0,23.0,
31,,삼국지 전략판,Qookka Games,52.0,20.0,9.0
32,-8.0,신의 탑M: 위대한 여정,NGELGAMES,31.0,21.0,
33,3.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,57.0,43.0,5.0
34,110.0,백야극광,Level Infinite,27.0,78.0,
35,16.0,앙상블스타즈!!,HappyElements,40.0,12.0,
36,-2.0,2X,JOYGAME KOREA,34.0,,45.0
37,22.0,V4,NEXON Company,33.0,69.0,
38,3.0,꿈의 정원 (Gardenscapes),Playrix,36.0,27.0,
39,-18.0,리니지2 레볼루션,Netmarble,35.0,65.0,
40,-5.0,에보니 - 왕의 귀환,TG Inc.,77.0,111.0,7.0
41,61.0,브롤스타즈,Supercell,38.0,28.0,
42,-17.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,41.0,26.0,76.0
43,5.0,메이플스토리M,NEXON Company,47.0,14.0,
44,-7.0,에픽세븐,Smilegate Megaport,37.0,45.0,
45,8.0,한게임 섯다&맞고,NHN BIGFOOT,42.0,38.0,56.0
46,40.0,핀볼도사,Habby,39.0,35.0,
47,-29.0,블루 아카이브,NEXON Company,82.0,89.0,11.0
48,18.0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,79.0,40.0,12.0
49,-10.0,에이지 오브 제트: 타워 디펜스,CamelStudio,74.0,48.0,13.0
50,-6.0,꿈의 집 (Homescapes),Playrix,46.0,22.0,196.0
51,-22.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,43.0,31.0,102.0
52,-10.0,미르4,"Wemade Co., Ltd",115.0,,10.0
53,-4.0,캔디크러쉬사가,King,44.0,44.0,
54,2.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,93.0,79.0,14.0
55,-15.0,배틀그라운드,"KRAFTON, Inc.",55.0,25.0,
56,4.0,킹덤삼국,BLANCOZONE KR,69.0,55.0,28.0
57,4.0,건쉽배틀 토탈워페어,JOYCITY Corp.,68.0,125.0,18.0
58,30.0,"플레이 포커 : 블랙카지노_7포커,로바,바카라,홀덤","LightCON Co.,Ltd.",,,8.0
59,15.0,클래시 오브 클랜,Supercell,49.0,58.0,
60,20.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,45.0,,
61,6.0,컴투스프로야구2022,Com2uS,81.0,42.0,34.0
62,159.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",245.0,9.0,
63,-36.0,붕괴3rd,miHoYo Limited,48.0,77.0,
64,46.0,리니지M(12),NCSOFT,54.0,59.0,
65,11.0,요신:구미호뎐,XiaoMa,58.0,,47.0
66,7.0,더프레이 MMORPG,나우플레이,66.0,,35.0
67,-17.0,라그나로크 오리진,"GRAVITY Co., Ltd.",141.0,73.0,15.0
68,14.0,트라하 인피니티,MOAI GAMES Corporation.,51.0,106.0,
69,26.0,모두의마블,Netmarble,98.0,29.0,49.0
70,50.0,MLB 9이닝스 22,Com2uS,53.0,109.0,
71,-14.0,라이즈 오브 엠파이어,Long Tech Network Limited,100.0,86.0,26.0
72,-7.0,A3: 스틸얼라이브,Netmarble,50.0,,
73,-11.0,아르미스,Netease Games Global,122.0,49.0,22.0
74,3.0,이스6 온라인,HaoPlay Limited,60.0,61.0,
75,18.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,137.0,68.0,17.0
76,-12.0,랑그릿사,ZlongGames,63.0,62.0,
77,6.0,킹덤 : 전쟁의 불씨,FOW Games,99.0,,24.0
78,6.0,트릭스터M,NCSOFT,56.0,97.0,
79,33.0,페이트/그랜드 오더,Netmarble,62.0,76.0,
80,1.0,로얄 매치 (Royal Match),Dream Games Ltd.,67.0,52.0,
81,-13.0,만신 : 실시간 방치형 RPG,CHAPLIN GAME CO. LTD,85.0,,32.0
82,-11.0,심포니 오브 에픽,Moonton,107.0,46.0,39.0
83,-11.0,황제라 칭하라,"Clicktouch Co., Ltd.",112.0,54.0,33.0
84,-39.0,일곱 개의 대죄: GRAND CROSS,Netmarble,71.0,53.0,
85,-42.0,뮤 아크엔젤,Webzen Inc.,59.0,116.0,
86,10.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,61.0,104.0,
87,12.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,75.0,75.0,104.0
88,-19.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,154.0,74.0,19.0
89,1.0,피쉬돔 (Fishdom),Playrix,76.0,50.0,
90,-15.0,퍼펙트 아레나,KingKongSOFT,139.0,33.0,36.0
91,-2.0,랜덤 다이스(Random Dice) : 디펜스,111%,88.0,37.0,
92,31.0,카운터사이드,NEXON Company,65.0,127.0,
93,68.0,에브리타운: 대한민국 600만 유저가 선택한 농장게임,Wemade Connect,156.0,96.0,20.0
94,-7.0,에이스 디펜더: 드래곤 슬레이어 전쟁,ACE GAME INTERNATIONAL LIMITED,64.0,,
95,-4.0,미르의 전설2: 메모리즈 오브 미르,ICEBIRD GAMES,95.0,,44.0
96,-58.0,삼국지M,Efun Company,254.0,98.0,16.0
97,-42.0,라이프애프터,X.D. Global,84.0,56.0,
98,-13.0,AFK 아레나,LilithGames,86.0,57.0,
99,-7.0,로드 모바일: 타워 디펜스,IGG.COM,72.0,99.0,253.0
100,-2.0,검은사막 모바일,PEARL ABYSS,92.0,87.0,74.0
101,5.0,황제의 꿈,37GAMES.AISA,146.0,,21.0
102,36.0,가디언 테일즈,Kakao Games Corp.,70.0,,
103,-45.0,DC 월드 콜라이드,Nuverse,78.0,102.0,
104,1.0,마구마구 2022,Netmarble,106.0,36.0,
105,63.0,"WPL : 텍사스 홀덤, 토너먼트, 싯앤고, 픽앤고",Zempot INC.,73.0,,
106,-12.0,King of Avalon: 영토 전쟁,FunPlus International AG,131.0,,30.0
107,27.0,MARVEL 퓨처파이트,Netmarble,83.0,90.0,
108,-56.0,합성소녀,Gamepub,101.0,,59.0
109,-9.0,마피아 시티,YOTTA GAMES,109.0,,48.0
110,1.0,라스트 포트리스 : 언더그라운드,LIFE IS A GAME LIMITED,,19.0,
111,130.0,벽람항로,X.D. Global,80.0,,
112,-15.0,달빛조각사,Kakao Games Corp.,153.0,118.0,31.0
113,19.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,87.0,,176.0
114,-36.0,ONE PIECE TREASURE CRUISE,Bandai Namco Entertainment Inc.,111.0,51.0,
115,38.0,뮤오리진2,Webzen Inc.,89.0,,
116,1.0,냥코 대전쟁,PONOS Corporation,97.0,101.0,
117,-14.0,달토끼 키우기,AbleGames,90.0,,
118,29.0,기적의검 레볼루션,4399 KOREA,91.0,,
119,-49.0,세븐나이츠2,Netmarble,94.0,,
120,7.0,뮤 아크엔젤2,Webzen Inc.,96.0,,
121,-14.0,꿈의 마을 (Township),Playrix,105.0,100.0,
122,-18.0,라스트오리진,SmartJoy,418.0,,25.0
123,20.0,애니팡3,"Wemade Play Co.,Ltd.",103.0,,163.0
124,-45.0,열혈강호W,RogueWave Inc.,102.0,,
125,-16.0,사신키우기 온라인,DAERISOFT,124.0,,70.0
126,-4.0,블레이드 키우기,mobirix,104.0,,
127,8.0,신명2:아수라,Trigirls Studio,118.0,,84.0
128,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",135.0,66.0,
129,-28.0,로드 오브 히어로즈,CloverGames,110.0,115.0,
130,6.0,하스스톤,"Blizzard Entertainment, Inc.",132.0,88.0,116.0
131,-12.0,모바일 레전드: Bang Bang,Moonton,140.0,70.0,160.0
132,23.0,더 워킹데드: 서바이버즈,Galaxy Play Technology Limited,108.0,,
133,-12.0,넷마블 프로야구 2022,Netmarble,126.0,83.0,
134,52.0,포세이돈 키우기 : 방치형 액션 RPG,MOUSE_DUCK,133.0,72.0,
135,-9.0,컴투스프로야구매니저 LIVE 2022,Com2uS,170.0,,52.0
136,-21.0,마피아42,TEAM42,228.0,81.0,60.0
137,-29.0,명일방주,Yostar Limited.,184.0,120.0,53.0
138,40.0,패밀리팜 어드벤처,Century Games Pte. Ltd.,119.0,95.0,
139,10.0,그랑삼국,Yoozoo (Singapore) Pte. Ltd,232.0,,37.0
140,14.0,리니지2M(12),NCSOFT,128.0,91.0,
141,29.0,프렌즈팝콘,Kakao Games Corp.,113.0,,234.0
142,14.0,솔라 리바이벌,Ujoy Games,182.0,,54.0
143,-25.0,임모탈 키우기 : 다크판타지 방치형 액션 RPG,Bad Beans,114.0,,
144,-20.0,에오스 레드,BluePotion Games,152.0,,62.0
145,39.0,애니팡4,"Wemade Play Co.,Ltd.",117.0,,150.0
146,39.0,Project Makeover,"Magic Tavern, Inc.",159.0,60.0,
147,-8.0,조선협객전M,withHUG,236.0,,43.0
148,12.0,리치리치,U.LU Games,197.0,,51.0
149,-19.0,레알팜 : 현실과 똑같은 농사게임,NEOGAMES,267.0,,38.0
150,,케페우스M,Ujoy Games,185.0,,57.0
151,-37.0,컴투스프로야구V22,Com2uS,125.0,105.0,
152,-21.0,레이드: 그림자의 전설,Plarium Global Ltd,116.0,,
153,20.0,삼국지 오리진,R2 Games Asia,269.0,,42.0
154,-41.0,DRAGON BALL LEGENDS 드래곤 볼 레전즈,Bandai Namco Entertainment Inc.,123.0,119.0,
155,2.0,음양: 신마의 연,UnlockGame,136.0,,98.0
156,21.0,클래시 로얄,Supercell,174.0,64.0,
157,-28.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,177.0,,63.0
158,-12.0,애니팡2,"Wemade Play Co.,Ltd.",120.0,,
159,-18.0,언디셈버 - Undecember,LINE Games,121.0,,
160,9.0,암행기: 어사 출두,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.,130.0,,132.0
161,-9.0,슬램덩크,DeNA HONG KONG LIMITED,233.0,103.0,61.0
162,-22.0,킹 오브 파이터 올스타,Netmarble,151.0,,86.0
163,13.0,무한돌파삼국지 리버스L,NATRIS,127.0,,
164,-31.0,MARVEL 퓨처 레볼루션,Netmarble,134.0,114.0,
165,-49.0,좀비고등학교,AWESOMEPIECE,129.0,126.0,
166,1.0,그랑사가,Npixel,199.0,,65.0
167,42.0,아이돌리 프라이드 : 아이돌 육성 시뮬레이션 RPG,NEOWIZ,155.0,84.0,
168,-26.0,Guns of Glory: 철가면,FunPlus International AG,186.0,,71.0
169,-24.0,팬덤시티 - 실사풍 미녀 게임,nxuinc,321.0,,46.0
170,4.0,월드 오브 워 머신,Bigbreakgames,209.0,,68.0
171,-6.0,Art of War: Legions,Fastone Games HK,138.0,124.0,
172,10.0,뉴 삼국세계:신마 대결,XiaoMa,145.0,,125.0
173,-11.0,GUNS UP! Mobile,NHN BIGFOOT,161.0,92.0,
174,53.0,애니팡 포커,PLAYLINKS Corp.,142.0,,195.0
175,-9.0,태왕: 가람의 길,Longtu Korea Inc.,183.0,,88.0
176,-4.0,십이지천M,NTORI,231.0,,69.0
177,27.0,머지 맨션 (Merge Mansion),Metacore Games Oy,205.0,80.0,
178,-15.0,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.,204.0,,80.0
179,,숨겨진 유산,Playrix,143.0,,
180,7.0,아처키우기 : 방치형 디펜스,MadMans,194.0,85.0,
181,53.0,BIGPOT 999,주식회사 레디나인,144.0,,
182,10.0,프렌즈팝,Kakao Games Corp.,147.0,,215.0
183,52.0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,,,40.0
184,-20.0,쌍칼키우기 : 방치형 액션 RPG,SUPERBOX.Inc,195.0,,91.0
185,32.0,레이븐 : BLESS,Netmarble,148.0,,
186,20.0,프로야구 H3,NCSOFT,149.0,,
187,6.0,1945 공군: 슈팅 비행기게임 - 고전게임,ONESOFT,150.0,,
188,8.0,궁수의 전설,Habby,178.0,113.0,213.0
189,77.0,놀러와 마이홈,Kakao Games Corp.,175.0,107.0,
190,-10.0,위 베어 베어스 더 퍼즐,"Wemade Play Co.,Ltd.",157.0,,
191,37.0,프렌즈타운,Kakao Games Corp.,158.0,,
192,-67.0,미니어스,BILIBILI,257.0,,73.0
193,8.0,캔디크러쉬소다,King,160.0,,
194,4.0,DRAGON BALL Z 폭렬격전,Bandai Namco Entertainment Inc.,162.0,,
195,78.0,창술사 키우기,DragonHeart,163.0,,
196,-6.0,데카론M,THUMBAGE,340.0,,64.0
197,88.0,아레스 크로니클,ZlongGames,201.0,122.0,134.0
198,52.0,클론다이크 대탐험,VIZOR APPS LTD.,164.0,,
199,1.0,머지 카운티（Merge County®）,Microfun Limited,165.0,,
200,45.0,소서리스 키우기 : 방치형 마법 RPG,highbrow,166.0,,
