rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1,1.0,
2,0,리니지M,NCSOFT,2,3.0,
3,0,리니지2M,NCSOFT,3,11.0,
4,0,제2의 나라: CROSS WORLDS,Netmarble,4,2.0,
5,0,삼국지 전략판,Qookka Games,16,12.0,1.0
6,0,바람의나라: 연,NEXON Company,11,6.0,2.0
7,0,원신,miHoYo Limited,5,7.0,
8,0,기적의 검,4399 KOREA,6,17.0,6.0
9,0,쿠키런: 킹덤,Devsisters Corporation,9,4.0,7.0
10,0,히어로즈 테일즈,37 Mobile Games,8,15.0,9.0
11,0,라이즈 오브 킹덤즈,LilithGames,7,9.0,
12,0,세븐나이츠2,Netmarble,10,16.0,
13,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,29,5.0,4.0
14,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,24,20.0,5.0
15,0,미르4,"Wemade Co., Ltd",47,36.0,3.0
16,0,V4,NEXON Company,12,18.0,
17,0,블레이드&소울 레볼루션,Netmarble,13,30.0,
18,0,A3: 스틸얼라이브,Netmarble,14,38.0,
19,0,리니지2 레볼루션,Netmarble,15,28.0,
20,0,페이트/그랜드 오더,Netmarble,17,71.0,
21,0,뮤 아크엔젤,Webzen Inc.,19,40.0,
22,0,R2M,Webzen Inc.,18,78.0,
23,0,천상나르샤,Eyougame Inc.,22,47.0,28.0
24,0,트릭스터M,NCSOFT,21,45.0,
25,0,ROBLOX,Roblox Corporation,20,72.0,
26,0,배틀그라운드,"KRAFTON, Inc.",23,13.0,
27,0,메이플스토리M,NEXON Company,27,8.0,
28,0,피파모바일,NEXON Company,25,19.0,
29,0,브롤스타즈,Supercell,26,25.0,
30,0,명일방주,Yostar Limited.,45,44.0,8.0
31,0,건쉽배틀 토탈워페어,JOYCITY Corp.,40,63.0,13.0
32,0,로드 오브 히어로즈,CloverGames,28,60.0,
33,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,43,33.0,16.0
34,0,꿈의 집 (Homescapes),Playrix,34,22.0,
35,0,카트라이더 러쉬플러스,NEXON Company,39,14.0,
36,0,꿈의 정원 (Gardenscapes),Playrix,32,34.0,
37,0,에픽세븐,Smilegate Megaport,31,58.0,
38,0,가디언 테일즈,Kakao Games Corp.,33,37.0,
39,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,51,29.0,14.0
40,0,디 앤츠:언더그라운드 킹덤,StarUnion,30,,
41,0,AFK 아레나,LilithGames,36,46.0,
42,0,Pokémon GO,"Niantic, Inc.",37,39.0,
43,0,로드 모바일: 타워 디펜스,IGG.COM,35,82.0,265.0
44,0,백야극광,PROXIMA BETA,38,52.0,
45,0,소녀X헌터,Sincetimes Inc.,54,50.0,23.0
46,0,Top War: Battle Game,Topwar Studio,42,27.0,
47,0,한게임 포커,NHN BIGFOOT,41,94.0,47.0
48,0,달빛조각사,Kakao Games Corp.,56,74.0,20.0
