rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,4.0,
4,0,기적의 검,4399 KOREA,5.0,7.0,4.0
5,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,10.0,3.0,1.0
6,0,V4,NEXON Company,4.0,8.0,
7,0,블레이드&소울 레볼루션,Netmarble,6.0,12.0,
8,0,로한M,PLAYWITH Inc.,33.0,266.0,2.0
9,0,명일방주,Yostar Limited.,7.0,13.0,
10,0,리니지2 레볼루션,Netmarble,8.0,9.0,
11,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,9.0,23.0,27.0
12,0,샤이닝라이트,Eyougame Inc.,15.0,20.0,6.0
13,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,61.0,92.0,3.0
14,0,바람의전쟁: 뇌명천하,4399 KOREA,13.0,18.0,13.0
15,0,브롤스타즈,Supercell,11.0,21.0,
16,0,메이플스토리M,NEXON Company,12.0,5.0,
17,0,검은사막 모바일,PEARL ABYSS,14.0,19.0,38.0
18,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,48.0,15.0,7.0
19,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,16.0,11.0,46.0
20,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,17.0,6.0,
21,0,모두의마블,Netmarble,31.0,10.0,19.0
22,0,황제라 칭하라,"Clicktouch Co., Ltd.",30.0,16.0,20.0
23,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,47.0,49.0,8.0
24,0,클래시 오브 클랜,Supercell,19.0,28.0,
25,0,라플라스M,ZlongGames,23.0,22.0,
26,0,붕괴3rd,miHoYo Limited,18.0,41.0,
27,0,랑그릿사,ZlongGames,22.0,31.0,
28,0,엑소스 히어로즈,LINE Games,21.0,44.0,
29,0,배틀그라운드,"KRAFTON, Inc.",27.0,17.0,
30,0,라스트오리진,SmartJoy,279.0,,5.0
31,0,엘프:드래곤소환사,Gamepub,36.0,81.0,15.0
32,0,한게임 포커,NHN BIGFOOT,25.0,38.0,
33,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,24.0,57.0,
34,0,에오스 레드,BluePotion Games,20.0,,
35,0,신강호,LE TUI Network Technology CO.，LTD.,45.0,,12.0
36,0,꿈의 정원 (Gardenscapes),Playrix,29.0,24.0,
37,0,킹 오브 파이터 올스타,Netmarble,53.0,42.0,14.0
38,0,리니지M(12),NCSOFT,34.0,14.0,
39,0,서머너즈 워: 천공의 아레나,Com2uS,28.0,35.0,
