rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지W,NCSOFT,1.0,5.0,
2,,리니지M,NCSOFT,2.0,4.0,
3,1.0,던전앤파이터 모바일,NEXON Company,3.0,1.0,
4,-1.0,오딘: 발할라 라이징,Kakao Games Corp.,4.0,2.0,
5,1.0,히어로즈 테일즈,37 Mobile Games,6.0,10.0,2.0
6,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,14.0,3.0,1.0
7,-2.0,리니지2M,NCSOFT,5.0,21.0,
8,10.0,라이즈 오브 킹덤즈,LilithGames,7.0,6.0,
9,,뮤오리진3,Webzen Inc.,8.0,16.0,
10,,Roblox,Roblox Corporation,9.0,74.0,
11,,블레이드&소울 레볼루션,Netmarble,10.0,23.0,
12,,퍼즐 오브 Z x 지.아이.조,"BLANCOZONE NETWORK CO., LIMITED",16.0,41.0,4.0
13,82.0,붕괴3rd,miHoYo Limited,11.0,27.0,
14,,기적의 검,4399 KOREA,13.0,35.0,22.0
15,,바람의나라: 연,NEXON Company,40.0,24.0,3.0
16,5.0,리니지2 레볼루션,Netmarble,12.0,38.0,
17,-4.0,신의 탑M: 위대한 여정,NGELGAMES,15.0,14.0,
18,-1.0,쿠키런: 킹덤,Devsisters Corporation,25.0,8.0,28.0
19,-3.0,제2의 나라: Cross Worlds,Netmarble,18.0,20.0,
20,,데몬헌터-Demon Hunter,Eskyfun Entertainment,19.0,56.0,21.0
21,-2.0,블레이드&소울2,NCSOFT,17.0,70.0,
22,156.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,23.0,19.0,
23,-15.0,카트라이더 러쉬플러스,NEXON Company,29.0,7.0,
24,5.0,배틀그라운드,"KRAFTON, Inc.",21.0,26.0,
25,8.0,2X,JOYGAME KOREA,20.0,95.0,43.0
26,-4.0,한게임 포커,NHN BIGFOOT,22.0,67.0,31.0
27,-2.0,피파모바일,NEXON Company,28.0,9.0,
28,-5.0,삼국지 전략판,Qookka Games,52.0,11.0,5.0
29,-3.0,서머너즈 워: 천공의 아레나,Com2uS,24.0,34.0,
30,26.0,앙상블스타즈!!,HappyElements,32.0,12.0,
