rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1,1.0,
2,0,리니지M,NCSOFT,2,2.0,
3,0,리니지2M,NCSOFT,3,9.0,
4,0,블레이드&소울2,NCSOFT,4,12.0,
5,0,제2의 나라: CROSS WORLDS,Netmarble,5,5.0,
6,0,바람의나라: 연,NEXON Company,12,7.0,2.0
7,0,히어로즈 테일즈,37 Mobile Games,8,18.0,3.0
8,0,원신-1주년,miHoYo Limited,6,3.0,
9,0,삼국지 전략판,Qookka Games,27,13.0,1.0
10,0,기적의 검,4399 KOREA,7,17.0,5.0
11,0,MARVEL 퓨처 레볼루션,Netmarble,9,10.0,
12,0,라이즈 오브 킹덤즈,LilithGames,10,16.0,
13,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,18,4.0,6.0
14,0,쿠키런: 킹덤,Devsisters Corporation,17,8.0,7.0
15,0,세븐나이츠2,Netmarble,11,23.0,
16,0,카트라이더 러쉬플러스,NEXON Company,16,6.0,
17,0,블레이드&소울 레볼루션,Netmarble,13,33.0,
18,0,ROBLOX,Roblox Corporation,14,65.0,
19,0,R2M,Webzen Inc.,15,59.0,
20,0,배틀그라운드,"KRAFTON, Inc.",23,14.0,
21,0,메이플스토리M,NEXON Company,24,11.0,
22,0,V4,NEXON Company,19,34.0,
23,0,뮤 아크엔젤,Webzen Inc.,21,39.0,
24,0,A3: 스틸얼라이브,Netmarble,20,68.0,
25,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,31,29.0,8.0
26,0,에픽세븐,Smilegate Megaport,22,44.0,
27,0,브롤스타즈,Supercell,26,20.0,
28,0,미르4,"Wemade Co., Ltd",68,49.0,4.0
29,0,천상나르샤,Eyougame Inc.,29,50.0,20.0
30,0,리니지2 레볼루션,Netmarble,28,22.0,
31,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,45,19.0,10.0
32,0,로드 모바일: 타워 디펜스,IGG.COM,25,118.0,260.0
33,0,피파모바일,NEXON Company,34,15.0,
34,0,가디언 테일즈,Kakao Games Corp.,30,53.0,
35,0,한게임 포커,NHN BIGFOOT,36,55.0,34.0
36,0,코노스바 모바일 - 판타스틱 데이즈,NEXON Company,32,64.0,
37,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,56,31.0,12.0
38,0,건쉽배틀 토탈워페어,JOYCITY Corp.,44,72.0,15.0
39,0,슬레이어 키우기,GEAR2,33,,
40,0,디 앤츠: 언더그라운드 킹덤,StarUnion,35,,
41,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,42,27.0,62.0
42,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,38,61.0,52.0
43,0,라그나로크 오리진,"GRAVITY Co., Ltd.",82,46.0,11.0
44,0,붕괴3rd,miHoYo Limited,37,54.0,
45,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,83,36.0,13.0
46,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,51,47.0,22.0
47,0,꿈의 정원 (Gardenscapes),Playrix,39,41.0,
48,0,꿈의 집 (Homescapes),Playrix,47,24.0,
49,0,DRAGON BALL Z 폭렬격전,BANDAI NAMCO Entertainment Inc.,40,42.0,
50,0,Top War: Battle Game,Topwar Studio,46,28.0,
51,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,41,85.0,
52,0,사신키우기 온라인 : 신규서버 오픈,DAERISOFT,58,,18.0
53,0,로드 오브 히어로즈,CloverGames,43,71.0,
54,0,삼국지M,Efun Company,219,66.0,9.0
55,0,슬램덩크,DeNA HONG KONG LIMITED,133,26.0,17.0
56,0,클래시 오브 클랜,Supercell,54,25.0,
57,0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",52,51.0,46.0
58,0,황제라 칭하라,"Clicktouch Co., Ltd.",64,43.0,28.0
