rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,4.0,
2,0,리니지M,NCSOFT,2.0,1.0,
3,0,바람의나라: 연,NEXON Company,3.0,2.0,1.0
4,0,원신,miHoYo Limited,4.0,9.0,
5,0,기적의 검,4399 KOREA,5.0,31.0,9.0
6,0,R2M,Webzen Inc.,6.0,16.0,
7,0,라그나로크 오리진,"GRAVITY Co., Ltd.",18.0,7.0,3.0
8,0,카트라이더 러쉬플러스,NEXON Company,8.0,3.0,
9,0,V4,NEXON Company,7.0,8.0,
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,31.0,5.0,4.0
11,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,94.0,273.0,2.0
12,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,17.0,25.0,6.0
13,0,라이즈 오브 킹덤즈,LilithGames,9.0,6.0,
14,0,뮤 아크엔젤,Webzen Inc.,10.0,15.0,
15,0,리니지2 레볼루션,Netmarble,11.0,21.0,
16,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,12.0,10.0,
17,0,일루전 커넥트,ChangYou,36.0,55.0,5.0
18,0,블레이드&소울 레볼루션,Netmarble,13.0,19.0,
19,0,AFK 아레나,LilithGames,16.0,12.0,
20,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,22.0,24.0,14.0
21,0,A3: 스틸얼라이브,Netmarble,14.0,23.0,
22,0,가디언 테일즈,Kakao Games Corp.,15.0,17.0,
23,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,20.0,18.0,55.0
24,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,60.0,37.0,7.0
25,0,스테리테일,4399 KOREA,26.0,39.0,19.0
26,0,배틀그라운드,"KRAFTON, Inc.",21.0,13.0,
27,0,슬램덩크,DeNA HONG KONG LIMITED,33.0,20.0,18.0
28,0,라이즈 오브 엠파이어,Long Tech Network Limited,34.0,47.0,13.0
29,0,황제라 칭하라,"Clicktouch Co., Ltd.",35.0,35.0,17.0
30,0,ROBLOX,Roblox Corporation,19.0,67.0,
31,0,FIFA Mobile,NEXON Company,29.0,22.0,
32,0,삼국지M,Efun Company,147.0,34.0,8.0
33,0,로드 모바일: 타워 디펜스,IGG.COM,24.0,59.0,
34,0,달빛조각사,Kakao Games Corp.,52.0,43.0,12.0
35,0,라루나 판타지,Eskyfun Entertainment,25.0,57.0,
36,0,용비불패M,VALOFE,23.0,65.0,
37,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,38.0,38.0,29.0
38,0,브롤스타즈,Supercell,27.0,48.0,
39,0,메이플스토리M,NEXON Company,39.0,11.0,
40,0,에픽세븐,Smilegate Megaport,30.0,50.0,
41,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,28.0,63.0,
42,0,꿈의 정원 (Gardenscapes),Playrix,32.0,36.0,
43,0,동방불패 모바일,Perfect World Korea,57.0,56.0,15.0
