rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1,1.0,
2,0,리니지M,NCSOFT,2,3.0,
3,0,리니지2M,NCSOFT,3,12.0,
4,0,제2의 나라: CROSS WORLDS,Netmarble,4,2.0,
5,0,바람의나라: 연,NEXON Company,8,7.0,1.0
6,0,쿠키런: 킹덤,Devsisters Corporation,5,4.0,6.0
7,0,기적의 검,4399 KOREA,6,16.0,7.0
8,0,삼국지 전략판,Qookka Games,12,11.0,3.0
9,0,라이즈 오브 킹덤즈,LilithGames,7,10.0,
10,0,원신,miHoYo Limited,9,5.0,
11,0,히어로즈 테일즈,37 Mobile Games,10,18.0,17.0
12,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,29,6.0,4.0
13,0,미르4,"Wemade Co., Ltd",51,36.0,2.0
14,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,28,20.0,5.0
15,0,카트라이더 러쉬플러스,NEXON Company,14,8.0,
16,0,뮤 아크엔젤,Webzen Inc.,11,61.0,
17,0,블레이드&소울 레볼루션,Netmarble,13,41.0,
18,0,세븐나이츠2,Netmarble,15,25.0,
19,0,천상나르샤,Eyougame Inc.,20,38.0,29.0
20,0,Pokémon GO,"Niantic, Inc.",22,9.0,
21,0,가디언 테일즈,Kakao Games Corp.,17,31.0,
22,0,배틀그라운드,"KRAFTON, Inc.",19,14.0,
23,0,ROBLOX,Roblox Corporation,16,77.0,
24,0,R2M,Webzen Inc.,18,91.0,
25,0,리니지2 레볼루션,Netmarble,21,26.0,
26,0,피파모바일,NEXON Company,23,15.0,
27,0,메이플스토리M,NEXON Company,24,13.0,
28,0,브롤스타즈,Supercell,25,32.0,
29,0,A3: 스틸얼라이브,Netmarble,26,29.0,
30,0,트릭스터M,NCSOFT,27,39.0,
31,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,47,48.0,8.0
32,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,42,37.0,15.0
33,0,V4,NEXON Company,31,27.0,
34,0,건쉽배틀 토탈워페어,JOYCITY Corp.,45,106.0,10.0
35,0,달빛조각사,Kakao Games Corp.,38,86.0,24.0
36,0,킹덤 : 전쟁의 불씨,파우게임즈,43,,11.0
37,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,30,104.0,
38,0,백야극광,PROXIMA BETA,32,44.0,
39,0,에픽세븐,Smilegate Megaport,33,68.0,
40,0,꿈의 집 (Homescapes),Playrix,37,21.0,
41,0,한게임 포커,NHN BIGFOOT,35,88.0,59.0
42,0,로드 모바일: 타워 디펜스,IGG.COM,34,75.0,
43,0,조선협객전M,withHUG,56,76.0,13.0
44,0,컴투스프로야구2021,Com2uS,48,42.0,28.0
45,0,Top War: Battle Game,Topwar Studio,40,23.0,
46,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,60,28.0,26.0
47,0,꿈의 정원 (Gardenscapes),Playrix,39,35.0,
