rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,1.0,
2,0,리니지2M,NCSOFT,2,5.0,
3,0,삼국지 전략판,Qookka Games,5,4.0,1.0
4,0,쿠키런: 킹덤,Devsisters Corporation,4,2.0,5.0
5,0,기적의 검,4399 KOREA,3,95.0,8.0
6,0,바람의나라: 연,NEXON Company,13,9.0,3.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,21,3.0,4.0
8,0,미르4,"Wemade Co., Ltd",25,25.0,2.0
9,0,원신,miHoYo Limited,6,18.0,
10,0,라이즈 오브 킹덤즈,LilithGames,8,7.0,
11,0,V4,NEXON Company,7,17.0,
12,0,세븐나이츠2,Netmarble,9,12.0,
13,0,브롤스타즈,Supercell,10,13.0,
14,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,12,10.0,
15,0,뮤 아크엔젤,Webzen Inc.,11,41.0,
16,0,명일방주,Yostar Limited.,19,60.0,15.0
17,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,15,16.0,42.0
18,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,29,21.0,6.0
19,0,그랑사가,NPIXEL,14,14.0,
20,0,Pencil draw puzzle - draw one part,BA Game Tl.inc,20,,14.0
21,0,Hair Dye,Crazy Labs by TabTale,23,28.0,21.0
22,0,블레이드&소울 레볼루션,Netmarble,17,30.0,
23,0,R2M,Webzen Inc.,16,66.0,
24,0,ROBLOX,Roblox Corporation,18,48.0,
25,0,리니지2 레볼루션,Netmarble,22,31.0,
26,0,"이미지 투 PDF 변환 앱 - JPG를 PDF로 변환, PDF 편집기",Simple Design Ltd.,37,44.0,9.0
27,0,A3: 스틸얼라이브,Netmarble,24,57.0,
28,0,배틀그라운드,"KRAFTON, Inc.",27,11.0,
29,0,AFK 아레나,LilithGames,26,43.0,
30,0,메이플스토리M,NEXON Company,31,6.0,
31,0,한게임 포커,NHN BIGFOOT,30,54.0,45.0
32,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,41,38.0,20.0
33,0,라스트오리진,SmartJoy,345,,7.0
34,0,DK모바일: 영웅의귀환,NTRANCE Corp,33,,37.0
35,0,서머너즈 워: 천공의 아레나,Com2uS,28,39.0,
36,0,라그나로크 오리진,"GRAVITY Co., Ltd.",56,47.0,13.0
37,0,FIFA Mobile,NEXON Company,32,19.0,
38,0,달빛조각사,Kakao Games Corp.,75,111.0,10.0
39,0,라이즈 오브 엠파이어,Long Tech Network Limited,77,81.0,12.0
40,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,69,32.0,17.0
41,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,59,15.0,29.0
42,0,건쉽배틀 토탈워페어,JOYCITY Corp.,53,90.0,23.0
43,0,한게임포커 클래식 with PC,NHN Corp.,34,,66.0
44,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,71,,16.0
45,0,슬램덩크,DeNA HONG KONG LIMITED,89,46.0,18.0
46,0,검은강호2: 선미 원픽 MMORPG,9SplayDeveloper,39,74.0,49.0
47,0,클래시 오브 클랜,Supercell,35,45.0,
48,0,컴투스프로야구2021,Com2uS,36,49.0,
49,0,삼국지혼,YOUZU(SINGAPORE)PTE.LTD.,48,51.0,38.0
50,0,이카루스 이터널,LINE Games,68,61.0,25.0
51,0,카트라이더 러쉬플러스,NEXON Company,50,8.0,
52,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,101,63.0,19.0
