rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,V4,NEXON Company,3.0,5.0,
4,0,AFK 아레나,LilithGames,4.0,4.0,
5,0,라이즈 오브 킹덤즈,LilithGames,5.0,3.0,
6,0,기적의 검,4399 KOREA,7.0,13.0,2.0
7,0,A3: 스틸얼라이브,Netmarble,6.0,8.0,
8,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,22.0,6.0,3.0
9,0,블레이드&소울 레볼루션,Netmarble,8.0,10.0,
10,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,9.0,27.0,11.0
11,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,55.0,177.0,1.0
12,0,리니지2 레볼루션,Netmarble,11.0,11.0,
13,0,브롤스타즈,Supercell,10.0,12.0,
14,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,12.0,7.0,
15,0,에오스 레드,BluePotion Games,34.0,,8.0
16,0,검은사막 모바일,PEARL ABYSS,16.0,21.0,38.0
17,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,52.0,29.0,6.0
18,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,50.0,16.0,9.0
19,0,용의기원,Longtu Korea Inc.,30.0,82.0,10.0
20,0,배틀그라운드,"KRAFTON, Inc.",17.0,14.0,
21,0,명일방주,Yostar Limited.,13.0,51.0,
22,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,25.0,15.0,48.0
23,0,랑그릿사,ZlongGames,14.0,61.0,
24,0,한게임 포커,NHN BIGFOOT,15.0,43.0,
25,0,킹오파 익스트림 매치,ChangYou,28.0,37.0,22.0
26,0,서머너즈 워: 천공의 아레나,Com2uS,20.0,24.0,
27,0,로한M,PLAYWITH Inc.,80.0,371.0,4.0
28,0,에픽세븐,Smilegate Megaport,18.0,28.0,
29,0,메이플스토리M,NEXON Company,29.0,9.0,
30,0,황제라 칭하라,"Clicktouch Co., Ltd.",38.0,17.0,18.0
31,0,카오스모바일,"ZERO GAMES CO.,Ltd.",70.0,,7.0
32,0,꿈의 정원 (Gardenscapes),Playrix,24.0,19.0,
33,0,케페우스M,Ujoy Games,21.0,31.0,
34,0,라플라스M,ZlongGames,27.0,18.0,
35,0,ROBLOX,Roblox Corporation,19.0,73.0,
36,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,35.0,22.0,32.0
37,0,황제의 꿈,37GAMES.AISA,37.0,,12.0
38,0,R5,"YOOZOO GAMES KOREA CO., LTD.",44.0,75.0,14.0
39,0,뮤오리진2,Webzen Inc.,23.0,153.0,
