rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,1.0,
2,0,리니지2M,NCSOFT,2,8.0,
3,0,그랑사가,NPIXEL,3,3.0,
4,0,세븐나이츠2,Netmarble,4,6.0,
5,0,쿠키런: 킹덤,Devsisters Corporation,5,2.0,8.0
6,0,기적의 검,4399 KOREA,6,16.0,4.0
7,0,바람의나라: 연,NEXON Company,8,9.0,2.0
8,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,15,4.0,3.0
9,0,미르4,"Wemade Co., Ltd",18,15.0,1.0
10,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,17,18.0,5.0
11,0,R2M,Webzen Inc.,7,35.0,
12,0,원신,miHoYo Limited,11,7.0,
13,0,블레이드&소울 레볼루션,Netmarble,9,27.0,
14,0,라이즈 오브 킹덤즈,LilithGames,10,14.0,
15,0,V4,NEXON Company,12,12.0,
16,0,찐삼국,ICEBIRD GAMES,20,,6.0
17,0,메이플스토리M,NEXON Company,14,5.0,
18,0,A3: 스틸얼라이브,Netmarble,13,24.0,
19,0,검은강호2: 선미 원픽 MMORPG,9SplayDeveloper,21,48.0,19.0
20,0,뮤 아크엔젤,Webzen Inc.,16,29.0,
21,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,23,17.0,23.0
22,0,리니지2 레볼루션,Netmarble,19,20.0,
23,0,블리치: 만해의 길,DAMO NETWORK LIMITED,34,19.0,11.0
24,0,카트라이더 러쉬플러스,NEXON Company,24,11.0,
25,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,31,31.0,12.0
26,0,브롤스타즈,Supercell,22,33.0,
27,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,42,51.0,9.0
28,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,27,21.0,64.0
29,0,ROBLOX,Roblox Corporation,25,63.0,
30,0,한게임 포커,NHN BIGFOOT,30,49.0,25.0
31,0,로드 모바일: 타워 디펜스,IGG.COM,26,77.0,
32,0,라그나로크 오리진,"GRAVITY Co., Ltd.",41,23.0,13.0
33,0,배틀그라운드,"KRAFTON, Inc.",29,13.0,
34,0,슬램덩크,DeNA HONG KONG LIMITED,52,26.0,10.0
35,0,가디언 테일즈,Kakao Games Corp.,28,47.0,
36,0,삼국지M,Efun Company,122,84.0,7.0
37,0,AFK 아레나,LilithGames,32,37.0,
38,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,61,32.0,16.0
39,0,서머너즈 워: 천공의 아레나,Com2uS,33,42.0,
40,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,44,22.0,36.0
41,0,라이즈 오브 엠파이어,Long Tech Network Limited,63,69.0,14.0
42,0,건쉽배틀 토탈워페어,JOYCITY Corp.,55,73.0,18.0
43,0,FIFA Mobile,NEXON Company,38,25.0,
44,0,꿈의 정원 (Gardenscapes),Playrix,35,43.0,
45,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,54,,20.0
46,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,37,81.0,
47,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,74,53.0,22.0
48,0,꿈의 집 (Homescapes),Playrix,40,28.0,
49,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,86,71.0,21.0
50,0,던전기사 키우기: 3D 방치형 RPG,mobirix,36,,
51,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,96,104.0,17.0
52,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,39,94.0,
53,0,한게임포커 클래식 with PC,NHN Corp.,47,,40.0
54,0,검은사막 모바일,PEARL ABYSS,46,50.0,69.0
55,0,황제라 칭하라,"Clicktouch Co., Ltd.",64,40.0,32.0
56,0,Top War: Battle Game,Topwar Studio,43,39.0,
57,0,황제의 꿈,37GAMES.AISA,73,,24.0
58,0,리니지M(12),NCSOFT,59,10.0,
59,0,카운터사이드,NEXON Company,45,61.0,
60,0,달빛조각사,Kakao Games Corp.,70,76.0,35.0
61,0,프로야구 H2,NCSOFT,229,152.0,15.0
