rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지W,NCSOFT,1.0,3.0,
2,,오딘: 발할라 라이징,Kakao Games Corp.,2.0,1.0,
3,,리니지M,NCSOFT,3.0,5.0,
4,1.0,히어로즈 테일즈,37 Mobile Games,5.0,21.0,2.0
5,-1.0,리니지2M,NCSOFT,4.0,20.0,
6,9.0,바람의나라: 연,NEXON Company,31.0,18.0,1.0
7,13.0,삼국지 전략판,Qookka Games,13.0,9.0,3.0
8,1.0,블레이드&소울2,NCSOFT,6.0,23.0,
9,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,18.0,2.0,4.0
10,-3.0,기적의 검,4399 KOREA,7.0,24.0,10.0
11,73.0,언디셈버 - Undecember,LINE Games,10.0,8.0,
12,-2.0,블레이드&소울 레볼루션,Netmarble,8.0,26.0,
13,-1.0,Roblox,Roblox Corporation,9.0,46.0,
14,3.0,카트라이더 러쉬플러스,NEXON Company,16.0,6.0,
15,-9.0,원신,COGNOSPHERE PTE. LTD.,11.0,12.0,
16,,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",20.0,57.0,7.0
17,-3.0,라이즈 오브 킹덤즈,LilithGames,12.0,11.0,
18,25.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,21.0,13.0,45.0
19,4.0,미르의 전설2: 메모리즈 오브 미르,ICEBIRD GAMES,17.0,,22.0
20,32.0,붕괴3rd,miHoYo Limited,14.0,34.0,
21,-8.0,제2의 나라: Cross Worlds,Netmarble,19.0,15.0,
22,-1.0,쿠키런: 킹덤,Devsisters Corporation,32.0,7.0,27.0
23,2.0,R2M,Webzen Inc.,15.0,94.0,
24,-13.0,블루 아카이브,NEXON Company,30.0,60.0,8.0
25,49.0,솔라 리바이벌,Ujoy Games,24.0,16.0,25.0
26,12.0,메이플스토리M,NEXON Company,34.0,4.0,
27,-3.0,명일방주,Yostar Limited.,44.0,56.0,5.0
28,-1.0,요신:구미호뎐,XiaoMa,22.0,,43.0
29,17.0,브롤스타즈,Supercell,25.0,14.0,
