rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1,1.0,
2,0,리니지M,NCSOFT,2,5.0,
3,0,리니지2M,NCSOFT,3,9.0,
4,0,제2의 나라: CROSS WORLDS,Netmarble,4,3.0,
5,0,바람의나라: 연,NEXON Company,9,10.0,1.0
6,0,기적의 검,4399 KOREA,5,17.0,7.0
7,0,히어로즈 테일즈,37 Mobile Games,7,16.0,4.0
8,0,라이즈 오브 킹덤즈,LilithGames,6,7.0,
9,0,블레이드&소울2,NCSOFT,8,8.0,
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,16,2.0,6.0
11,0,블레이드&소울 레볼루션,Netmarble,12,24.0,
12,0,ROBLOX,Roblox Corporation,10,64.0,
13,0,뮤 아크엔젤,Webzen Inc.,11,56.0,
14,0,카트라이더 러쉬플러스,NEXON Company,15,4.0,
15,0,삼국지 전략판,Qookka Games,23,18.0,5.0
16,0,쿠키런: 킹덤,Devsisters Corporation,20,6.0,15.0
17,0,미르4,"Wemade Co., Ltd",70,60.0,2.0
18,0,원신,miHoYo Limited,14,15.0,
19,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,35,20.0,3.0
20,0,R2M,Webzen Inc.,13,58.0,
21,0,세븐나이츠2,Netmarble,18,19.0,
22,0,배틀그라운드,"KRAFTON, Inc.",22,13.0,
23,0,리니지2 레볼루션,Netmarble,19,34.0,
24,0,코노스바 모바일 - 판타스틱 데이즈,NEXON Company,17,36.0,
25,0,V4,NEXON Company,21,35.0,
26,0,천상나르샤,Eyougame Inc.,28,41.0,24.0
27,0,메이플스토리M,NEXON Company,30,11.0,
28,0,A3: 스틸얼라이브,Netmarble,26,28.0,
29,0,브롤스타즈,Supercell,25,31.0,
30,0,피파모바일,NEXON Company,29,14.0,
31,0,슬레이어 키우기,GEAR2,24,,
32,0,붕괴3rd,miHoYo Limited,27,47.0,
33,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,43,33.0,12.0
34,0,건쉽배틀 토탈워페어,JOYCITY Corp.,46,91.0,10.0
35,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,61,23.0,9.0
36,0,명일방주,Yostar Limited.,36,107.0,35.0
37,0,백야극광,PROXIMA BETA,31,83.0,
38,0,에픽세븐,Smilegate Megaport,32,52.0,
39,0,MARVEL 퓨처 레볼루션,Netmarble,42,12.0,
40,0,로드 모바일: 타워 디펜스,IGG.COM,33,113.0,265.0
41,0,꿈의 집 (Homescapes),Playrix,38,21.0,
42,0,디 앤츠: 언더그라운드 킹덤,StarUnion,34,,
43,0,데카론M,THUMBAGE,62,,11.0
44,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,67,50.0,14.0
45,0,AFK 아레나,LilithGames,41,26.0,
46,0,한게임 포커,NHN BIGFOOT,37,98.0,57.0
47,0,꿈의 정원 (Gardenscapes),Playrix,40,30.0,
48,0,소녀X헌터,Sincetimes Inc.,63,43.0,23.0
49,0,Top War: Battle Game,Topwar Studio,44,27.0,
50,0,트릭스터M,NCSOFT,39,75.0,
51,0,사신키우기 온라인 : 신규서버 오픈,DAERISOFT,77,,13.0
52,0,라스트오리진,SmartJoy,388,,8.0
53,0,라그나로크 오리진,"GRAVITY Co., Ltd.",88,55.0,18.0
54,0,컴투스프로야구2021,Com2uS,54,45.0,33.0
55,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,69,22.0,40.0
56,0,라이즈 오브 엠파이어,Long Tech Network Limited,81,89.0,21.0
57,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,78,78.0,27.0
58,0,가디언 테일즈,Kakao Games Corp.,48,32.0,
59,0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",51,44.0,45.0
60,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,45,111.0,81.0
61,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,124,61.0,16.0
62,0,검은사막 모바일,PEARL ABYSS,53,37.0,59.0
63,0,황제라 칭하라,"Clicktouch Co., Ltd.",60,62.0,36.0
64,0,서머너즈 워: 천공의 아레나,Com2uS,47,59.0,
65,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,85,46.0,31.0
66,0,달빛조각사,Kakao Games Corp.,76,90.0,29.0
67,0,킹덤 : 전쟁의 불씨,FOW Games,87,,25.0
68,0,파이널삼국지2,Gamepub,132,76.0,20.0
69,0,에오스 레드,BluePotion Games,115,,17.0
70,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,134,119.0,19.0
71,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,49,103.0,
72,0,신명2:아수라,Trigirls Studio,65,85.0,42.0
73,0,조선협객전M,withHUG,122,116.0,26.0
74,0,마구마구 2021,Netmarble,75,25.0,
75,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,68,29.0,
76,0,캔디크러쉬사가,King,57,66.0,
77,0,삼국지군웅전,FIREPIG LIMITED,55,79.0,
78,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,50,,
79,0,페이트/그랜드 오더,Netmarble,52,131.0,
80,0,카운터사이드,NEXON Company,56,108.0,
81,0,삼국지M,Efun Company,247,101.0,22.0
82,0,로드 오브 히어로즈,CloverGames,74,38.0,
83,0,라이프애프터,X.D. Global,59,94.0,
84,0,마피아 시티,YottaGame,80,137.0,51.0
85,0,냥코 대전쟁,PONOS Corporation,66,67.0,
86,0,삼국지 오리진,R2 Games Asia,158,72.0,30.0
87,0,황제의 꿈,37GAMES.AISA,130,,28.0
88,0,피쉬돔 (Fishdom),Playrix,71,68.0,
89,0,음양문,"Scene Stealer Co., Ltd.",84,,43.0
90,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,73,80.0,147.0
91,0,앙상블스타즈!!,HappyElements,79,53.0,
92,0,관우 키우기 - 국산 삼국지 방치형 RPG,mobirix,58,,
93,0,프로야구 H3,NCSOFT,64,133.0,
94,0,드래곤블러드,"Supertree Co., Ltd.",72,165.0,107.0
95,0,케페우스M,Ujoy Games,109,184.0,38.0
96,0,Pokémon GO,"Niantic, Inc.",86,54.0,
97,0,모두의마블,Netmarble,118,42.0,68.0
98,0,뇌명천하2 리턴즈,4399 KOREA,102,48.0,94.0
99,0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,92,51.0,
100,0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",100,39.0,
101,0,한게임포커 클래식 with PC,NHN Corp.,82,,92.0
102,0,랑그릿사,ZlongGames,83,122.0,
103,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,99,,48.0
104,0,클래시 오브 클랜,Supercell,89,88.0,
105,0,블라스트M,Longtu Korea Inc.,111,207.0,50.0
106,0,십이지천M,NTORI,169,,32.0
107,0,좀비고등학교,AWESOMEPIECE,91,109.0,166.0
108,0,King of Avalon: 영토 전쟁,Century Games Limited,160,280.0,34.0
109,0,Project Makeover,"Magic Tavern, Inc.",108,49.0,
110,0,모바일 레전드: Bang Bang,Moonton,126,40.0,149.0
111,0,더 워킹데드: 서바이버즈,Galaxy Play Technology Limited,90,139.0,
