rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지M,NCSOFT,1,2.0,
1,,리니지M,NCSOFT,1,2.0,304.0
2,,리니지2M,NCSOFT,2,7.0,
2,,리니지2M,NCSOFT,2,7.0,304.0
3,,세븐나이츠2,Netmarble,3,5.0,
3,,세븐나이츠2,Netmarble,3,5.0,304.0
4,,기적의 검,4399 KOREA,4,16.0,7.0
4,,기적의 검,4399 KOREA,4,16.0,7.0
5,1.0,미르4,"Wemade Co., Ltd",16,8.0,1.0
5,1.0,미르4,"Wemade Co., Ltd",16,8.0,1.0
6,10.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,26,4.0,2.0
6,10.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,26,4.0,2.0
7,1.0,원신,miHoYo Limited,5,11.0,
7,1.0,원신,COGNOSPHERE PTE. LTD.,5,11.0,304.0
8,7.0,메이플스토리M,NEXON Company,6,1.0,
8,7.0,메이플스토리M,NEXON Company,6,1.0,304.0
9,-4.0,바람의나라: 연,NEXON Company,12,15.0,3.0
9,-4.0,바람의나라: 연,NEXON Company,12,15.0,3.0
10,-1.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,13,14.0,5.0
10,-1.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,13,14.0,5.0
11,-4.0,라이즈 오브 킹덤즈,LilithGames,7,9.0,
11,-4.0,라이즈 오브 킹덤즈,LilithGames,7,9.0,304.0
12,5.0,라그나로크 오리진,"GRAVITY Co., Ltd.",18,19.0,9.0
12,5.0,라그나로크 오리진,"GRAVITY Co., Ltd.",18,19.0,9.0
13,8.0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,24,33.0,4.0
13,8.0,그랑삼국,Youzu (Singapore) Pte. Ltd,24,33.0,4.0
14,-1.0,블레이드&소울 레볼루션,Netmarble,9,25.0,
14,-1.0,블레이드&소울 레볼루션,Netmarble,9,25.0,304.0
15,-4.0,V4,NEXON Company,11,10.0,
15,-4.0,V4,NEXON Company,11,10.0,304.0
16,-6.0,R2M,Webzen Inc.,8,80.0,
16,-6.0,R2M,Webzen Inc.,8,80.0,304.0
17,1.0,뮤 아크엔젤,Webzen Inc.,10,22.0,
17,1.0,뮤 아크엔젤,Webzen Inc.,10,22.0,304.0
18,-6.0,찐삼국,ICEBIRD GAMES,15,,11.0
18,-6.0,찐삼국,ICEBIRD GAMES,15,387.0,11.0
19,,카트라이더 러쉬플러스,NEXON Company,17,3.0,
19,,카트라이더 러쉬플러스,NEXON Company,17,3.0,304.0
20,4.0,배틀그라운드,"KRAFTON, Inc.",14,12.0,
20,4.0,배틀그라운드,"KRAFTON, Inc.",14,12.0,304.0
21,-7.0,블리치: 만해의 길,DAMO NETWORK LIMITED,27,13.0,10.0
21,-7.0,블리치: 만해의 길,DAMO NETWORK LIMITED,27,13.0,10.0
22,-2.0,리니지2 레볼루션,Netmarble,20,21.0,
22,-2.0,리니지2 레볼루션,Netmarble,20,21.0,304.0
23,-1.0,A3: 스틸얼라이브,Netmarble,19,52.0,
23,-1.0,A3: 스틸얼라이브,Netmarble,19,52.0,304.0
24,8.0,로드 모바일: 타워 디펜스,IGG.COM,21,67.0,
24,8.0,로드 모바일: 타워 디펜스,IGG.COM,21,67.0,304.0
25,44.0,달빛조각사,Kakao Games Corp.,62,57.0,6.0
25,44.0,달빛조각사,Kakao Games Corp.,62,57.0,6.0
26,5.0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,30,26.0,16.0
26,5.0,에이지 오브 제트: 타워 디펜스,CamelStudio,30,26.0,16.0
27,1.0,ROBLOX,Roblox Corporation,22,69.0,
27,1.0,Roblox,Roblox Corporation,22,69.0,304.0
28,1.0,가디언 테일즈,Kakao Games Corp.,23,48.0,
28,1.0,가디언 테일즈,Kakao Games Corp.,23,48.0,304.0
29,-4.0,AFK 아레나,LilithGames,25,32.0,
29,-4.0,AFK 아레나,LilithGames,25,32.0,304.0
30,0.0,쿠키런: 킹덤,Devsisters Corporation,46,6.0,23.0
30,0.0,쿠키런: 킹덤,Devsisters Corporation,46,6.0,23.0
31,-8.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,28,47.0,45.0
31,-8.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,28,47.0,45.0
32,-5.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,29,18.0,56.0
32,-5.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,29,18.0,56.0
33,-7.0,한게임 포커,NHN BIGFOOT,34,58.0,32.0
33,-7.0,한게임 포커,NHN BIGFOOT,34,58.0,32.0
34,1.0,검은사막 모바일,PEARL ABYSS,31,38.0,52.0
34,1.0,검은사막 모바일,PEARL ABYSS,31,38.0,52.0
35,42.0,라스트오리진,SmartJoy,327,,8.0
35,42.0,라스트오리진,SmartJoy,327,387.0,8.0
36,-6.0,명일방주,Yostar Limited.,35,44.0,47.0
36,-6.0,명일방주,Yostar Limited.,35,44.0,47.0
37,22.0,Pokémon GO,"Niantic, Inc.",36,17.0,
37,22.0,Pokémon GO,"Niantic, Inc.",36,17.0,304.0
38,-5.0,라이즈 오브 엠파이어,Long Tech Network Limited,51,61.0,14.0
38,-5.0,라이즈 오브 엠파이어,Long Tech Network Limited,51,61.0,14.0
39,18.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,32,49.0,
39,18.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,32,49.0,304.0
40,-2.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,76,72.0,13.0
40,-2.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,76,72.0,13.0
41,-5.0,꿈의 정원 (Gardenscapes),Playrix,33,34.0,
41,-5.0,꿈의 정원 (Gardenscapes),Playrix,33,34.0,304.0
42,,슬램덩크,DeNA HONG KONG LIMITED,70,31.0,15.0
42,,슬램덩크,DeNA HONG KONG LIMITED,70,31.0,15.0
43,-6.0,꿈의 집 (Homescapes),Playrix,37,20.0,
43,-6.0,꿈의 집 (Homescapes),Playrix,37,20.0,304.0
44,1.0,황제라 칭하라,"Clicktouch Co., Ltd.",49,30.0,26.0
44,1.0,황제라 칭하라,"Clicktouch Co., Ltd.",49,30.0,26.0
45,-11.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,67,37.0,17.0
45,-11.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,67,37.0,17.0
46,,건쉽배틀 토탈워페어,JOYCITY Corp.,58,55.0,19.0
46,,건쉽배틀 토탈워페어,JOYCITY Corp.,58,55.0,19.0
47,5.0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,45,,27.0
