rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,3.0,
2,0,바람의나라: 연,NEXON Company,3.0,1.0,2.0
3,0,리니지2M,NCSOFT,2.0,6.0,
4,0,R2M,Webzen Inc.,4.0,19.0,
5,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,12.0,11.0,1.0
6,0,라이즈 오브 킹덤즈,LilithGames,5.0,4.0,
7,0,기적의 검,4399 KOREA,8.0,33.0,7.0
8,0,V4,NEXON Company,6.0,10.0,
9,0,뮤 아크엔젤,Webzen Inc.,7.0,5.0,
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,24.0,7.0,4.0
11,0,라그나로크 오리진,"GRAVITY Co., Ltd.",9.0,8.0,
12,0,카트라이더 러쉬플러스,NEXON Company,11.0,2.0,
13,0,A3: 스틸얼라이브,Netmarble,10.0,25.0,
14,0,스테리테일,4399 KOREA,17.0,17.0,12.0
15,0,AFK 아레나,LilithGames,14.0,12.0,
16,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,76.0,199.0,3.0
17,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,13.0,38.0,34.0
18,0,리니지2 레볼루션,Netmarble,16.0,14.0,
19,0,블레이드&소울 레볼루션,Netmarble,15.0,20.0,
20,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,26.0,21.0,13.0
21,0,가디언 테일즈,Kakao Games Corp.,18.0,13.0,
22,0,슬램덩크,DeNA HONG KONG LIMITED,19.0,15.0,
23,0,한게임 포커,NHN BIGFOOT,20.0,53.0,28.0
24,0,마구마구 2021,Netmarble,22.0,9.0,
25,0,킹덤 : 전쟁의 불씨,파우게임즈,37.0,,8.0
26,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,64.0,34.0,6.0
27,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,36.0,18.0,35.0
28,0,에픽세븐,Smilegate Megaport,21.0,52.0,
29,0,황제라 칭하라,"Clicktouch Co., Ltd.",41.0,32.0,14.0
30,0,꿈의 정원 (Gardenscapes),Playrix,25.0,30.0,
31,0,검은사막 모바일,PEARL ABYSS,33.0,27.0,47.0
32,0,ROBLOX,Roblox Corporation,23.0,96.0,
33,0,배틀그라운드,"KRAFTON, Inc.",29.0,22.0,
34,0,서머너즈 워: 천공의 아레나,Com2uS,27.0,42.0,
35,0,FIFA Mobile,NEXON Company,31.0,24.0,
