rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,3.0,
4,0,V4,NEXON Company,4.0,5.0,
5,0,기적의 검,4399 KOREA,5.0,8.0,4.0
6,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,6.0,1.0
7,0,AFK 아레나,LilithGames,6.0,4.0,
8,0,리니지2 레볼루션,Netmarble,7.0,14.0,
9,0,블레이드&소울 레볼루션,Netmarble,8.0,16.0,
10,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,25.0,13.0,3.0
11,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,10.0,7.0,
12,0,붕괴3rd,miHoYo Limited,9.0,29.0,
13,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,127.0,193.0,2.0
14,0,명일방주,Yostar Limited.,11.0,18.0,
15,0,달빛조각사,Kakao Games Corp.,26.0,20.0,7.0
16,0,검은사막 모바일,PEARL ABYSS,13.0,12.0,35.0
17,0,샤이닝라이트,Eyougame Inc.,18.0,21.0,9.0
18,0,바람의전쟁: 뇌명천하,4399 KOREA,16.0,19.0,20.0
19,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,17.0,41.0,37.0
20,0,브롤스타즈,Supercell,15.0,23.0,
21,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,44.0,31.0,8.0
22,0,메이플스토리M,NEXON Company,22.0,9.0,
23,0,카운터사이드,NEXON Company,14.0,35.0,
24,0,황제라 칭하라,"Clicktouch Co., Ltd.",31.0,11.0,19.0
25,0,로한M,PLAYWITH Inc.,48.0,297.0,6.0
26,0,꿈의 정원 (Gardenscapes),Playrix,19.0,28.0,
27,0,랑그릿사,ZlongGames,20.0,25.0,
28,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,30.0,10.0,55.0
29,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,21.0,67.0,
30,0,별이되어라!,GAMEVIL,45.0,44.0,10.0
31,0,에오스 레드,BluePotion Games,23.0,,
32,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",24.0,69.0,
33,0,스카이피아:전면전쟁,ICEBIRD GAMES,28.0,37.0,
34,0,한게임 포커,NHN BIGFOOT,27.0,50.0,
35,0,배틀그라운드,"KRAFTON, Inc.",33.0,17.0,
36,0,신강호,LE TUI Network Technology CO.，LTD.,40.0,,14.0
37,0,좀비고등학교,AWESOMEPIECE,29.0,54.0,127.0
38,0,모두의마블,Netmarble,51.0,15.0,38.0
