rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,세븐나이츠2,Netmarble,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,리니지2M,NCSOFT,3.0,7.0,
4,0,기적의 검,4399 KOREA,4.0,21.0,6.0
5,0,원신,miHoYo Limited,5.0,14.0,
6,0,바람의나라: 연,NEXON Company,7.0,4.0,3.0
7,0,V4,NEXON Company,6.0,6.0,
8,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,14.0,26.0,1.0
9,0,카트라이더 러쉬플러스,NEXON Company,11.0,3.0,
10,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,12.0,10.0,20.0
11,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,24.0,5.0,4.0
12,0,뮤 아크엔젤,Webzen Inc.,9.0,9.0,
13,0,라이즈 오브 킹덤즈,LilithGames,10.0,11.0,
14,0,R2M,Webzen Inc.,8.0,46.0,
15,0,라그나로크 오리진,"GRAVITY Co., Ltd.",21.0,18.0,5.0
16,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,120.0,225.0,2.0
17,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,19.0,12.0,31.0
18,0,블레이드&소울 레볼루션,Netmarble,13.0,24.0,
19,0,리니지2 레볼루션,Netmarble,15.0,17.0,
20,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,28.0,23.0,17.0
21,0,A3: 스틸얼라이브,Netmarble,16.0,28.0,
22,0,슬램덩크,DeNA HONG KONG LIMITED,42.0,19.0,14.0
23,0,AFK 아레나,LilithGames,18.0,20.0,
24,0,라이즈 오브 엠파이어,Long Tech Network Limited,37.0,61.0,10.0
25,0,서머너즈 워: 천공의 아레나,Com2uS,17.0,44.0,
26,0,에픽세븐,Smilegate Megaport,20.0,27.0,
27,0,황제라 칭하라,"Clicktouch Co., Ltd.",33.0,31.0,18.0
28,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,26.0,41.0,30.0
29,0,메이플스토리M,NEXON Company,27.0,8.0,
30,0,가디언 테일즈,Kakao Games Corp.,22.0,22.0,
31,0,건쉽배틀 토탈워페어,JOYCITY Corp.,51.0,43.0,9.0
32,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,75.0,76.0,8.0
33,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,63.0,34.0,11.0
34,0,삼국지 오리진,R2 Games Asia,54.0,65.0,12.0
35,0,일루전 커넥트,ChangYou,49.0,59.0,13.0
36,0,배틀그라운드,"KRAFTON, Inc.",30.0,15.0,
37,0,로드 모바일: 타워 디펜스,IGG.COM,23.0,52.0,
38,0,한게임 포커,NHN BIGFOOT,31.0,64.0,29.0
39,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,46.0,29.0,25.0
40,0,삼국지M,Efun Company,158.0,55.0,7.0
41,0,꿈의 정원 (Gardenscapes),Playrix,29.0,30.0,
42,0,ROBLOX,Roblox Corporation,25.0,84.0,
43,0,마구마구 2021,Netmarble,39.0,13.0,
44,0,스테리테일,4399 KOREA,40.0,45.0,33.0
45,0,꿈의 집 (Homescapes),Playrix,34.0,25.0,
46,0,달빛조각사,Kakao Games Corp.,56.0,56.0,21.0
47,0,검은사막 모바일,PEARL ABYSS,41.0,38.0,59.0
48,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,43.0,16.0,
49,0,붕괴3rd,miHoYo Limited,32.0,48.0,
50,0,황제의 꿈,37GAMES.AISA,59.0,,19.0
51,0,왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",93.0,49.0,15.0
52,0,로드 오브 히어로즈,CloverGames,35.0,42.0,
53,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,38.0,51.0,
54,0,동방불패 모바일,Perfect World Korea,74.0,50.0,23.0
55,0,마피아 시티,YottaGame,52.0,70.0,35.0
56,0,라루나 판타지,Eskyfun Entertainment,53.0,60.0,42.0
