rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,3.0,
4,0,기적의 검,4399 KOREA,5.0,6.0,2.0
5,0,V4,NEXON Company,4.0,5.0,
6,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,11.0,4.0,3.0
7,0,블레이드&소울 레볼루션,Netmarble,6.0,9.0,
8,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,48.0,140.0,1.0
9,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,8.0,26.0,23.0
10,0,리니지2 레볼루션,Netmarble,7.0,8.0,
11,0,샤이닝라이트,Eyougame Inc.,10.0,17.0,8.0
12,0,검은사막 모바일,PEARL ABYSS,12.0,11.0,37.0
13,0,페이트/그랜드 오더,Netmarble,9.0,24.0,
14,0,바람의전쟁: 뇌명천하,4399 KOREA,14.0,18.0,14.0
15,0,모두의마블,Netmarble,23.0,10.0,13.0
16,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,39.0,14.0,6.0
17,0,달빛조각사,Kakao Games Corp.,25.0,27.0,9.0
18,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,46.0,30.0,5.0
19,0,라플라스M,ZlongGames,17.0,12.0,
20,0,에오스 레드,BluePotion Games,13.0,,
21,0,황제라 칭하라,"Clicktouch Co., Ltd.",28.0,15.0,32.0
22,0,메이플스토리M,NEXON Company,21.0,7.0,
23,0,랑그릿사,ZlongGames,15.0,35.0,
24,0,한게임 포커,NHN BIGFOOT,16.0,36.0,
25,0,브롤스타즈,Supercell,19.0,25.0,
26,0,컴투스프로야구2021,Com2uS,18.0,34.0,
27,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,27.0,13.0,
28,0,꿈의 정원 (Gardenscapes),Playrix,24.0,23.0,
29,0,신강호,LE TUI Network Technology CO.，LTD.,42.0,,10.0
30,0,서머너즈 워: 천공의 아레나,Com2uS,22.0,32.0,
31,0,배틀그라운드,"KRAFTON, Inc.",30.0,16.0,
32,0,뮤오리진2,Webzen Inc.,20.0,97.0,
33,0,클래시 오브 클랜,Supercell,26.0,33.0,
34,0,리니지M(12),NCSOFT,31.0,20.0,
35,0,킹 오브 파이터 올스타,Netmarble,44.0,40.0,20.0
36,0,마피아 시티,YottaGame,34.0,53.0,27.0
37,0,꿈의 집 (Homescapes),Playrix,32.0,22.0,
38,0,삼국지M,Efun Company,93.0,41.0,7.0
39,0,라스트오리진,SmartJoy,241.0,,4.0
40,0,궁수의 전설,Habby,43.0,19.0,97.0
