rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,3.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,4.0,
4,0,AFK 아레나,LilithGames,4.0,2.0,
5,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,10.0,5.0,1.0
6,0,기적의 검,4399 KOREA,7.0,9.0,2.0
7,0,A3: 스틸얼라이브,Netmarble,5.0,7.0,
8,0,블레이드&소울 레볼루션,Netmarble,6.0,6.0,
9,0,V4,NEXON Company,8.0,8.0,
10,0,리니지2 레볼루션,Netmarble,9.0,10.0,
11,0,카오스모바일,"ZERO GAMES CO.,Ltd.",12.0,,6.0
12,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,11.0,12.0,
13,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,13.0,26.0,23.0
14,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,47.0,17.0,5.0
15,0,검은사막 모바일,PEARL ABYSS,18.0,16.0,28.0
16,0,메이플스토리M,NEXON Company,16.0,11.0,
17,0,삼국지M,Efun Company,89.0,32.0,3.0
18,0,황제라 칭하라,"Clicktouch Co., Ltd.",29.0,15.0,11.0
19,0,브롤스타즈,Supercell,15.0,24.0,
20,0,R5,"YOOZOO GAMES KOREA CO., LTD.",14.0,44.0,114.0
21,0,배틀그라운드,"KRAFTON, Inc.",22.0,13.0,
22,0,로한M,PLAYWITH Inc.,57.0,,7.0
23,0,컴투스프로야구2021,Com2uS,19.0,25.0,
24,0,명일방주,Yostar Limited.,17.0,36.0,
25,0,일곱 개의 대죄: GRAND CROSS,Netmarble,20.0,21.0,
26,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,102.0,265.0,4.0
27,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,32.0,14.0,47.0
