rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,2.0,
2,0,리니지2M,NCSOFT,2,8.0,
3,0,트릭스터M,NCSOFT,3,1.0,
4,0,쿠키런: 킹덤,Devsisters Corporation,6,3.0,2.0
5,0,기적의 검,4399 KOREA,4,12.0,7.0
6,0,삼국지 전략판,Qookka Games,7,7.0,1.0
7,0,원신,miHoYo Limited,5,13.0,
8,0,미르4,"Wemade Co., Ltd",14,42.0,3.0
9,0,바람의나라: 연,NEXON Company,15,5.0,5.0
10,0,세븐나이츠2,Netmarble,9,10.0,
11,0,뮤 아크엔젤,Webzen Inc.,8,39.0,
12,0,라이즈 오브 킹덤즈,LilithGames,10,9.0,
13,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,29,4.0,4.0
14,0,V4,NEXON Company,11,18.0,
15,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,22,16.0,6.0
16,0,R2M,Webzen Inc.,12,65.0,
17,0,블레이드&소울 레볼루션,Netmarble,13,23.0,
18,0,A3: 스틸얼라이브,Netmarble,16,33.0,
19,0,배틀그라운드,"KRAFTON, Inc.",17,17.0,
20,0,가디언 테일즈,Kakao Games Corp.,18,29.0,
21,0,브롤스타즈,Supercell,19,28.0,
22,0,카트라이더 러쉬플러스,NEXON Company,25,6.0,
23,0,데카론M,THUMBAGE,26,,15.0
24,0,파이널기어,BILIBILI,23,14.0,
25,0,소녀X헌터,Sincetimes Inc.,24,11.0,
26,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,21,30.0,
27,0,ROBLOX,Roblox Corporation,20,80.0,
28,0,리니지2 레볼루션,Netmarble,27,24.0,
29,0,그랑사가,NPIXEL,28,20.0,
30,0,신명2:아수라,Trigirls Studio,30,196.0,31.0
31,0,AFK 아레나,LilithGames,31,31.0,
32,0,킹덤 : 전쟁의 불씨,파우게임즈,40,,18.0
33,0,건쉽배틀 토탈워페어,JOYCITY Corp.,43,74.0,14.0
34,0,서머너즈 워: 천공의 아레나,Com2uS,32,40.0,
35,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,41,35.0,25.0
36,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,52,19.0,22.0
37,0,메이플스토리M,NEXON Company,37,15.0,
38,0,컴투스프로야구2021,Com2uS,33,52.0,
39,0,Top War: Battle Game,Topwar Studio,35,26.0,
40,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,36,59.0,69.0
41,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,34,75.0,
42,0,파이널삼국지2,Gamepub,59,60.0,17.0
43,0,꿈의 정원 (Gardenscapes),Playrix,38,41.0,
44,0,라그나로크 오리진,"GRAVITY Co., Ltd.",71,51.0,16.0
45,0,라이즈 오브 엠파이어,Long Tech Network Limited,65,72.0,19.0
46,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,103,48.0,9.0
47,0,한게임 포커,NHN BIGFOOT,42,93.0,54.0
48,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,130,276.0,8.0
49,0,황제라 칭하라,"Clicktouch Co., Ltd.",54,44.0,27.0
50,0,검은강호2: 선미 원픽 MMORPG,9SplayDeveloper,44,114.0,55.0
51,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,50,22.0,61.0
52,0,소녀전선,X.D. Global,39,140.0,
53,0,조선협객전M,withHUG,48,61.0,47.0
54,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,70,97.0,20.0
55,0,꿈의 집 (Homescapes),Playrix,46,27.0,
56,0,FIFA Mobile,NEXON Company,47,25.0,
57,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,126,95.0,12.0
58,0,삼국지혼,YOUZU(SINGAPORE)PTE.LTD.,61,37.0,34.0
59,0,황제의 꿈,37GAMES.AISA,74,,21.0
60,0,마구마구 2021,Netmarble,55,21.0,
61,0,로드 모바일: 타워 디펜스,IGG.COM,45,86.0,
62,0,블리치: 만해의 길,DAMO NETWORK LIMITED,107,46.0,24.0
63,0,쾌남본좌,R2 Games Asia,56,,36.0
64,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,78,56.0,33.0
65,0,에픽세븐,Smilegate Megaport,49,77.0,
66,0,삼국지M,Efun Company,241,116.0,13.0
67,0,라스트오리진,SmartJoy,372,,10.0
68,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,106,,23.0
69,0,찐삼국,ICEBIRD GAMES,67,,38.0
70,0,대항해의길,Linekong Korea Co. Ltd.,407,185.0,11.0
71,0,마피아 시티,YottaGame,66,124.0,52.0
72,0,카운터사이드,NEXON Company,53,110.0,
73,0,달빛조각사,Kakao Games Corp.,82,105.0,42.0
74,0,검은사막 모바일,PEARL ABYSS,64,84.0,71.0
75,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,51,,
76,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,69,32.0,
77,0,DK모바일: 영웅의귀환,NTRANCE Corp,57,,78.0
78,0,프로야구 H3,NCSOFT,60,62.0,
79,0,킹스레이드,Vespa Inc.,118,79.0,30.0
80,0,랑그릿사,ZlongGames,58,106.0,
81,0,Yu-Gi-Oh! Duel Links,KONAMI,62,64.0,
82,0,캔디크러쉬사가,King,63,68.0,
83,0,케페우스M,Ujoy Games,83,183.0,50.0
84,0,슬램덩크,DeNA HONG KONG LIMITED,142,71.0,28.0
85,0,Pokémon GO,"Niantic, Inc.",72,55.0,
86,0,이카루스 이터널,LINE Games,120,138.0,32.0
87,0,삼국지 오리진,R2 Games Asia,127,78.0,35.0
88,0,아르카 - 2주년 이벤트 진행 중,GAMELAND(HK),68,306.0,84.0
89,0,로드 오브 히어로즈,CloverGames,80,43.0,
90,0,명일방주,Yostar Limited.,117,122.0,40.0
91,0,King of Avalon: 영토 전쟁,Century Games Limited,137,193.0,26.0
92,0,마피아42,TEAM42,169,45.0,37.0
93,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,75,82.0,138.0
94,0,한게임포커 클래식 with PC,NHN Corp.,73,,82.0
95,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,88,,56.0
96,0,모두의마블,Netmarble,128,47.0,57.0
97,0,Hero Wars,NEXTERS GLOBAL LTD,77,76.0,
98,0,클래시 오브 클랜,Supercell,76,85.0,
99,0,eFootball PES 2021,KONAMI,94,34.0,
100,0,붕괴3rd,miHoYo Limited,98,38.0,
101,0,에오스 레드,BluePotion Games,108,,53.0
102,0,스테리테일,4399 KOREA,96,152.0,66.0
103,0,IDLE ANGELS : 여신전쟁,Neojoy Games,87,,75.0
104,0,킹 오브 파이터 올스타,Netmarble,164,83.0,41.0
105,0,서머너즈 워: 백년전쟁,Com2uS,81,102.0,
106,0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,85,92.0,
107,0,라이프애프터,X.D. Global,92,53.0,
108,0,리치리치,U.LU Games,119,121.0,58.0
109,0,피쉬돔 (Fishdom),Playrix,84,119.0,
110,0,난투삼국:10vs10,SHARK ENTERTAINMENT LIMITED,86,107.0,
111,0,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.,131,350.0,46.0
112,0,관우 키우기 - 국산 삼국지 방치형 RPG,mobirix,79,,
113,0,에브리타운,FLERO Games,150,215.0,44.0
114,0,일곱 개의 대죄: GRAND CROSS,Netmarble,121,36.0,
115,0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",105,58.0,
116,0,모바일 레전드: Bang Bang,Moonton,111,66.0,137.0
117,0,좀비고등학교,AWESOMEPIECE,90,151.0,184.0
118,0,앙상블스타즈!!,HappyElements,104,63.0,
119,0,세븐나이츠,Netmarble,93,123.0,
120,0,애니팡4,"SUNDAYTOZ, INC",99,130.0,150.0
121,0,MLB 9이닝스 21,Com2uS,97,118.0,
122,0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,95,180.0,199.0
123,0,던전기사 키우기: 3D 방치형 RPG,mobirix,89,,
124,0,프로야구 H2,NCSOFT,362,302.0,29.0
125,0,트릭스터M(12),NCSOFT,91,304.0,
126,0,Guns of Glory: 철가면,Century Games Limited,129,202.0,67.0
127,0,팬덤시티 - 실사풍 미녀 게임,nxu inc.,209,,39.0
128,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,102,141.0,
129,0,논스톱 게임,SevenPirates,112,90.0,
130,0,동방불패 모바일,Perfect World Korea,218,162.0,45.0
131,0,오늘도 던전 : 방치형 RPG 게임,CookApps,125,144.0,94.0
132,0,MARVEL 퓨처파이트,Netmarble,110,109.0,
133,0,꿈의 마을 (Township),Playrix,109,139.0,
