rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,2.0,
2,0,리니지M,NCSOFT,2.0,1.0,
3,0,AFK 아레나,LilithGames,3.0,3.0,
4,0,기적의 검,4399 KOREA,7.0,15.0,3.0
5,0,V4,NEXON Company,4.0,5.0,
6,0,라이즈 오브 킹덤즈,LilithGames,5.0,4.0,
7,0,A3: 스틸얼라이브,Netmarble,6.0,7.0,
8,0,블레이드&소울 레볼루션,Netmarble,8.0,9.0,
9,0,리니지2 레볼루션,Netmarble,9.0,12.0,
10,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,10.0,6.0,
11,0,삼국지M,Efun Company,92.0,22.0,1.0
12,0,브롤스타즈,Supercell,11.0,19.0,
13,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,14.0,13.0,47.0
14,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,16.0,25.0,13.0
15,0,에오스 레드,BluePotion Games,18.0,,10.0
16,0,검은사막 모바일,PEARL ABYSS,19.0,18.0,23.0
17,0,배틀그라운드,"KRAFTON, Inc.",13.0,14.0,
18,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,45.0,17.0,4.0
19,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,51.0,10.0,5.0
20,0,랑그릿사,ZlongGames,12.0,39.0,
21,0,꿈의 정원 (Gardenscapes),Playrix,15.0,20.0,
22,0,메이플스토리M,NEXON Company,25.0,8.0,
23,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,107.0,171.0,2.0
24,0,서머너즈 워: 천공의 아레나,Com2uS,17.0,26.0,
25,0,라플라스M,ZlongGames,22.0,11.0,
26,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,24.0,21.0,46.0
27,0,명일방주,Yostar Limited.,20.0,23.0,
28,0,킹오파 익스트림 매치,ChangYou,26.0,33.0,32.0
29,0,황제라 칭하라,"Clicktouch Co., Ltd.",37.0,16.0,17.0
30,0,용의기원,Longtu Korea Inc.,27.0,95.0,18.0
31,0,카오스모바일,"ZERO GAMES CO.,Ltd.",53.0,,6.0
32,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,49.0,38.0,11.0
33,0,R5,"YOOZOO GAMES KOREA CO., LTD.",42.0,54.0,12.0
34,0,블레스 모바일,JOYCITY Corp.,23.0,41.0,
35,0,ROBLOX,Roblox Corporation,21.0,123.0,
36,0,황제의 꿈,37GAMES.AISA,32.0,,19.0
37,0,바람의전쟁: 뇌명천하,4399 KOREA,39.0,37.0,27.0
38,0,달빛조각사,Kakao Games Corp.,47.0,30.0,15.0
39,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,28.0,45.0,
40,0,한게임 포커,NHN BIGFOOT,29.0,51.0,
41,0,페이트/그랜드 오더,Netmarble,30.0,43.0,
42,0,로한M,PLAYWITH Inc.,61.0,,9.0
43,0,로드 오브 히어로즈,CloverGames,33.0,27.0,
44,0,리치리치,U.LU Games,50.0,50.0,29.0
45,0,프로야구 H2,NCSOFT,200.0,70.0,8.0
46,0,로드 모바일: 타워 디펜스,IGG.COM,34.0,53.0,
47,0,꿈의 집 (Homescapes),Playrix,41.0,24.0,
48,0,에픽세븐,Smilegate Megaport,38.0,35.0,
49,0,컴투스프로야구2021,Com2uS,35.0,55.0,
50,0,별이되어라!,GAMEVIL,59.0,49.0,20.0
51,0,라지엘,ZlongGames,31.0,,
52,0,모두의마블,Netmarble,54.0,31.0,44.0
53,0,뮤오리진2,Webzen Inc.,36.0,155.0,
54,0,라스트오리진,SmartJoy,331.0,,7.0
55,0,영주 : 백의 연대기,OASIS GAMES  LIMITED,40.0,75.0,
56,0,카이온M,빌리온게임즈,43.0,,78.0
57,0,마피아 시티,YottaGame,56.0,112.0,36.0
58,0,삼국군웅전,KunYue Game,46.0,,80.0
59,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,44.0,62.0,
60,0,십이지천M,NTORI,76.0,,16.0
61,0,모바일 레전드: Bang Bang,Moonton,52.0,34.0,131.0
62,0,좀비고등학교,AWESOMEPIECE,48.0,61.0,134.0
63,0,King of Avalon: 영토 전쟁,Century Games Limited,90.0,178.0,14.0
64,0,삼국지 오리진,R2 Games Asia,89.0,67.0,21.0
65,0,샤이닝라이트,Eyougame Inc.,94.0,76.0,22.0
66,0,소년명장,withHUG,81.0,217.0,24.0
67,0,세븐나이츠,Netmarble,55.0,83.0,
68,0,신강호,LE TUI Network Technology CO.，LTD.,84.0,,33.0
69,0,MARVEL 퓨처파이트,Netmarble,57.0,65.0,
70,0,애니팡3,"SUNDAYTOZ, INC",58.0,153.0,90.0
71,0,클래시 오브 클랜,Supercell,75.0,29.0,
72,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",62.0,142.0,84.0
73,0,리니지2M(12),NCSOFT,69.0,32.0,
74,0,Guns of Glory: 철가면,Century Games Limited,88.0,114.0,52.0
75,0,Pokémon GO,"Niantic, Inc.",66.0,48.0,
76,0,레전드 오브 미르2 블랙,Netblue Games Corporation,68.0,,69.0
77,0,하스스톤,"Blizzard Entertainment, Inc.",64.0,68.0,
78,0,브라운더스트 - 턴제 RPG,NEOWIZ,60.0,96.0,
79,0,클론다이크 어드벤처,VIZOR APPS LTD.,63.0,86.0,
80,0,킹스레이드,Vespa Inc.,100.0,99.0,43.0
81,0,후궁의 법칙,X.D. Global,79.0,40.0,
82,0,MLB 9이닝스 21,Com2uS,65.0,74.0,
83,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,72.0,81.0,135.0
84,0,컴투스프로야구매니저,Com2uS,182.0,121.0,25.0
85,0,마피아42,TEAM42,157.0,44.0,35.0
86,0,라그나로크M: TRINITY,"GRAVITY Co., Ltd.",67.0,90.0,
87,0,일곱 개의 대죄: GRAND CROSS,Netmarble,78.0,47.0,
88,0,킹덤스토리: 삼국지 RPG,NHN Corp.,146.0,157.0,30.0
89,0,라이프애프터,X.D. Global,73.0,63.0,
90,0,리니지M(12),NCSOFT,98.0,28.0,
91,0,궁수의 전설,Habby,93.0,36.0,153.0
92,0,붕괴3rd,miHoYo Limited,70.0,71.0,
93,0,쌍삼국지,Gamepub,96.0,127.0,61.0
94,0,꿈의 마을 (Township),Playrix,71.0,77.0,
95,0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,188.0,,26.0
96,0,킹 오브 파이터 올스타,Netmarble,129.0,60.0,51.0
97,0,건쉽배틀 토탈워페어,JOYCITY Corp.,77.0,84.0,
98,0,이사만루21,GONGGAMES Corp.,123.0,42.0,79.0
99,0,한게임 섯다,NHN BIGFOOT,87.0,59.0,
100,0,Yu-Gi-Oh! Duel Links,KONAMI,85.0,66.0,
101,0,전란: 천하쟁패,"RASTAR GAMES  (HK) CO.,LIMITED",102.0,138.0,67.0
102,0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",82.0,88.0,
103,0,트라하,NEXON Company,109.0,100.0,70.0
104,0,ANOTHER EDEN 시공을 넘는 고양이,"WFS, Inc.",80.0,103.0,
105,0,엘프:드래곤소환사,Gamepub,133.0,111.0,50.0
106,0,궁정계,WISH INTERACTIVE TECHNOLOGY LIMITED,153.0,85.0,48.0
107,0,데스나이트 키우기 : 방치형 RPG 키우기 게임,NEOWIZ,74.0,,
108,0,테라 히어로,Red Sahara Studio Inc.,184.0,105.0,37.0
109,0,에브리타운,FLERO Games,122.0,204.0,56.0
110,0,캔디크러쉬사가,King,86.0,145.0,
111,0,삼국지 디펜스M,Morefun Technology Limited,135.0,128.0,54.0
112,0,소녀전선,X.D. Global,83.0,200.0,
113,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,298.0,134.0,31.0
114,0,완미세계,Perfect World Games,150.0,199.0,45.0
115,0,프렌즈팝콘,Kakao Games Corp.,95.0,101.0,217.0
116,0,데스티니 차일드,SHIFTUP,91.0,136.0,
117,0,꽃피는 달빛,Zishi Technology (Hong Kong) Limited,115.0,57.0,139.0
118,0,원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,108.0,52.0,
119,0,뮤오리진,Webzen Inc.,164.0,236.0,42.0
120,0,대항해의길,Linekong Korea Co. Ltd.,237.0,209.0,34.0
121,0,FFBE WAR OF THE VISIONS,"SQUARE ENIX Co.,Ltd.",97.0,108.0,
122,0,그랜드체이스,Kakao Games Corp.,99.0,98.0,
