rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,1.0,
2,0,리니지2M,NCSOFT,2.0,5.0,
3,0,바람의나라: 연,NEXON Company,3.0,4.0,3.0
4,0,기적의 검,4399 KOREA,4.0,22.0,7.0
5,0,라이즈 오브 킹덤즈,LilithGames,6.0,6.0,
6,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,22.0,2.0,2.0
7,0,R2M,Webzen Inc.,5.0,28.0,
8,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,21.0,23.0,1.0
9,0,라그나로크 오리진,"GRAVITY Co., Ltd.",15.0,8.0,4.0
10,0,뮤 아크엔젤,Webzen Inc.,7.0,17.0,
11,0,V4,NEXON Company,8.0,9.0,
12,0,원신,miHoYo Limited,9.0,15.0,
13,0,카트라이더 러쉬플러스,NEXON Company,12.0,3.0,
14,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,10.0,12.0,
15,0,슬램덩크,DeNA HONG KONG LIMITED,24.0,7.0,8.0
16,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,14.0,18.0,19.0
17,0,블레이드&소울 레볼루션,Netmarble,11.0,33.0,
18,0,AFK 아레나,LilithGames,13.0,11.0,
19,0,일루전 커넥트,ChangYou,38.0,46.0,6.0
20,0,리니지2 레볼루션,Netmarble,17.0,16.0,
21,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,25.0,24.0,21.0
22,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,76.0,216.0,5.0
23,0,A3: 스틸얼라이브,Netmarble,16.0,30.0,
24,0,스테리테일,4399 KOREA,27.0,39.0,26.0
25,0,가디언 테일즈,Kakao Games Corp.,20.0,21.0,
26,0,라이즈 오브 엠파이어,Long Tech Network Limited,40.0,58.0,14.0
27,0,한게임 포커,NHN BIGFOOT,30.0,44.0,25.0
28,0,에픽세븐,Smilegate Megaport,19.0,31.0,
29,0,건쉽배틀 토탈워페어,JOYCITY Corp.,52.0,52.0,10.0
30,0,서머너즈 워: 천공의 아레나,Com2uS,23.0,29.0,
31,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,31.0,20.0,50.0
32,0,ROBLOX,Roblox Corporation,18.0,81.0,
33,0,배틀그라운드,"KRAFTON, Inc.",28.0,19.0,
34,0,마구마구 2021,Netmarble,33.0,10.0,
35,0,황제라 칭하라,"Clicktouch Co., Ltd.",43.0,32.0,24.0
36,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,47.0,26.0,22.0
37,0,삼국지 오리진,R2 Games Asia,83.0,59.0,9.0
38,0,붕괴3rd,miHoYo Limited,26.0,37.0,
39,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,75.0,41.0,13.0
40,0,FIFA Mobile,NEXON Company,29.0,35.0,
41,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,84.0,76.0,11.0
42,0,메이플스토리M,NEXON Company,35.0,13.0,
43,0,달빛조각사,Kakao Games Corp.,67.0,47.0,15.0
44,0,라루나 판타지,Eskyfun Entertainment,42.0,43.0,44.0
45,0,검은사막 모바일,PEARL ABYSS,37.0,45.0,65.0
46,0,킹덤 : 전쟁의 불씨,파우게임즈,58.0,,20.0
47,0,동방불패 모바일,Perfect World Korea,69.0,53.0,23.0
48,0,황제의 꿈,37GAMES.AISA,70.0,,16.0
49,0,꿈의 정원 (Gardenscapes),Playrix,34.0,38.0,
50,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,32.0,97.0,
51,0,꿈의 집 (Homescapes),Playrix,41.0,27.0,
52,0,삼국지M,Efun Company,88.0,72.0,17.0
53,0,브롤스타즈,Supercell,36.0,50.0,
54,0,리니지M(12),NCSOFT,56.0,14.0,
55,0,로드 모바일: 타워 디펜스,IGG.COM,39.0,62.0,
56,0,모두의마블,Netmarble,65.0,36.0,38.0
57,0,프로야구 H2,NCSOFT,279.0,163.0,12.0
58,0,마피아 시티,YottaGame,60.0,82.0,32.0
59,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,46.0,34.0,
60,0,컴투스프로야구2021,Com2uS,44.0,48.0,
61,0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",51.0,25.0,
62,0,에오스 레드,BluePotion Games,55.0,,34.0
63,0,왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",77.0,83.0,28.0
64,0,케페우스M,Ujoy Games,54.0,64.0,57.0
65,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,45.0,55.0,
66,0,클래시 오브 클랜,Supercell,48.0,40.0,
67,0,리버티레기온,Eyougame Inc.,62.0,67.0,53.0
68,0,King of Avalon: 영토 전쟁,Century Games Limited,94.0,146.0,27.0
69,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,66.0,,37.0
70,0,강호:극,"Scene Stealer Co., Ltd.",53.0,,58.0
71,0,탄성,Longtu Korea Inc.,74.0,162.0,41.0
72,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,49.0,,
73,0,명일방주,Yostar Limited.,50.0,145.0,
74,0,리치리치,U.LU Games,92.0,56.0,42.0
75,0,로드 오브 히어로즈,CloverGames,61.0,54.0,
76,0,마피아42,TEAM42,137.0,42.0,33.0
77,0,한게임포커 클래식 with PC,NHN Corp.,91.0,,36.0
78,0,용비불패M,VALOFE,57.0,124.0,
79,0,라스트오리진,SmartJoy,,,18.0
80,0,랑그릿사,ZlongGames,64.0,87.0,
81,0,십이지천M,NTORI,125.0,,29.0
82,0,뮤오리진2,Webzen Inc.,59.0,289.0,
83,0,애니팡3,"SUNDAYTOZ, INC",78.0,161.0,72.0
84,0,D-MEN: 히어로 컴백,ACE GAME INTERNATIONAL LIMITED,68.0,60.0,
85,0,킹스레이드,Vespa Inc.,106.0,103.0,46.0
86,0,Pokémon GO,"Niantic, Inc.",72.0,51.0,
87,0,샤이닝니키,Papergames,63.0,,
88,0,일곱 개의 대죄: GRAND CROSS,Netmarble,71.0,69.0,
89,0,관도:삼국지,Gacraze Entertainment Limited,101.0,151.0,49.0
90,0,바람의전쟁: 뇌명천하,4399 KOREA,93.0,75.0,89.0
