rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,1.0,
2,0,리니지2M,NCSOFT,2.0,3.0,
3,0,세븐나이츠2,Netmarble,3.0,2.0,
4,0,바람의나라: 연,NEXON Company,8.0,5.0,3.0
5,0,기적의 검,4399 KOREA,4.0,21.0,6.0
6,0,미르4,"Wemade Co., Ltd",12.0,7.0,1.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,23.0,4.0,2.0
8,0,라이즈 오브 킹덤즈,LilithGames,5.0,12.0,
9,0,V4,NEXON Company,6.0,8.0,
10,0,R2M,Webzen Inc.,7.0,35.0,
11,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,21.0,47.0,4.0
12,0,원신,miHoYo Limited,9.0,10.0,
13,0,라그나로크 오리진,"GRAVITY Co., Ltd.",29.0,19.0,5.0
14,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,15.0,13.0,24.0
15,0,가디언 테일즈,Kakao Games Corp.,11.0,14.0,
16,0,리니지2 레볼루션,Netmarble,10.0,22.0,
17,0,블레이드&소울 레볼루션,Netmarble,14.0,17.0,
18,0,뮤 아크엔젤,Webzen Inc.,13.0,24.0,
19,0,카트라이더 러쉬플러스,NEXON Company,16.0,6.0,
20,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,25.0,27.0,15.0
21,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,22.0,20.0,27.0
22,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,24.0,18.0,48.0
23,0,A3: 스틸얼라이브,Netmarble,17.0,30.0,
24,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,67.0,44.0,9.0
25,0,AFK 아레나,LilithGames,18.0,25.0,
26,0,슬램덩크,DeNA HONG KONG LIMITED,50.0,26.0,14.0
27,0,건쉽배틀 토탈워페어,JOYCITY Corp.,44.0,59.0,13.0
28,0,라이즈 오브 엠파이어,Long Tech Network Limited,46.0,68.0,12.0
29,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,75.0,81.0,10.0
30,0,메이플스토리M,NEXON Company,33.0,9.0,
31,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,19.0,58.0,
32,0,삼국지M,Efun Company,141.0,65.0,7.0
33,0,ROBLOX,Roblox Corporation,20.0,84.0,
34,0,배틀그라운드,"KRAFTON, Inc.",30.0,15.0,
35,0,한게임 포커,NHN BIGFOOT,36.0,50.0,33.0
36,0,디펜스 워：데스티니 차일드 PVP 게임,THUMBAGE,27.0,29.0,
37,0,브롤스타즈,Supercell,26.0,43.0,
38,0,황제라 칭하라,"Clicktouch Co., Ltd.",47.0,31.0,26.0
39,0,에오스 레드,BluePotion Games,45.0,,20.0
40,0,로한M,PLAYWITH Inc.,174.0,,8.0
41,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,59.0,32.0,22.0
42,0,검은사막 모바일,PEARL ABYSS,34.0,37.0,68.0
43,0,로드 모바일: 타워 디펜스,IGG.COM,28.0,71.0,
44,0,에브리타운,FLERO Games,157.0,96.0,11.0
45,0,꿈의 정원 (Gardenscapes),Playrix,32.0,33.0,
46,0,서머너즈 워: 천공의 아레나,Com2uS,31.0,38.0,
47,0,마구마구 2021,Netmarble,40.0,16.0,
48,0,킹 오브 파이터 올스타,Netmarble,52.0,41.0,30.0
49,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,38.0,23.0,
50,0,일곱 개의 대죄: GRAND CROSS,Netmarble,35.0,40.0,
51,0,황제의 꿈,37GAMES.AISA,69.0,,17.0
52,0,스테리테일,4399 KOREA,48.0,61.0,36.0
53,0,꿈의 집 (Homescapes),Playrix,39.0,28.0,
54,0,에픽세븐,Smilegate Megaport,37.0,45.0,
55,0,삼국지 오리진,R2 Games Asia,91.0,69.0,19.0
56,0,일루전 커넥트,ChangYou,78.0,88.0,23.0
57,0,동방불패 모바일,Perfect World Korea,102.0,83.0,18.0
58,0,달빛조각사,Kakao Games Corp.,64.0,54.0,34.0
59,0,로드 오브 히어로즈,CloverGames,41.0,36.0,
60,0,킹덤 : 전쟁의 불씨,파우게임즈,66.0,,29.0
61,0,리니지M(12),NCSOFT,73.0,11.0,
62,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,94.0,163.0,25.0
