rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,2.0,
2,0,리니지M,NCSOFT,2.0,3.0,
3,0,AFK 아레나,LilithGames,3.0,1.0,
4,0,기적의 검,4399 KOREA,6.0,10.0,3.0
5,0,카오스모바일,"ZERO GAMES CO.,Ltd.",8.0,,2.0
6,0,V4,NEXON Company,4.0,7.0,
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,15.0,4.0,1.0
8,0,블레이드&소울 레볼루션,Netmarble,5.0,8.0,
9,0,라이즈 오브 킹덤즈,LilithGames,7.0,6.0,
10,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,58.0,133.0,4.0
11,0,명일방주,Yostar Limited.,9.0,19.0,
12,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,11.0,22.0,26.0
13,0,리니지2 레볼루션,Netmarble,10.0,12.0,
14,0,검은사막 모바일,PEARL ABYSS,13.0,14.0,18.0
15,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,14.0,5.0,
16,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,48.0,15.0,6.0
17,0,R5,"YOOZOO GAMES KOREA CO., LTD.",12.0,24.0,
18,0,로한M,PLAYWITH Inc.,43.0,221.0,5.0
19,0,모두의마블,Netmarble,23.0,13.0,15.0
20,0,바람의전쟁: 뇌명천하,4399 KOREA,19.0,21.0,22.0
21,0,메이플스토리M,NEXON Company,16.0,9.0,
22,0,삼국지M,Efun Company,62.0,48.0,7.0
23,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,27.0,11.0,38.0
24,0,샤이닝라이트,Eyougame Inc.,37.0,30.0,11.0
25,0,라플라스M,ZlongGames,20.0,17.0,
26,0,달빛조각사,Kakao Games Corp.,35.0,27.0,14.0
27,0,황제라 칭하라,"Clicktouch Co., Ltd.",34.0,16.0,20.0
28,0,브롤스타즈,Supercell,18.0,32.0,
29,0,뮤오리진2,Webzen Inc.,17.0,101.0,
30,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,50.0,53.0,13.0
31,0,신강호,LE TUI Network Technology CO.，LTD.,47.0,,12.0
32,0,카운터사이드,NEXON Company,21.0,51.0,
33,0,꿈의 정원 (Gardenscapes),Playrix,25.0,26.0,
34,0,클래시 오브 클랜,Supercell,26.0,23.0,
35,0,한게임 포커,NHN BIGFOOT,24.0,36.0,
36,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,22.0,55.0,
37,0,라스트오리진,SmartJoy,322.0,,8.0
38,0,십이지천M,NTORI,70.0,,10.0
39,0,서머너즈 워: 천공의 아레나,Com2uS,29.0,41.0,
40,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,28.0,103.0,
41,0,배틀그라운드,"KRAFTON, Inc.",36.0,18.0,
42,0,붕괴3rd,miHoYo Limited,31.0,40.0,
43,0,황제의 꿈,37GAMES.AISA,46.0,,28.0
44,0,에브리타운,FLERO Games,128.0,107.0,9.0
45,0,리니지M(12),NCSOFT,41.0,20.0,
46,0,랑그릿사,ZlongGames,33.0,45.0,
47,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",32.0,81.0,
48,0,마피아 시티,YottaGame,51.0,82.0,31.0
49,0,엘프:드래곤소환사,Gamepub,68.0,78.0,16.0
50,0,에오스 레드,BluePotion Games,30.0,,
51,0,컴투스프로야구2021,Com2uS,38.0,43.0,
52,0,일곱 개의 대죄: GRAND CROSS,Netmarble,39.0,46.0,
53,0,스카이피아:전면전쟁,ICEBIRD GAMES,42.0,34.0,
54,0,리치리치,U.LU Games,59.0,42.0,40.0
55,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,49.0,39.0,78.0
56,0,엑소스 히어로즈,LINE Games,40.0,69.0,
57,0,삼국지 오리진,R2 Games Asia,75.0,90.0,24.0
58,0,리니지2M(12),NCSOFT,45.0,37.0,
59,0,로드 모바일: 타워 디펜스,IGG.COM,44.0,58.0,
60,0,마피아42,TEAM42,112.0,31.0,30.0
61,0,꿈의 집 (Homescapes),Playrix,53.0,29.0,
62,0,별이되어라!,GAMEVIL,113.0,85.0,27.0
63,0,완미세계,Perfect World Games,115.0,143.0,23.0
64,0,Guns of Glory: 철가면,Century Games Limited,69.0,108.0,46.0
65,0,세븐나이츠,Netmarble,54.0,52.0,
66,0,대항해의길,Linekong Korea Co. Ltd.,179.0,149.0,17.0
67,0,페이트/그랜드 오더,Netmarble,52.0,118.0,
68,0,애니팡3,"SUNDAYTOZ, INC",64.0,136.0,73.0
