rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,4.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,1.0,
4,0,AFK 아레나,LilithGames,4.0,5.0,
5,0,기적의 검,4399 KOREA,5.0,14.0,2.0
6,0,V4,NEXON Company,6.0,7.0,
7,0,A3: 스틸얼라이브,Netmarble,7.0,6.0,
8,0,리니지2 레볼루션,Netmarble,8.0,11.0,
9,0,블레이드&소울 레볼루션,Netmarble,9.0,10.0,
10,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,90.0,197.0,1.0
11,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,11.0,8.0,
12,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,20.0,9.0,7.0
13,0,브롤스타즈,Supercell,10.0,15.0,
14,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,12.0,41.0,35.0
15,0,배틀그라운드,"KRAFTON, Inc.",14.0,13.0,
16,0,케페우스M,Ujoy Games,13.0,20.0,
17,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,46.0,17.0,6.0
18,0,카트라이더 러쉬플러스,NEXON Company,28.0,3.0,
19,0,랑그릿사,ZlongGames,15.0,29.0,
20,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,22.0,23.0,28.0
21,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,47.0,38.0,5.0
22,0,꿈의 정원 (Gardenscapes),Playrix,19.0,21.0,
23,0,에픽세븐,Smilegate Megaport,16.0,31.0,
24,0,용의기원,Longtu Korea Inc.,25.0,111.0,14.0
25,0,검은사막 모바일,PEARL ABYSS,23.0,25.0,59.0
26,0,킹오파 익스트림 매치,ChangYou,27.0,37.0,15.0
27,0,메이플스토리M,NEXON Company,24.0,12.0,
28,0,ROBLOX,Roblox Corporation,17.0,117.0,
29,0,한게임 포커,NHN BIGFOOT,18.0,57.0,
