rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,2.0,
2,0,제2의 나라: CROSS WORLDS,Netmarble,3,1.0,
3,0,리니지2M,NCSOFT,2,5.0,
4,0,기적의 검,4399 KOREA,4,7.0,6.0
5,0,바람의나라: 연,NEXON Company,5,6.0,2.0
6,0,미르4,"Wemade Co., Ltd",26,26.0,1.0
7,0,쿠키런: 킹덤,Devsisters Corporation,9,4.0,8.0
8,0,삼국지 전략판,Qookka Games,15,12.0,3.0
9,0,원신,miHoYo Limited,6,23.0,
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,20,3.0,5.0
11,0,파이널기어,BILIBILI,7,21.0,
12,0,트릭스터M,NCSOFT,8,19.0,
13,0,세븐나이츠2,Netmarble,10,15.0,
14,0,V4,NEXON Company,11,16.0,
15,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,24,13.0,4.0
16,0,라이즈 오브 킹덤즈,LilithGames,14,8.0,
17,0,뮤 아크엔젤,Webzen Inc.,12,36.0,
18,0,블레이드&소울 레볼루션,Netmarble,13,38.0,
19,0,리니지2 레볼루션,Netmarble,16,28.0,
20,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,23,25.0,9.0
21,0,소녀X헌터,Sincetimes Inc.,29,17.0,7.0
22,0,브롤스타즈,Supercell,17,27.0,
23,0,ROBLOX,Roblox Corporation,18,83.0,
24,0,R2M,Webzen Inc.,19,87.0,
25,0,FIFA Mobile,NEXON Company,22,10.0,
26,0,그랑사가,NPIXEL,35,33.0,11.0
27,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,21,66.0,
28,0,배틀그라운드,"KRAFTON, Inc.",25,14.0,
29,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,27,56.0,52.0
30,0,카트라이더 러쉬플러스,NEXON Company,33,9.0,
31,0,랑그릿사,ZlongGames,28,106.0,
32,0,A3: 스틸얼라이브,Netmarble,30,63.0,
33,0,건쉽배틀 토탈워페어,JOYCITY Corp.,43,73.0,16.0
34,0,신명2:아수라,Trigirls Studio,36,141.0,27.0
35,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,46,37.0,20.0
36,0,킹덤 : 전쟁의 불씨,파우게임즈,45,,12.0
37,0,데카론M,THUMBAGE,34,,28.0
38,0,페이트/그랜드 오더,Netmarble,31,110.0,
39,0,에픽세븐,Smilegate Megaport,32,52.0,
40,0,컴투스프로야구2021,Com2uS,38,50.0,38.0
41,0,메이플스토리M,NEXON Company,39,11.0,
42,0,한게임 포커,NHN BIGFOOT,37,69.0,49.0
43,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,64,51.0,14.0
44,0,라이즈 오브 엠파이어,Long Tech Network Limited,61,68.0,13.0
45,0,파이널삼국지2,Gamepub,59,46.0,19.0
46,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,51,30.0,25.0
47,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,55,32.0,24.0
48,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,57,,18.0
49,0,꿈의 집 (Homescapes),Playrix,42,22.0,
50,0,라그나로크 오리진,"GRAVITY Co., Ltd.",71,55.0,21.0
51,0,꿈의 정원 (Gardenscapes),Playrix,40,45.0,
52,0,AFK 아레나,LilithGames,41,44.0,
53,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,56,20.0,64.0
54,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,117,100.0,17.0
55,0,황제라 칭하라,"Clicktouch Co., Ltd.",63,42.0,36.0
56,0,Top War: Battle Game,Topwar Studio,48,29.0,
57,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,94,53.0,23.0
58,0,가디언 테일즈,Kakao Games Corp.,47,34.0,
59,0,조선협객전M,withHUG,66,93.0,29.0
60,0,라스트오리진,SmartJoy,409,,10.0
61,0,로드 모바일: 타워 디펜스,IGG.COM,44,94.0,
62,0,달빛조각사,Kakao Games Corp.,62,108.0,33.0
63,0,클래시 오브 클랜,Supercell,50,35.0,
64,0,삼국지M,Efun Company,215,76.0,15.0
65,0,마구마구 2021,Netmarble,67,18.0,
66,0,검은강호2: 선미 원픽 MMORPG,9SplayDeveloper,60,131.0,41.0
67,0,에브리타운,FLERO Games,167,137.0,22.0
68,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,49,,
69,0,한게임포커 클래식 with PC,NHN Corp.,52,,89.0
70,0,마피아 시티,YottaGame,77,147.0,44.0
71,0,서머너즈 워: 천공의 아레나,Com2uS,58,61.0,
72,0,쾌남본좌,R2 Games Asia,81,,37.0
73,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,75,31.0,
74,0,붕괴3rd,miHoYo Limited,54,84.0,
75,0,케페우스M,Ujoy Games,79,150.0,46.0
76,0,세븐나이츠,Netmarble,53,123.0,
77,0,검은사막 모바일,PEARL ABYSS,70,72.0,84.0
78,0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",87,24.0,
79,0,백야극광,PROXIMA BETA,74,39.0,
80,0,프로야구 H3,NCSOFT,68,59.0,
81,0,찐삼국,ICEBIRD GAMES,84,,42.0
82,0,Hero Wars,NEXTERS GLOBAL LTD,65,90.0,
83,0,캔디크러쉬사가,King,69,70.0,
84,0,에오스 레드,BluePotion Games,99,,35.0
85,0,삼국지 오리진,R2 Games Asia,148,54.0,34.0
86,0,황제의 꿈,37GAMES.AISA,121,,31.0
87,0,슬램덩크,DeNA HONG KONG LIMITED,123,67.0,40.0
88,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,72,81.0,155.0
89,0,킹스레이드,Vespa Inc.,100,133.0,47.0
90,0,십이지천M,NTORI,205,,26.0
91,0,아르카 - 2주년 이벤트 진행 중,GAMELAND(HK),76,340.0,92.0
92,0,라이프애프터,X.D. Global,73,101.0,
93,0,일곱 개의 대죄: GRAND CROSS,Netmarble,78,92.0,
94,0,DK모바일: 영웅의귀환,NTRANCE Corp,83,,71.0
95,0,King of Avalon: 영토 전쟁,Century Games Limited,159,307.0,30.0
96,0,Yu-Gi-Oh! Duel Links,KONAMI,80,95.0,
97,0,Pokémon GO,"Niantic, Inc.",89,65.0,
98,0,앙상블스타즈!!,HappyElements,105,41.0,
99,0,난투삼국:10vs10,SHARK ENTERTAINMENT LIMITED,86,89.0,
100,0,IDLE ANGELS : 여신전쟁,Neojoy Games,97,,65.0
101,0,모두의마블,Netmarble,145,62.0,56.0
102,0,MLB 9이닝스 21,Com2uS,82,114.0,
103,0,한게임 섯다,NHN BIGFOOT,98,74.0,114.0
104,0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",101,48.0,
105,0,삼국지혼,YOUZU(SINGAPORE)PTE.LTD.,135,79.0,55.0
106,0,MARVEL 퓨처파이트,Netmarble,91,99.0,
107,0,킹 오브 파이터 올스타,Netmarble,129,113.0,53.0
108,0,오늘도 우라라 원시 헌팅 라이프,X.D. Global,111,47.0,
109,0,Guns of Glory: 철가면,Century Games Limited,113,139.0,74.0
110,0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,90,148.0,215.0
111,0,마피아42,TEAM42,183,64.0,48.0
112,0,벽람항로,X.D. Global,85,198.0,
113,0,좀비고등학교,AWESOMEPIECE,92,143.0,194.0
114,0,카운터사이드,NEXON Company,93,116.0,
115,0,리치리치,U.LU Games,134,96.0,62.0
116,0,모바일 레전드: Bang Bang,Moonton,116,57.0,164.0
117,0,리니지2M(12),NCSOFT,102,60.0,
118,0,애니팡4,SUNDAYTOZ Corp.,96,130.0,154.0
119,0,대항해의길,Linekong Korea Co. Ltd.,295,213.0,32.0
120,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,115,,66.0
121,0,에이스 디펜더: 드래곤 슬레이어 전쟁,ACE GAME INTERNATIONAL LIMITED,88,,
122,0,피쉬돔 (Fishdom),Playrix,95,127.0,
123,0,클래시 로얄,Supercell,106,71.0,
124,0,리니지M(12),NCSOFT,139,40.0,
125,0,eFootball PES 2021,KONAMI,130,43.0,
126,0,AFK삼국지,"YOOZOO GAMES KOREA CO., LTD.",154,142.0,54.0
127,0,이카루스 이터널,LINE Games,162,195.0,50.0
128,0,스테리테일,4399 KOREA,141,178.0,68.0
129,0,꿈의 마을 (Township),Playrix,104,120.0,
130,0,천상나르샤,Eyougame Inc.,185,75.0,61.0
131,0,프렌즈팝콘,Kakao Games Corp.,110,134.0,225.0
132,0,라그나로크M: TRINITY,"GRAVITY Co., Ltd.",109,128.0,
133,0,Project Makeover,"Magic Tavern, Inc.",128,58.0,
134,0,후궁의 법칙,X.D. Global,120,77.0,
135,0,바람의전쟁: 뇌명천하,4399 KOREA,131,118.0,101.0
136,0,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.,160,214.0,58.0
137,0,명일방주,Yostar Limited.,144,211.0,73.0
138,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,254,144.0,43.0
139,0,애니팡3,SUNDAYTOZ Corp.,114,209.0,172.0
140,0,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,119,98.0,
141,0,블리치: 만해의 길,DAMO NETWORK LIMITED,234,105.0,51.0
142,0,하스스톤,"Blizzard Entertainment, Inc.",118,135.0,
143,0,슬레이어 키우기,GEAR2,103,,
144,0,마법소녀 키우기,Mind Blossom,107,,
145,0,관우 키우기 - 국산 삼국지 방치형 RPG,mobirix,108,,
146,0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",166,49.0,
147,0,어비스(ABYSS),StairGames Inc.,146,,80.0
148,0,프렌즈팝,Kakao Games Corp.,137,154.0,123.0
149,0,마이티 파워: 배틀 히어로즈. 매직 레전드.,PANORAMIK GAMES LTD,112,,
150,0,팬덤시티 - 실사풍 미녀 게임,nxu inc.,244,,45.0
151,0,위드2:신의귀환,GAMELAND(HK),124,278.0,126.0
152,0,프로야구 H2,NCSOFT,458,184.0,39.0
153,0,서머너즈 워: 백년전쟁,Com2uS,126,124.0,
154,0,냥코 대전쟁,PONOS Corporation,147,80.0,
155,0,숨겨진 유산,Playrix,138,111.0,
156,0,크레센트,Eyougame Inc.,208,104.0,78.0
157,0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,140,117.0,
158,0,로드 오브 히어로즈,CloverGames,132,145.0,
159,0,갓 오브 하이스쿨,WONCOMZ.INC,186,125.0,85.0
160,0,뮤오리진2,Webzen Inc.,125,229.0,
161,0,다크에덴M,Benoholdings,180,281.0,79.0
162,0,논스톱 게임,SevenPirates,150,103.0,
163,0,ANOTHER EDEN 시공을 넘는 고양이,"WFS, Inc.",127,243.0,
164,0,궁정계,WISH INTERACTIVE TECHNOLOGY LIMITED,214,165.0,76.0
165,0,슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,136,183.0,
166,0,애니팡2,SUNDAYTOZ Corp.,122,,
167,0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",153,119.0,206.0
168,0,레이드: 그림자의 전설,Plarium Global Ltd,133,255.0,
169,0,라플라스M,ZlongGames,164,86.0,
170,0,디펜스 워：데스티니 차일드 PVP 게임,THUMBAGE,155,121.0,
171,0,컴투스프로야구매니저,Com2uS,273,210.0,63.0
172,0,Minecraft,Mojang,157,115.0,
173,0,트라하,NEXON Company,168,228.0,103.0
174,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,206,248.0,81.0
175,0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,292,,57.0
