rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,2.0,
2,0,리니지M,NCSOFT,2.0,3.0,
3,0,AFK 아레나,LilithGames,3.0,1.0,
4,0,A3: 스틸얼라이브,Netmarble,4.0,4.0,
5,0,라이즈 오브 킹덤즈,LilithGames,5.0,6.0,
6,0,기적의 검,4399 KOREA,7.0,12.0,8.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,5.0,3.0
8,0,블레이드&소울 레볼루션,Netmarble,6.0,11.0,
9,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,68.0,213.0,1.0
10,0,V4,NEXON Company,8.0,7.0,
11,0,리니지2 레볼루션,Netmarble,9.0,9.0,
12,0,카오스모바일,"ZERO GAMES CO.,Ltd.",21.0,,4.0
13,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,31.0,15.0,5.0
14,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,10.0,32.0,21.0
15,0,로한M,PLAYWITH Inc.,75.0,,2.0
16,0,블레스 모바일,JOYCITY Corp.,11.0,21.0,
17,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,13.0,10.0,
18,0,메이플스토리M,NEXON Company,14.0,8.0,
19,0,검은사막 모바일,PEARL ABYSS,17.0,16.0,39.0
20,0,용의기원,Longtu Korea Inc.,23.0,58.0,11.0
21,0,배틀그라운드,"KRAFTON, Inc.",20.0,13.0,
22,0,컴투스프로야구2021,Com2uS,15.0,28.0,
23,0,황제라 칭하라,"Clicktouch Co., Ltd.",32.0,17.0,17.0
24,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,54.0,43.0,9.0
25,0,한게임 포커,NHN BIGFOOT,16.0,39.0,
26,0,붕괴3rd,miHoYo Limited,18.0,26.0,
27,0,브롤스타즈,Supercell,19.0,24.0,
28,0,에오스 레드,BluePotion Games,33.0,,14.0
29,0,꿈의 정원 (Gardenscapes),Playrix,24.0,20.0,
30,0,바람의전쟁: 뇌명천하,4399 KOREA,30.0,38.0,24.0
31,0,명일방주,Yostar Limited.,22.0,48.0,
32,0,R5,"YOOZOO GAMES KOREA CO., LTD.",29.0,70.0,30.0
33,0,프로야구 H2,NCSOFT,247.0,40.0,7.0
34,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,37.0,22.0,37.0
35,0,황제의 꿈,37GAMES.AISA,35.0,,20.0
36,0,클래시 오브 클랜,Supercell,27.0,33.0,
37,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,26.0,45.0,
38,0,라스트오리진,SmartJoy,322.0,,6.0
39,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,46.0,14.0,41.0
40,0,삼국지M,Efun Company,100.0,31.0,10.0
41,0,라플라스M,ZlongGames,36.0,19.0,
42,0,뮤오리진2,Webzen Inc.,25.0,197.0,
43,0,라그나로크 택틱스,"GRAVITY Co., Ltd.",28.0,54.0,
44,0,모두의마블,Netmarble,55.0,23.0,25.0
45,0,클론다이크 어드벤처,VIZOR APPS LTD.,34.0,30.0,
46,0,샤이닝라이트,Eyougame Inc.,66.0,49.0,12.0
47,0,리치리치,U.LU Games,45.0,71.0,29.0
48,0,일곱 개의 대죄: GRAND CROSS,Netmarble,38.0,27.0,
49,0,꿈의 집 (Homescapes),Playrix,47.0,18.0,
50,0,서머너즈 워: 천공의 아레나,Com2uS,39.0,56.0,
51,0,로드 모바일: 타워 디펜스,IGG.COM,40.0,51.0,
52,0,삼국지 오리진,R2 Games Asia,76.0,131.0,16.0
53,0,마피아 시티,YottaGame,51.0,104.0,34.0
54,0,신강호,LE TUI Network Technology CO.，LTD.,60.0,,22.0
55,0,달빛조각사,Kakao Games Corp.,63.0,34.0,35.0
56,0,King of Avalon: 영토 전쟁,Century Games Limited,73.0,139.0,19.0
57,0,세븐나이츠,Netmarble,42.0,57.0,
58,0,에브리타운,FLERO Games,111.0,98.0,13.0
59,0,ROBLOX,Roblox Corporation,41.0,96.0,
60,0,로드 오브 히어로즈,CloverGames,44.0,46.0,
61,0,랑그릿사,ZlongGames,48.0,44.0,
62,0,하스스톤,"Blizzard Entertainment, Inc.",49.0,52.0,
63,0,테라 히어로,Red Sahara Studio Inc.,81.0,81.0,26.0
64,0,삼국군웅전,KunYue Game,43.0,,
65,0,페이트/그랜드 오더,Netmarble,50.0,75.0,
66,0,Guns of Glory: 철가면,Century Games Limited,78.0,113.0,33.0
67,0,리니지M(12),NCSOFT,57.0,36.0,
68,0,리니지2M(12),NCSOFT,53.0,63.0,
