rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,3.0,
2,0,리니지2M,NCSOFT,2,6.0,
3,0,삼국지 전략판,Qookka Games,5,4.0,1.0
4,0,쿠키런: 킹덤,Devsisters Corporation,4,1.0,3.0
5,0,기적의 검,4399 KOREA,3,24.0,7.0
6,0,미르4,"Wemade Co., Ltd",32,18.0,2.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,23,5.0,4.0
8,0,카트라이더 러쉬플러스,NEXON Company,9,2.0,
9,0,바람의나라: 연,NEXON Company,18,15.0,5.0
10,0,라이즈 오브 킹덤즈,LilithGames,7,7.0,
11,0,세븐나이츠2,Netmarble,6,14.0,
12,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,26,10.0,6.0
13,0,그랑사가,NPIXEL,10,13.0,
14,0,ROBLOX,Roblox Corporation,8,79.0,
15,0,블레이드&소울 레볼루션,Netmarble,11,25.0,
16,0,가디언 테일즈,Kakao Games Corp.,13,16.0,
17,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,15,11.0,
18,0,브롤스타즈,Supercell,12,37.0,
19,0,R2M,Webzen Inc.,14,59.0,
20,0,데카론M,THUMBAGE,21,,9.0
21,0,V4,NEXON Company,16,20.0,
22,0,조선협객전M,withHUG,20,32.0,23.0
23,0,뮤 아크엔젤,Webzen Inc.,17,31.0,
24,0,원신,miHoYo Limited,19,17.0,
25,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,22,33.0,56.0
26,0,배틀그라운드,"KRAFTON, Inc.",25,12.0,
27,0,리니지2 레볼루션,Netmarble,24,21.0,
28,0,메이플스토리M,NEXON Company,27,8.0,
29,0,한게임 포커,NHN BIGFOOT,28,82.0,53.0
30,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,53,9.0,21.0
31,0,파이널삼국지2,Gamepub,50,34.0,14.0
32,0,A3: 스틸얼라이브,Netmarble,29,57.0,
33,0,명일방주,Yostar Limited.,39,78.0,24.0
34,0,서머너즈 워: 백년전쟁,Com2uS,30,50.0,
35,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,42,44.0,22.0
36,0,FIFA Mobile,NEXON Company,34,19.0,
37,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,31,68.0,
38,0,달빛조각사,Kakao Games Corp.,60,90.0,11.0
39,0,라이즈 오브 엠파이어,Long Tech Network Limited,59,65.0,13.0
40,0,컴투스프로야구2021,Com2uS,33,43.0,
41,0,신명2:아수라,Trigirls Studio,38,178.0,44.0
42,0,꿈의 정원 (Gardenscapes),Playrix,35,35.0,
43,0,라그나로크 오리진,"GRAVITY Co., Ltd.",76,48.0,16.0
44,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,101,36.0,12.0
45,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,69,84.0,17.0
46,0,AFK 아레나,LilithGames,37,38.0,
47,0,킹덤 : 전쟁의 불씨,파우게임즈,63,,18.0
48,0,건쉽배틀 토탈워페어,JOYCITY Corp.,49,70.0,26.0
49,0,에픽세븐,Smilegate Megaport,36,66.0,
50,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,123,104.0,8.0
51,0,쾌남본좌,R2 Games Asia,43,,34.0
52,0,꿈의 집 (Homescapes),Playrix,41,23.0,
53,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,75,28.0,25.0
54,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,96,162.0,15.0
55,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,51,,27.0
56,0,삼국지M,Efun Company,220,87.0,10.0
57,0,검은강호2: 선미 원픽 MMORPG,9SplayDeveloper,47,75.0,46.0
58,0,한게임포커 클래식 with PC,NHN Corp.,40,,85.0
59,0,황제라 칭하라,"Clicktouch Co., Ltd.",58,47.0,35.0
60,0,서머너즈 워: 천공의 아레나,Com2uS,45,26.0,
61,0,찐삼국,ICEBIRD GAMES,62,,30.0
62,0,DK모바일: 영웅의귀환,NTRANCE Corp,46,,65.0
63,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,57,29.0,84.0
64,0,Top War: Battle Game,Topwar Studio,48,40.0,
65,0,로드 모바일: 타워 디펜스,IGG.COM,44,91.0,
66,0,이카루스 이터널,LINE Games,67,134.0,38.0
67,0,삼국지혼,YOUZU(SINGAPORE)PTE.LTD.,78,76.0,39.0
68,0,십이지천M,NTORI,147,,20.0
69,0,마구마구 2021,Netmarble,61,22.0,
70,0,마피아 시티,YottaGame,71,105.0,45.0
71,0,검은사막 모바일,PEARL ABYSS,66,64.0,59.0
72,0,프로야구 H3,NCSOFT,52,51.0,
73,0,랑그릿사,ZlongGames,54,55.0,
74,0,클래시 오브 클랜,Supercell,55,63.0,
75,0,마피아42,TEAM42,205,30.0,28.0
76,0,에오스 레드,BluePotion Games,88,,40.0
77,0,라스트오리진,SmartJoy,366,,19.0
78,0,슬램덩크,DeNA HONG KONG LIMITED,118,58.0,33.0
79,0,황제의 꿈,37GAMES.AISA,114,,29.0
