rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,3.0,리니지W,NCSOFT,1.0,6.0,
2,,리니지M,NCSOFT,2.0,5.0,
3,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,3.0,2.0,
4,-1.0,던전앤파이터 모바일,NEXON Company,4.0,1.0,
5,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,3.0,1.0
6,1.0,히어로즈 테일즈,37 Mobile Games,6.0,11.0,2.0
7,-1.0,리니지2M,NCSOFT,5.0,10.0,
8,6.0,Roblox,Roblox Corporation,7.0,64.0,
9,4.0,뮤오리진3,Webzen Inc.,8.0,19.0,
10,,신의 탑M: 위대한 여정,NGELGAMES,9.0,8.0,
11,,블레이드&소울2,NCSOFT,10.0,45.0,
12,-4.0,바람의나라: 연,NEXON Company,26.0,12.0,3.0
13,3.0,쿠키런: 킹덤,Devsisters Corporation,16.0,7.0,27.0
14,5.0,퍼즐 오브 Z x 지.아이.조,"BLANCOZONE NETWORK CO., LIMITED",19.0,35.0,4.0
15,,기적의 검,4399 KOREA,11.0,27.0,22.0
16,-4.0,블레이드&소울 레볼루션,Netmarble,14.0,26.0,
17,4.0,브롤스타즈,Supercell,13.0,39.0,
18,,한게임 포커,NHN BIGFOOT,15.0,54.0,31.0
19,-2.0,라이즈 오브 킹덤즈,LilithGames,17.0,16.0,
20,-11.0,블루 아카이브,NEXON Company,27.0,37.0,7.0
21,4.0,원신,COGNOSPHERE PTE. LTD.,20.0,17.0,
22,7.0,배틀그라운드,"KRAFTON, Inc.",18.0,23.0,
23,,삼국지 전략판,Qookka Games,45.0,14.0,5.0
24,3.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,23.0,52.0,21.0
25,13.0,카트라이더 러쉬플러스,NEXON Company,36.0,4.0,
26,6.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,22.0,116.0,56.0
27,1.0,리니지2 레볼루션,Netmarble,24.0,32.0,
28,3.0,한게임포커 클래식 with PC,NHN Corp.,21.0,,96.0
29,-3.0,제2의 나라: Cross Worlds,Netmarble,31.0,9.0,
30,-8.0,에픽세븐,Smilegate Megaport,25.0,56.0,
31,11.0,꿈의 정원 (Gardenscapes),Playrix,30.0,22.0,
32,19.0,트라하 인피니티,MOAI GAMES Corporation.,28.0,83.0,
33,,피파모바일,NEXON Company,35.0,13.0,
34,-10.0,서머너즈 워: 천공의 아레나,Com2uS,29.0,34.0,
35,,미르4,"Wemade Co., Ltd",86.0,90.0,6.0
36,11.0,꿈의 집 (Homescapes),Playrix,38.0,15.0,194.0
37,-3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,37.0,21.0,68.0
38,-1.0,2X,JOYGAME KOREA,34.0,114.0,42.0
39,5.0,에보니 - 왕의 귀환,TG Inc.,75.0,97.0,8.0
40,-10.0,V4,NEXON Company,33.0,58.0,
41,-5.0,컴투스프로야구2022,Com2uS,52.0,62.0,12.0
42,-2.0,R2M,Webzen Inc.,32.0,105.0,
43,-23.0,명일방주,Yostar Limited.,55.0,89.0,11.0
44,-5.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,70.0,55.0,10.0
45,1.0,메이플스토리M,NEXON Company,43.0,18.0,
46,9.0,에이지 오브 제트: 타워 디펜스,CamelStudio,69.0,50.0,14.0
47,2.0,한게임 섯다&맞고,NHN BIGFOOT,56.0,44.0,17.0
48,12.0,Pokémon GO,"Niantic, Inc.",40.0,28.0,
49,-8.0,Top War: Battle Game,Topwar Studio,41.0,30.0,
50,0.0,Yu-Gi-Oh! Master Duel,KONAMI,47.0,25.0,
51,62.0,미니어스,BILIBILI,84.0,99.0,13.0
