rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,3.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,AFK 아레나,LilithGames,3.0,1.0,
4,0,기적의 검,4399 KOREA,7.0,10.0,5.0
5,0,카오스모바일,"ZERO GAMES CO.,Ltd.",32.0,,1.0
6,0,V4,NEXON Company,4.0,6.0,
7,0,라이즈 오브 킹덤즈,LilithGames,5.0,4.0,
8,0,로한M,PLAYWITH Inc.,52.0,359.0,2.0
9,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,7.0,6.0
10,0,명일방주,Yostar Limited.,6.0,16.0,
11,0,블레이드&소울 레볼루션,Netmarble,8.0,8.0,
12,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,9.0,5.0,
13,0,검은사막 모바일,PEARL ABYSS,11.0,11.0,12.0
14,0,리니지2 레볼루션,Netmarble,10.0,13.0,
15,0,삼국지M,Efun Company,110.0,21.0,3.0
16,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,44.0,14.0,7.0
17,0,달빛조각사,Kakao Games Corp.,21.0,28.0,11.0
18,0,바람의전쟁: 뇌명천하,4399 KOREA,14.0,22.0,32.0
19,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,103.0,157.0,4.0
20,0,샤이닝라이트,Eyougame Inc.,24.0,27.0,13.0
21,0,브롤스타즈,Supercell,15.0,20.0,
22,0,메이플스토리M,NEXON Company,19.0,9.0,
23,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,34.0,34.0,10.0
24,0,랑그릿사,ZlongGames,13.0,37.0,
25,0,황제라 칭하라,"Clicktouch Co., Ltd.",25.0,15.0,20.0
26,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,17.0,45.0,42.0
27,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,29.0,12.0,26.0
28,0,카운터사이드,NEXON Company,16.0,42.0,
29,0,라플라스M,ZlongGames,23.0,18.0,
30,0,꿈의 정원 (Gardenscapes),Playrix,20.0,23.0,
31,0,에오스 레드,BluePotion Games,18.0,,
32,0,배틀그라운드,"KRAFTON, Inc.",33.0,17.0,
33,0,모두의마블,Netmarble,47.0,19.0,30.0
34,0,뮤오리진2,Webzen Inc.,22.0,97.0,
35,0,마피아 시티,YottaGame,39.0,66.0,18.0
36,0,R5,"YOOZOO GAMES KOREA CO., LTD.",30.0,24.0,
37,0,신강호,LE TUI Network Technology CO.，LTD.,46.0,,14.0
38,0,한게임 포커,NHN BIGFOOT,26.0,56.0,
