rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,3.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,AFK 아레나,LilithGames,3.0,1.0,
4,0,라이즈 오브 킹덤즈,LilithGames,4.0,9.0,
5,0,기적의 검,4399 KOREA,6.0,12.0,3.0
6,0,카오스모바일,"ZERO GAMES CO.,Ltd.",8.0,,4.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,15.0,6.0,2.0
8,0,블레이드&소울 레볼루션,Netmarble,5.0,10.0,
9,0,V4,NEXON Company,7.0,8.0,
10,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,90.0,144.0,1.0
11,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,9.0,4.0,
12,0,R5,"YOOZOO GAMES KOREA CO., LTD.",10.0,22.0,
13,0,명일방주,Yostar Limited.,11.0,23.0,
14,0,리니지2 레볼루션,Netmarble,12.0,13.0,
15,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,13.0,33.0,35.0
16,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,53.0,15.0,6.0
17,0,배틀그라운드,"KRAFTON, Inc.",16.0,7.0,
18,0,검은사막 모바일,PEARL ABYSS,17.0,16.0,42.0
19,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,25.0,14.0,30.0
20,0,바람의전쟁: 뇌명천하,4399 KOREA,21.0,25.0,24.0
21,0,메이플스토리M,NEXON Company,19.0,11.0,
22,0,로한M,PLAYWITH Inc.,56.0,230.0,5.0
23,0,황제라 칭하라,"Clicktouch Co., Ltd.",30.0,17.0,14.0
24,0,테라 히어로,Red Sahara Studio Inc.,14.0,26.0,
25,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,47.0,49.0,8.0
26,0,샤이닝라이트,Eyougame Inc.,41.0,31.0,9.0
27,0,꿈의 정원 (Gardenscapes),Playrix,20.0,19.0,
28,0,한게임 포커,NHN BIGFOOT,18.0,47.0,
29,0,라플라스M,ZlongGames,26.0,20.0,
30,0,브롤스타즈,Supercell,24.0,24.0,
31,0,신강호,LE TUI Network Technology CO.，LTD.,43.0,,10.0
32,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,22.0,57.0,
33,0,마피아 시티,YottaGame,34.0,89.0,18.0
34,0,모두의마블,Netmarble,35.0,21.0,38.0
35,0,뮤오리진2,Webzen Inc.,23.0,146.0,
36,0,라스트오리진,SmartJoy,319.0,,7.0
37,0,컴투스프로야구2021,Com2uS,28.0,36.0,
