rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1,1.0,
2,0,리니지M,NCSOFT,2,2.0,
3,0,리니지2M,NCSOFT,3,11.0,
4,0,제2의 나라: CROSS WORLDS,Netmarble,4,4.0,
5,0,삼국지 전략판,Qookka Games,8,10.0,1.0
6,0,바람의나라: 연,NEXON Company,12,9.0,2.0
7,0,기적의 검,4399 KOREA,5,13.0,7.0
8,0,쿠키런: 킹덤,Devsisters Corporation,7,3.0,6.0
9,0,라이즈 오브 킹덤즈,LilithGames,6,7.0,
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,26,5.0,4.0
11,0,히어로즈 테일즈,37 Mobile Games,13,15.0,22.0
12,0,뮤 아크엔젤,Webzen Inc.,9,31.0,
13,0,미르4,"Wemade Co., Ltd",47,38.0,3.0
14,0,블레이드&소울 레볼루션,Netmarble,11,32.0,
15,0,R2M,Webzen Inc.,10,83.0,
16,0,퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",15,19.0,
17,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,31,18.0,5.0
18,0,에픽세븐,Smilegate Megaport,14,43.0,
19,0,메이플스토리M,NEXON Company,22,8.0,
20,0,천상나르샤,Eyougame Inc.,18,39.0,26.0
21,0,세븐나이츠2,Netmarble,16,23.0,
22,0,원신,miHoYo Limited,17,17.0,
23,0,카트라이더 러쉬플러스,NEXON Company,24,6.0,
24,0,리니지2 레볼루션,Netmarble,21,28.0,
25,0,V4,NEXON Company,20,40.0,
26,0,ROBLOX,Roblox Corporation,19,89.0,
27,0,피파모바일,NEXON Company,25,14.0,
28,0,백야극광,PROXIMA BETA,23,51.0,
29,0,배틀그라운드,"KRAFTON, Inc.",27,12.0,
30,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,38,35.0,12.0
31,0,한게임 포커,NHN BIGFOOT,29,90.0,48.0
32,0,브롤스타즈,Supercell,28,27.0,
33,0,소녀X헌터,Sincetimes Inc.,46,36.0,11.0
34,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,45,33.0,21.0
35,0,DRAGON BALL Z 폭렬격전,BANDAI NAMCO Entertainment Inc.,30,75.0,
36,0,건쉽배틀 토탈워페어,JOYCITY Corp.,43,108.0,20.0
37,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,32,81.0,
38,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,33,104.0,60.0
39,0,라이즈 오브 엠파이어,Long Tech Network Limited,72,82.0,9.0
40,0,꿈의 정원 (Gardenscapes),Playrix,35,29.0,
41,0,컴투스프로야구2021,Com2uS,42,34.0,39.0
42,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,65,49.0,16.0
43,0,킹덤 : 전쟁의 불씨,파우게임즈,54,,14.0
44,0,꿈의 집 (Homescapes),Playrix,39,20.0,
45,0,트릭스터M,NCSOFT,34,58.0,
46,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,61,25.0,24.0
47,0,파이널기어,BILIBILI,36,69.0,
48,0,달빛조각사,Kakao Games Corp.,96,60.0,10.0
49,0,라그나로크 오리진,"GRAVITY Co., Ltd.",74,42.0,17.0
50,0,삼국지 오리진,R2 Games Asia,82,88.0,13.0
51,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,124,80.0,8.0
52,0,랑그릿사,ZlongGames,37,100.0,
53,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,113,46.0,15.0
54,0,사신키우기 온라인 : 신규서버 오픈,DAERISOFT,75,,19.0
55,0,A3: 스틸얼라이브,Netmarble,40,44.0,
56,0,냥코 대전쟁,PONOS Corporation,41,52.0,
57,0,검은사막 모바일,PEARL ABYSS,53,50.0,44.0
58,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,79,47.0,30.0
