rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,1.0,
2,0,리니지2M,NCSOFT,2.0,4.0,
3,0,바람의나라: 연,NEXON Company,3.0,2.0,1.0
4,0,뮤 아크엔젤,Webzen Inc.,4.0,9.0,
5,0,라그나로크 오리진,"GRAVITY Co., Ltd.",5.0,7.0,
6,0,기적의 검,4399 KOREA,6.0,20.0,6.0
7,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,18.0,5.0,2.0
8,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,7.0,18.0,
9,0,카트라이더 러쉬플러스,NEXON Company,9.0,3.0,
10,0,AFK 아레나,LilithGames,8.0,8.0,
11,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,88.0,154.0,3.0
12,0,V4,NEXON Company,10.0,10.0,
13,0,라이즈 오브 킹덤즈,LilithGames,11.0,13.0,
14,0,마구마구 2021,Netmarble,12.0,6.0,
15,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,55.0,22.0,4.0
16,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,52.0,46.0,5.0
17,0,A3: 스틸얼라이브,Netmarble,13.0,19.0,
18,0,블레이드&소울 레볼루션,Netmarble,14.0,17.0,
19,0,킹덤 : 전쟁의 불씨,파우게임즈,25.0,,10.0
20,0,FIFA Mobile,NEXON Company,16.0,12.0,
21,0,리니지2 레볼루션,Netmarble,17.0,11.0,
22,0,브롤스타즈,Supercell,15.0,30.0,
23,0,배틀그라운드,"KRAFTON, Inc.",19.0,15.0,
24,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,20.0,47.0,31.0
25,0,검은사막 모바일,PEARL ABYSS,22.0,27.0,33.0
26,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,32.0,,12.0
27,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,33.0,25.0,17.0
28,0,달빛조각사,Kakao Games Corp.,49.0,31.0,11.0
29,0,삼국지M,Efun Company,134.0,64.0,7.0
30,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,24.0,14.0,
31,0,황제라 칭하라,"Clicktouch Co., Ltd.",42.0,24.0,16.0
32,0,로한M,PLAYWITH Inc.,73.0,,8.0
33,0,에픽세븐,Smilegate Megaport,21.0,40.0,
34,0,스톤에이지 월드,Netmarble,28.0,21.0,
35,0,DRAGON BALL Z 폭렬격전,BANDAI NAMCO Entertainment Inc.,23.0,50.0,
36,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,37.0,23.0,51.0
37,0,랑그릿사,ZlongGames,26.0,55.0,
38,0,케페우스M,Ujoy Games,29.0,32.0,
39,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,38.0,29.0,39.0
40,0,ROBLOX,Roblox Corporation,27.0,91.0,
41,0,꿈의 정원 (Gardenscapes),Playrix,30.0,33.0,
42,0,메이플스토리M,NEXON Company,40.0,16.0,
43,0,천무,Rolling Games Pte Ltd,46.0,105.0,23.0
44,0,삼국지 오리진,R2 Games Asia,69.0,42.0,18.0
45,0,황제의 꿈,37GAMES.AISA,53.0,,20.0
46,0,라스트오리진,SmartJoy,373.0,,9.0
47,0,한게임 포커,NHN BIGFOOT,31.0,73.0,
48,0,마피아 시티,YottaGame,50.0,71.0,28.0
49,0,컴투스프로야구2021,Com2uS,35.0,38.0,
50,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,34.0,51.0,
51,0,꿈의 집 (Homescapes),Playrix,39.0,26.0,
52,0,King of Avalon: 영토 전쟁,Century Games Limited,78.0,172.0,15.0
53,0,진삼국대전2,HRGAME,36.0,49.0,
54,0,카오스모바일,"ZERO GAMES CO.,Ltd.",112.0,,13.0
55,0,용의기원,Longtu Korea Inc.,56.0,190.0,26.0
56,0,명일방주,Yostar Limited.,41.0,59.0,
57,0,삼국군웅전,KunYue Game,104.0,,19.0
58,0,서머너즈 워: 천공의 아레나,Com2uS,43.0,58.0,
59,0,리치리치,U.LU Games,83.0,45.0,25.0
60,0,로드 오브 히어로즈,CloverGames,47.0,34.0,
61,0,건쉽배틀 토탈워페어,JOYCITY Corp.,45.0,54.0,
62,0,모두의마블,Netmarble,76.0,39.0,40.0
63,0,로드 모바일: 타워 디펜스,IGG.COM,44.0,66.0,
64,0,프로야구 H2,NCSOFT,259.0,165.0,14.0
65,0,킹스레이드,Vespa Inc.,74.0,107.0,37.0
66,0,클래시 붐(Clash Boom),"YOOZOO GAMES KOREA CO., LTD.",48.0,70.0,
67,0,관도:삼국지,Gacraze Entertainment Limited,61.0,135.0,68.0
68,0,에오스 레드,BluePotion Games,67.0,,52.0
69,0,킹 오브 파이터 올스타,Netmarble,121.0,65.0,24.0
70,0,킹오파 익스트림 매치,ChangYou,109.0,97.0,29.0
71,0,D-MEN: 히어로 컴백,ACE GAME INTERNATIONAL LIMITED,60.0,37.0,
72,0,붕괴3rd,miHoYo Limited,54.0,68.0,
73,0,삼국지혈전,withHUG,91.0,150.0,34.0
74,0,일곱 개의 대죄: GRAND CROSS,Netmarble,58.0,44.0,
75,0,뮤오리진2,Webzen Inc.,51.0,228.0,
76,0,리니지M(12),NCSOFT,64.0,35.0,
77,0,천하를 탐하다 : 리마스터,Benoholdings,212.0,121.0,22.0
78,0,팬덤시티 - 실사풍 미녀 게임,nxu inc.,185.0,,21.0
79,0,라플라스M,ZlongGames,65.0,36.0,
80,0,에브리타운,FLERO Games,107.0,198.0,36.0
81,0,꿈의 마을 (Township),Playrix,57.0,81.0,
82,0,애니팡3,"SUNDAYTOZ, INC",71.0,140.0,77.0
83,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,62.0,88.0,128.0
84,0,페이트/그랜드 오더,Netmarble,59.0,95.0,
85,0,Pokémon GO,"Niantic, Inc.",63.0,61.0,
86,0,클래시 오브 클랜,Supercell,68.0,57.0,
87,0,무천,4399en game,136.0,53.0,48.0
88,0,영원한 7일의 도시,GaeaMobile,66.0,102.0,
89,0,폴아웃 쉘터 Online,GaeaMobile,72.0,56.0,
90,0,히어로볼 Z,JOYCITY Corp.,70.0,72.0,
91,0,마피아42,TEAM42,156.0,52.0,47.0
92,0,신강호,LE TUI Network Technology CO.，LTD.,135.0,,38.0
93,0,트라하,NEXON Company,143.0,110.0,44.0
94,0,궁수의 전설,Habby,90.0,41.0,141.0
95,0,Guns of Glory: 철가면,Century Games Limited,115.0,142.0,58.0
96,0,십이지천M,NTORI,207.0,,27.0
97,0,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.,137.0,235.0,43.0
98,0,라이즈 오브 엠파이어,Long Tech Network Limited,96.0,106.0,82.0
99,0,컴투스프로야구매니저,Com2uS,179.0,120.0,41.0
100,0,궁정계,WISH INTERACTIVE TECHNOLOGY LIMITED,155.0,87.0,49.0
101,0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,213.0,,30.0
102,0,캔디크러쉬사가,King,75.0,99.0,
103,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",119.0,152.0,64.0
104,0,클론다이크 어드벤처,VIZOR APPS LTD.,77.0,80.0,
105,0,걸카페건,BILIBILI,94.0,43.0,
106,0,후궁의 법칙,X.D. Global,79.0,67.0,
107,0,신명,Trigirls Studio,229.0,,32.0
108,0,Top War: Battle Game,Topwar Studio,85.0,69.0,
109,0,바람의전쟁: 뇌명천하,4399 KOREA,116.0,111.0,76.0
110,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,81.0,83.0,
111,0,라그나로크M: TRINITY,"GRAVITY Co., Ltd.",82.0,89.0,
112,0,새 천하를 열다,ED GAMES CORP.,166.0,157.0,50.0
113,0,한게임 섯다,NHN BIGFOOT,80.0,108.0,
114,0,Hero Wars,NEXTERS GLOBAL LTD,87.0,77.0,
115,0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",84.0,96.0,
116,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,266.0,164.0,35.0
117,0,애니팡4,"SUNDAYTOZ, INC",108.0,94.0,106.0
118,0,블레스 모바일,JOYCITY Corp.,106.0,103.0,110.0
119,0,모바일 레전드: Bang Bang,Moonton,97.0,85.0,165.0
120,0,MARVEL 퓨처파이트,Netmarble,98.0,63.0,
121,0,라이프애프터,X.D. Global,86.0,130.0,
122,0,대항해의길,Linekong Korea Co. Ltd.,223.0,239.0,46.0
123,0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,89.0,192.0,211.0
124,0,세븐나이츠,Netmarble,100.0,76.0,
125,0,R5,"YOOZOO GAMES KOREA CO., LTD.",187.0,194.0,57.0
126,0,그랜드체이스,Kakao Games Corp.,101.0,84.0,
127,0,영주 : 백의 연대기,OASIS GAMES  LIMITED,124.0,128.0,89.0
128,0,걸스 X 배틀 2,Carolgames,92.0,158.0,
129,0,삼국지 디펜스M,Morefun Technology Limited,174.0,215.0,59.0
130,0,삼국지K : 실시간 RvR 공성전,CHAPLIN GAME CO. LTD,315.0,,42.0
131,0,데스티니 차일드,SHIFTUP,95.0,145.0,
132,0,해전1942,Sincetimes Inc.,226.0,161.0,55.0
133,0,Yu-Gi-Oh! Duel Links,KONAMI,99.0,113.0,
134,0,프렌즈팝콘,Kakao Games Corp.,110.0,112.0,232.0
135,0,위드2:신의귀환,GAMELAND(HK),131.0,185.0,88.0
136,0,클래시 로얄,Supercell,102.0,119.0,
137,0,에이스 모바일,Eskyfun Entertainment,118.0,182.0,113.0
138,0,가디언 테일즈,Kakao Games Corp.,192.0,28.0,
139,0,BLEACH Brave Souls - 3D 액션,KLab,105.0,114.0,
140,0,애니팡2,"SUNDAYTOZ, INC",93.0,,
141,0,샤이닝라이트,Eyougame Inc.,197.0,195.0,65.0
142,0,ANOTHER EDEN 시공을 넘는 고양이,"WFS, Inc.",103.0,137.0,
143,0,미르의 전설2 어게인: 다시 시작되는 전설,Netblue Games,147.0,,73.0
144,0,킹덤스토리: 삼국지 RPG,NHN Corp.,249.0,211.0,56.0
145,0,프렌즈타운,Kakao Games Corp.,117.0,82.0,
146,0,MLB 9이닝스 21,Com2uS,113.0,116.0,
147,0,러브앤프로듀서,Papergames,215.0,200.0,63.0
148,0,eFootball PES 2021,KONAMI,132.0,48.0,
149,0,Idle Heroes - 아이들 히어로즈,DHGAMES,123.0,149.0,124.0
150,0,신삼국지 모바일-코에이 테크모 인증,Qookka Game,376.0,153.0,53.0
151,0,프렌즈팝,Kakao Games Corp.,141.0,134.0,103.0
152,0,완미세계,Perfect World Games,218.0,320.0,60.0
153,0,전쟁의 연가: 전연 - 여신의 부활,Rainbow Horse,111.0,168.0,
154,0,카운터사이드,NEXON Company,114.0,173.0,
155,0,미르의전설2 리부트,Gamepub,228.0,,62.0
156,0,이사만루21,GONGGAMES Corp.,169.0,98.0,95.0
157,0,아이러브니키,Kakao Games Corp.,128.0,75.0,
158,0,꽃피는 달빛,Zishi Technology (Hong Kong) Limited,198.0,104.0,84.0
159,0,피쉬돔 (Fishdom),Playrix,120.0,131.0,
160,0,검은강호: 환생,9SplayDeveloper,173.0,,75.0
161,0,히어로즈 오브 마이트 앤 매직:에라 오브 카오스,FingerFun Limited.,,276.0,45.0
162,0,제5인격,X.D. Global,146.0,60.0,
163,0,블리치 Mobile 3D,Kimi Entertainment,240.0,139.0,71.0
164,0,아르카 - 2주년 이벤트 진행 중,GAMELAND(HK),214.0,232.0,72.0
165,0,레전드 오브 미르2 블랙,Netblue Games Corporation,188.0,,78.0
166,0,좀비고등학교,AWESOMEPIECE,127.0,166.0,218.0
167,0,놀러와 마이홈,Kakao Games Corp.,144.0,74.0,
168,0,아스트로킹즈: 우주전쟁 MMO SLG,Tilting Point,211.0,314.0,74.0
169,0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",154.0,62.0,
170,0,뮤오리진,Webzen Inc.,260.0,191.0,70.0
171,0,열혈강호,Longtu Korea Inc.,368.0,266.0,61.0
172,0,게임빌프로야구2020 슈퍼스타즈,GAMEVIL,125.0,175.0,
173,0,드루와 던전 - 방치형 RPG,"Quest Games Co., Ltd.",126.0,163.0,
174,0,엘프:드래곤소환사,Gamepub,191.0,325.0,86.0
175,0,오크: 종족의 계승자,Efun Company,291.0,283.0,67.0
176,0,헌드레드 소울,HOUND 13,133.0,144.0,
177,0,하스스톤,"Blizzard Entertainment, Inc.",148.0,86.0,
178,0,용구 탄생의 비밀,IUG Games,122.0,,
179,0,냥코 대전쟁,PONOS Corporation,139.0,123.0,
180,0,SINoALICE (시노앨리스),"Pokelabo, Inc.",129.0,201.0,
181,0,한게임포커 클래식 with PC,NHN Corp.,,,54.0
182,0,테라 클래식,Kakao Games Corp.,130.0,220.0,
183,0,보스레이브,Longtu Korea Inc.,186.0,,92.0
184,0,Minecraft,Mojang,140.0,126.0,
185,0,클래시 오브 킹즈 (Clash of kings) : 초승달 문명,Elex Wireless,281.0,,69.0
186,0,별이되어라!,GAMEVIL,199.0,193.0,98.0
187,0,전란: 천하쟁패,"RASTAR GAMES  (HK) CO.,LIMITED",210.0,241.0,91.0
188,0,드래곤 스카이 - 슈팅 방치형 RPG,Com2uS,158.0,93.0,
189,0,라스트 엠파이어 워 Z,GAME FOCUS NETWORK LIMITED,408.0,290.0,66.0
190,0,원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,161.0,101.0,
191,0,소녀전선,X.D. Global,145.0,210.0,
