rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지M,NCSOFT,1.0,3.0,
2,4.0,우마무스메 프리티 더비,Kakao Games Corp.,2.0,5.0,
3,-1.0,오딘: 발할라 라이징,Kakao Games Corp.,3.0,4.0,
4,,디아블로 이모탈,"Blizzard Entertainment, Inc.",8.0,6.0,1.0
5,-2.0,리니지W,NCSOFT,4.0,9.0,
6,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,13.0,2.0,2.0
7,0.0,미르M,"Wemade Co., Ltd",5.0,30.0,
8,,던전앤파이터 모바일,NEXON Company,7.0,1.0,
9,,히어로즈 테일즈,37 Mobile Games,9.0,14.0,4.0
10,-5.0,리니지2M,NCSOFT,6.0,12.0,
11,37.0,블루 아카이브,NEXON Company,79.0,28.0,3.0
12,-1.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",21.0,48.0,5.0
13,0.0,헌터W,4399 KOREA,19.0,7.0,11.0
14,13.0,제2의 나라: Cross Worlds,Netmarble,10.0,20.0,
15,-5.0,라이즈 오브 킹덤즈,LilithGames,11.0,13.0,
16,-4.0,기적의 검,4399 KOREA,14.0,43.0,24.0
17,4.0,바람의나라: 연,NEXON Company,43.0,10.0,6.0
18,1.0,뮤오리진3,Webzen Inc.,12.0,38.0,
19,-2.0,피파모바일,NEXON Company,18.0,8.0,
20,-4.0,Pokémon GO,"Niantic, Inc.",17.0,18.0,
21,3.0,리니지2 레볼루션,Netmarble,16.0,32.0,
22,-2.0,Roblox,Roblox Corporation,15.0,84.0,
23,-10.0,원신,COGNOSPHERE PTE. LTD.,20.0,33.0,
24,180.0,천애명월도M,Level Infinite,24.0,16.0,
25,-7.0,블레이드&소울 레볼루션,Netmarble,22.0,34.0,
26,-4.0,한게임 포커,NHN BIGFOOT,25.0,42.0,32.0
27,-4.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,26.0,89.0,26.0
28,-14.0,아터리 기어:퓨전,BILIBILI,23.0,70.0,
29,-14.0,쿠키런: 킹덤,Devsisters Corporation,30.0,21.0,43.0
30,15.0,배틀그라운드,"KRAFTON, Inc.",28.0,17.0,
31,15.0,삼국지 전략판,Qookka Games,73.0,24.0,8.0
32,1.0,R2M,Webzen Inc.,27.0,107.0,
33,-8.0,서머너즈 워: 천공의 아레나,Com2uS,31.0,25.0,
34,-3.0,Top War: Battle Game,Topwar Studio,29.0,31.0,
35,23.0,컴투스프로야구2022,Com2uS,64.0,41.0,12.0
36,-6.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,52.0,71.0,13.0
37,34.0,페이트/그랜드 오더,Netmarble,36.0,26.0,
38,-1.0,에이지 오브 제트: 타워 디펜스,CamelStudio,56.0,51.0,14.0
39,12.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,260.0,60.0,7.0
40,-5.0,앙상블스타즈!!,HappyElements,33.0,39.0,
41,-15.0,엠파이어 & 퍼즐 (Empires & Puzzles),Zynga,32.0,78.0,
42,-6.0,꿈의 정원 (Gardenscapes),Playrix,34.0,45.0,
43,-11.0,라이즈 오브 엠파이어,Long Tech Network Limited,42.0,87.0,22.0
44,-10.0,에보니 - 왕의 귀환,TG Inc.,54.0,99.0,15.0
45,2.0,메이플스토리M,NEXON Company,40.0,22.0,
46,-18.0,블레이드&소울2,NCSOFT,35.0,74.0,
47,-18.0,V4,NEXON Company,37.0,77.0,
48,43.0,냥코 대전쟁,PONOS Corporation,38.0,57.0,
49,-11.0,2X,게임랜드주식회사,39.0,,63.0
50,19.0,한게임 섯다&맞고,NHN BIGFOOT,87.0,37.0,18.0
51,2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,50.0,23.0,68.0
52,-9.0,캔디크러쉬사가,King,41.0,50.0,
53,32.0,삼국지M,Efun Company,346.0,117.0,9.0
54,-4.0,카트라이더 러쉬플러스,NEXON Company,57.0,19.0,
55,-3.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,45.0,94.0,69.0
56,6.0,라스트 포트리스 : 언더그라운드,LIFE IS A GAME LIMITED,68.0,15.0,
57,-1.0,건쉽배틀 토탈워페어,JOYCITY Corp.,81.0,110.0,20.0
58,-9.0,미르4,"Wemade Co., Ltd",131.0,,16.0
59,-15.0,꿈의 집 (Homescapes),Playrix,48.0,29.0,177.0
60,-21.0,에픽세븐,Smilegate Megaport,44.0,82.0,
61,-19.0,"플레이 포커 : 블랙카지노_7포커,로바,바카라,홀덤","LightCON Co.,Ltd.",,,10.0
62,-3.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,119.0,73.0,19.0
63,2.0,라그나로크 오리진,"GRAVITY Co., Ltd.",167.0,54.0,17.0
64,2.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,46.0,115.0,
65,-25.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",65.0,27.0,
66,-25.0,브롤스타즈,Supercell,55.0,44.0,
67,8.0,뮤 아크엔젤,Webzen Inc.,47.0,,
68,51.0,에오스 레드,BluePotion Games,76.0,,30.0
69,-12.0,한게임포커 클래식 with PC,NHN Corp.,49.0,,100.0
70,6.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,59.0,58.0,114.0
71,-11.0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,107.0,80.0,27.0
72,0.0,이터널트리,BILIBILI,51.0,92.0,
73,32.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,177.0,76.0,21.0
74,-2.0,황제라 칭하라,"Clicktouch Co., Ltd.",99.0,55.0,38.0
