rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지W,NCSOFT,1.0,5.0,
2,,오딘: 발할라 라이징,Kakao Games Corp.,2.0,1.0,
3,,리니지M,NCSOFT,3.0,3.0,
4,,리니지2M,NCSOFT,4.0,13.0,
5,,히어로즈 테일즈,37 Mobile Games,5.0,26.0,3.0
6,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,13.0,2.0,1.0
7,6.0,기적의 검,4399 KOREA,7.0,31.0,10.0
8,4.0,Roblox,Roblox Corporation,6.0,43.0,
9,-2.0,원신,COGNOSPHERE PTE. LTD.,8.0,6.0,
10,-2.0,블루 아카이브,NEXON Company,40.0,22.0,2.0
11,-1.0,블레이드&소울2,NCSOFT,9.0,35.0,
12,4.0,언디셈버 - Undecember,LINE Games,10.0,9.0,
13,-2.0,라이즈 오브 킹덤즈,LilithGames,11.0,16.0,
14,1.0,메이플스토리M,NEXON Company,16.0,4.0,
15,-6.0,바람의나라: 연,NEXON Company,29.0,17.0,5.0
16,1.0,이스6 온라인,HaoPlay Limited,14.0,20.0,
17,3.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",19.0,51.0,9.0
18,-4.0,블레이드&소울 레볼루션,Netmarble,12.0,41.0,
19,10.0,한게임 포커,NHN BIGFOOT,15.0,39.0,31.0
20,4.0,브롤스타즈,Supercell,17.0,29.0,
21,-3.0,삼국지 전략판,Qookka Games,51.0,11.0,4.0
22,,제2의 나라: Cross Worlds,Netmarble,21.0,10.0,
23,-2.0,리니지2 레볼루션,Netmarble,18.0,45.0,
24,-1.0,피파모바일,NEXON Company,24.0,12.0,
25,6.0,앙상블스타즈!!,HappyElements,23.0,14.0,
26,19.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,20.0,106.0,62.0
27,-1.0,솔라 리바이벌,Ujoy Games,32.0,18.0,17.0
28,33.0,한게임포커 클래식 with PC,NHN Corp.,22.0,,91.0
29,-4.0,미르의 전설2: 메모리즈 오브 미르,ICEBIRD GAMES,27.0,,18.0
30,6.0,요신:구미호뎐,XiaoMa,25.0,,45.0
31,-12.0,쿠키런: 킹덤,Devsisters Corporation,36.0,15.0,57.0
32,6.0,세븐나이츠2,Netmarble,26.0,66.0,
