rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,2.0,리니지M,NCSOFT,2.0,2.0,
2,-1.0,던전앤파이터 모바일,NEXON Company,3.0,1.0,
3,-1.0,리니지W,NCSOFT,1.0,5.0,
4,,히어로즈 테일즈,37 Mobile Games,6.0,6.0,1.0
5,2.0,오딘: 발할라 라이징,Kakao Games Corp.,4.0,3.0,
6,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,4.0,2.0
7,-2.0,리니지2M,NCSOFT,5.0,8.0,
8,14.0,바람의나라: 연,NEXON Company,25.0,12.0,3.0
9,4.0,기적의 검,4399 KOREA,8.0,21.0,12.0
10,-2.0,뮤오리진3,Webzen Inc.,7.0,10.0,
11,-2.0,원신,COGNOSPHERE PTE. LTD.,9.0,7.0,
12,11.0,블루 아카이브,NEXON Company,57.0,38.0,4.0
13,4.0,블레이드&소울 레볼루션,Netmarble,10.0,34.0,
14,-4.0,블레이드&소울2,NCSOFT,11.0,35.0,
15,-3.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",17.0,59.0,6.0
16,9.0,한게임 포커,NHN BIGFOOT,14.0,40.0,15.0
17,3.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,15.0,64.0,22.0
18,11.0,삼국지 전략판,Qookka Games,59.0,13.0,5.0
19,-4.0,Roblox,Roblox Corporation,13.0,44.0,
20,-2.0,라이즈 오브 킹덤즈,LilithGames,16.0,15.0,
21,-2.0,2X,JOYGAME KOREA,22.0,49.0,32.0
22,-11.0,배틀그라운드,"KRAFTON, Inc.",20.0,18.0,
23,-9.0,쿠키런: 킹덤,Devsisters Corporation,24.0,11.0,58.0
24,16.0,V4,NEXON Company,19.0,33.0,
25,55.0,한게임포커 클래식 with PC,NHN Corp.,18.0,,81.0
26,25.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,21.0,82.0,54.0
27,-6.0,피파모바일,NEXON Company,23.0,16.0,
28,22.0,컴투스프로야구2022,Com2uS,39.0,43.0,8.0
29,-13.0,제2의 나라: Cross Worlds,Netmarble,27.0,17.0,
