rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,3.0,
2,0,바람의나라: 연,NEXON Company,2.0,1.0,1.0
3,0,리니지2M,NCSOFT,3.0,6.0,
4,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,13.0,13.0,2.0
5,0,기적의 검,4399 KOREA,5.0,26.0,6.0
6,0,라그나로크 오리진,"GRAVITY Co., Ltd.",4.0,5.0,
7,0,카트라이더 러쉬플러스,NEXON Company,8.0,2.0,
8,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,18.0,4.0,4.0
9,0,가디언 테일즈,Kakao Games Corp.,6.0,11.0,
10,0,뮤 아크엔젤,Webzen Inc.,7.0,10.0,
11,0,V4,NEXON Company,9.0,7.0,
12,0,라이즈 오브 킹덤즈,LilithGames,10.0,12.0,
13,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,144.0,201.0,3.0
14,0,블레이드&소울 레볼루션,Netmarble,11.0,20.0,
15,0,리니지2 레볼루션,Netmarble,12.0,23.0,
16,0,AFK 아레나,LilithGames,15.0,15.0,
17,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,30.0,25.0,11.0
18,0,페이트/그랜드 오더,Netmarble,14.0,36.0,
19,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,56.0,30.0,7.0
20,0,킹덤 : 전쟁의 불씨,파우게임즈,26.0,,12.0
21,0,슬램덩크,DeNA HONG KONG LIMITED,17.0,14.0,
22,0,스테리테일,4399 KOREA,29.0,16.0,20.0
23,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,57.0,58.0,8.0
24,0,A3: 스틸얼라이브,Netmarble,16.0,27.0,
25,0,마구마구 2021,Netmarble,23.0,9.0,
26,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,19.0,63.0,35.0
27,0,라스트오리진,SmartJoy,353.0,,5.0
28,0,황제라 칭하라,"Clicktouch Co., Ltd.",46.0,22.0,13.0
29,0,배틀그라운드,"KRAFTON, Inc.",20.0,17.0,
30,0,메이플스토리M,NEXON Company,28.0,8.0,
31,0,검은사막 모바일,PEARL ABYSS,27.0,28.0,42.0
32,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,36.0,18.0,40.0
33,0,붕괴3rd,miHoYo Limited,21.0,33.0,
34,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,45.0,,16.0
35,0,꿈의 정원 (Gardenscapes),Playrix,24.0,31.0,
