rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,오딘: 발할라 라이징,Kakao Games Corp.,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,리니지2M,NCSOFT,3.0,8.0,
4,0,제2의 나라: CROSS WORLDS,Netmarble,4.0,3.0,
5,0,기적의 검,4399 KOREA,5.0,15.0,5.0
6,0,삼국지 전략판,Qookka Games,18.0,16.0,1.0
7,0,히어로즈 테일즈,37 Mobile Games,7.0,12.0,6.0
8,0,바람의나라: 연,NEXON Company,12.0,9.0,3.0
9,0,원신,miHoYo Limited,6.0,6.0,
10,0,쿠키런: 킹덤,Devsisters Corporation,11.0,5.0,9.0
11,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,24.0,4.0,4.0
12,0,라이즈 오브 킹덤즈,LilithGames,9.0,11.0,
13,0,에픽세븐,Smilegate Megaport,8.0,32.0,
14,0,미르4,"Wemade Co., Ltd",56.0,44.0,2.0
15,0,R2M,Webzen Inc.,10.0,90.0,
16,0,페이트/그랜드 오더,Netmarble,13.0,27.0,
17,0,블레이드&소울 레볼루션,Netmarble,14.0,20.0,
18,0,ROBLOX,Roblox Corporation,15.0,67.0,
19,0,리니지2 레볼루션,Netmarble,17.0,38.0,
20,0,세븐나이츠2,Netmarble,19.0,18.0,
21,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,34.0,22.0,7.0
22,0,천상나르샤,Eyougame Inc.,22.0,39.0,26.0
23,0,뮤 아크엔젤,Webzen Inc.,16.0,78.0,
24,0,메이플스토리M,NEXON Company,23.0,7.0,
25,0,V4,NEXON Company,20.0,28.0,
26,0,피파모바일,NEXON Company,27.0,10.0,
27,0,슬레이어 키우기,GEAR2,21.0,,
28,0,한게임 포커,NHN BIGFOOT,25.0,70.0,38.0
29,0,브롤스타즈,Supercell,26.0,35.0,
30,0,배틀그라운드,"KRAFTON, Inc.",31.0,13.0,
31,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,29.0,116.0,63.0
