rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,2.0,
2,0,리니지2M,NCSOFT,2.0,4.0,
3,0,바람의나라: 연,NEXON Company,3.0,1.0,1.0
4,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,19.0,5.0,2.0
5,0,카트라이더 러쉬플러스,NEXON Company,4.0,3.0,
6,0,기적의 검,4399 KOREA,8.0,20.0,6.0
7,0,라그나로크 오리진,"GRAVITY Co., Ltd.",5.0,6.0,
8,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,13.0,26.0,3.0
9,0,뮤 아크엔젤,Webzen Inc.,6.0,11.0,
10,0,가디언 테일즈,Kakao Games Corp.,7.0,12.0,
11,0,V4,NEXON Company,9.0,7.0,
12,0,라이즈 오브 킹덤즈,LilithGames,10.0,8.0,
13,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,14.0,34.0,14.0
14,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,70.0,164.0,5.0
15,0,블레이드&소울 레볼루션,Netmarble,11.0,22.0,
16,0,리니지2 레볼루션,Netmarble,12.0,16.0,
17,0,라스트오리진,SmartJoy,378.0,,4.0
18,0,킹덤 : 전쟁의 불씨,파우게임즈,29.0,,11.0
19,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,57.0,35.0,9.0
20,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,78.0,55.0,8.0
21,0,에브리타운,FLERO Games,120.0,83.0,7.0
22,0,AFK 아레나,LilithGames,15.0,14.0,
23,0,슬램덩크,DeNA HONG KONG LIMITED,17.0,13.0,
24,0,메이플스토리M,NEXON Company,21.0,9.0,
25,0,마구마구 2021,Netmarble,22.0,10.0,
26,0,페이트/그랜드 오더,Netmarble,16.0,28.0,
27,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,41.0,27.0,17.0
28,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,32.0,17.0,29.0
29,0,달빛조각사,Kakao Games Corp.,47.0,59.0,13.0
30,0,A3: 스틸얼라이브,Netmarble,18.0,32.0,
31,0,FIFA Mobile,NEXON Company,24.0,15.0,
32,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,44.0,,16.0
33,0,걸카페건,BILIBILI,20.0,47.0,
34,0,로한M,PLAYWITH Inc.,159.0,355.0,10.0
35,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,48.0,24.0,23.0
36,0,황제라 칭하라,"Clicktouch Co., Ltd.",49.0,25.0,24.0
37,0,왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",25.0,39.0,
38,0,검은사막 모바일,PEARL ABYSS,31.0,36.0,50.0
39,0,삼국지M,Efun Company,138.0,112.0,12.0
40,0,에픽세븐,Smilegate Megaport,26.0,42.0,
41,0,명일방주,Yostar Limited.,23.0,79.0,
42,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,33.0,18.0,
43,0,리니지M(12),NCSOFT,30.0,23.0,
44,0,황제의 꿈,37GAMES.AISA,61.0,,19.0
45,0,엑사,9SplayDeveloper,45.0,50.0,30.0
46,0,카오스모바일,"ZERO GAMES CO.,Ltd.",89.0,,15.0
