rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지M,NCSOFT,1.0,4.0,
2,,오딘: 발할라 라이징,Kakao Games Corp.,2.0,2.0,
3,1.0,리니지W,NCSOFT,3.0,16.0,
4,2.0,던전앤파이터 모바일,NEXON Company,6.0,3.0,
5,-2.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",10.0,5.0,1.0
6,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,20.0,1.0,2.0
7,3.0,리니지2M,NCSOFT,4.0,19.0,
8,5.0,원신,COGNOSPHERE PTE. LTD.,5.0,7.0,
9,-2.0,히어로즈 테일즈,37 Mobile Games,7.0,21.0,3.0
10,-1.0,우마무스메 프리티 더비,Kakao Games Corp.,9.0,18.0,
11,,미르M,"Wemade Co., Ltd",8.0,,
12,,헌터W,4399 KOREA,13.0,9.0,10.0
13,1.0,<퍼즐 오브 Z> X 워킹 데드 콜라보!,"BLANCOZONE NETWORK CO., LIMITED",17.0,41.0,4.0
14,9.0,라이즈 오브 킹덤즈,LilithGames,11.0,10.0,
15,2.0,피파모바일,NEXON Company,16.0,6.0,
16,3.0,기적의 검,4399 KOREA,15.0,38.0,25.0
17,3.0,Roblox,Roblox Corporation,12.0,69.0,
18,15.0,페이트/그랜드 오더,Netmarble,14.0,32.0,
19,-4.0,바람의나라: 연,NEXON Company,36.0,25.0,5.0
20,-2.0,한게임 포커,NHN BIGFOOT,18.0,44.0,32.0
21,18.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,23.0,23.0,46.0
22,13.0,뮤오리진3,Webzen Inc.,19.0,35.0,
23,11.0,카트라이더 러쉬플러스,NEXON Company,25.0,12.0,
24,-8.0,쿠키런: 킹덤,Devsisters Corporation,30.0,13.0,27.0
25,2.0,블레이드&소울 레볼루션,Netmarble,21.0,57.0,
26,25.0,냥코 대전쟁,PONOS Corporation,22.0,43.0,
27,-3.0,메이플스토리M,NEXON Company,27.0,11.0,
28,-7.0,리니지2 레볼루션,Netmarble,24.0,30.0,
29,-1.0,Pokémon GO,"Niantic, Inc.",31.0,14.0,
30,17.0,Top War: Battle Game,Topwar Studio,28.0,26.0,
31,-9.0,천애명월도M,Level Infinite,26.0,28.0,
32,-24.0,삼국지 전략판,Qookka Games,48.0,24.0,8.0
33,79.0,좀비고등학교,AWESOMEPIECE,29.0,33.0,
34,-4.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,49.0,51.0,6.0
35,-9.0,제2의 나라: Cross Worlds,Netmarble,34.0,20.0,
36,-4.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,35.0,104.0,18.0
37,12.0,라스트 포트리스 : 언더그라운드,LIFE IS A GAME LIMITED,46.0,8.0,
38,2.0,R2M,Webzen Inc.,32.0,111.0,
39,7.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,100.0,37.0,9.0
40,-11.0,한게임포커 클래식 with PC,NHN Corp.,33.0,,95.0
