rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,1.0,
2,0,리니지2M,NCSOFT,2,4.0,
3,0,세븐나이츠2,Netmarble,3,2.0,
4,0,기적의 검,4399 KOREA,4,20.0,4.0
5,0,바람의나라: 연,NEXON Company,5,7.0,2.0
6,0,미르4,"Wemade Co., Ltd",19,8.0,1.0
7,0,V4,NEXON Company,6,11.0,
8,0,라이즈 오브 킹덤즈,LilithGames,7,9.0,
9,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,24,6.0,3.0
10,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,16,14.0,7.0
11,0,찐삼국,ICEBIRD GAMES,13,,6.0
12,0,블레이드&소울 레볼루션,Netmarble,8,21.0,
13,0,R2M,Webzen Inc.,9,34.0,
14,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,15,33.0,19.0
15,0,A3: 스틸얼라이브,Netmarble,10,25.0,
16,0,뮤 아크엔젤,Webzen Inc.,11,31.0,
17,0,블리치: 만해의 길,DAMO NETWORK LIMITED,14,10.0,
18,0,명일방주,Yostar Limited.,12,47.0,
19,0,메이플스토리M,NEXON Company,20,3.0,
20,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,34,40.0,5.0
21,0,카트라이더 러쉬플러스,NEXON Company,21,5.0,
22,0,라그나로크 오리진,"GRAVITY Co., Ltd.",29,19.0,11.0
23,0,리니지2 레볼루션,Netmarble,17,18.0,
24,0,원신,miHoYo Limited,18,16.0,
25,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,26,12.0,40.0
26,0,페이트/그랜드 오더,Netmarble,22,54.0,
27,0,한게임 포커,NHN BIGFOOT,28,44.0,22.0
28,0,가디언 테일즈,Kakao Games Corp.,23,24.0,
29,0,슬램덩크,DeNA HONG KONG LIMITED,38,22.0,12.0
30,0,AFK 아레나,LilithGames,25,17.0,
31,0,ROBLOX,Roblox Corporation,27,70.0,
32,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,39,28.0,13.0
33,0,배틀그라운드,"KRAFTON, Inc.",30,13.0,
34,0,라이즈 오브 엠파이어,Long Tech Network Limited,62,52.0,9.0
35,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,89,45.0,8.0
36,0,컴투스프로야구2021,Com2uS,31,56.0,
37,0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,44,,17.0
38,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,112,71.0,10.0
39,0,에픽세븐,Smilegate Megaport,33,48.0,
40,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,51,37.0,16.0
41,0,포켓 트레이너DX,Fanya Game LTD,32,,
42,0,건쉽배틀 토탈워페어,JOYCITY Corp.,70,72.0,14.0
43,0,황제라 칭하라,"Clicktouch Co., Ltd.",53,30.0,20.0
44,0,FIFA Mobile,NEXON Company,41,15.0,
45,0,삼국지 오리진,R2 Games Asia,76,49.0,15.0
46,0,검은사막 모바일,PEARL ABYSS,40,32.0,68.0
47,0,로드 모바일: 타워 디펜스,IGG.COM,35,67.0,
48,0,킹 오브 파이터 올스타,Netmarble,55,66.0,21.0
49,0,브롤스타즈,Supercell,37,43.0,
50,0,스테리테일,4399 KOREA,56,62.0,23.0
51,0,서머너즈 워: 천공의 아레나,Com2uS,36,50.0,
52,0,꿈의 집 (Homescapes),Playrix,45,23.0,
53,0,꿈의 정원 (Gardenscapes),Playrix,43,35.0,
54,0,일곱 개의 대죄: GRAND CROSS,Netmarble,42,46.0,
55,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,60,,28.0
56,0,한게임포커 클래식 with PC,NHN Corp.,47,,45.0
57,0,황제의 꿈,37GAMES.AISA,78,,24.0
58,0,클래시 오브 클랜,Supercell,46,57.0,
59,0,Top War: Battle Game,Topwar Studio,48,42.0,
60,0,모두의마블,Netmarble,69,29.0,55.0
61,0,로드 오브 히어로즈,CloverGames,49,53.0,
62,0,강호:극,"Scene Stealer Co., Ltd.",58,,42.0
63,0,동방불패 모바일,Perfect World Korea,98,73.0,29.0
64,0,킹덤 : 전쟁의 불씨,파우게임즈,85,,30.0
65,0,달빛조각사,Kakao Games Corp.,66,83.0,46.0
66,0,한게임 섯다,NHN BIGFOOT,68,55.0,58.0
67,0,Pokémon GO,"Niantic, Inc.",54,36.0,
68,0,마피아 시티,YottaGame,72,63.0,47.0
69,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,59,27.0,
70,0,십이지천M,NTORI,84,,33.0
71,0,마구마구 2021,Netmarble,61,26.0,
72,0,에오스 레드,BluePotion Games,99,,27.0
73,0,리니지M(12),NCSOFT,57,38.0,
74,0,리치리치,U.LU Games,88,68.0,37.0
75,0,랑그릿사,ZlongGames,52,77.0,
76,0,King of Avalon: 영토 전쟁,Century Games Limited,100,223.0,32.0
77,0,케페우스M,Ujoy Games,73,130.0,53.0
78,0,삼국지M,Efun Company,132,88.0,26.0
79,0,뮤오리진2,Webzen Inc.,50,337.0,
80,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,65,74.0,140.0
81,0,애니팡3,"SUNDAYTOZ, INC",74,154.0,73.0
82,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,63,94.0,
83,0,라스트오리진,SmartJoy,463,,18.0
84,0,원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,71,75.0,
85,0,MLB 9이닝스 21,Com2uS,67,119.0,
86,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,64,169.0,
87,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,83,180.0,70.0
88,0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,207,,25.0
89,0,애니팡4,"SUNDAYTOZ, INC",81,86.0,117.0
90,0,에브리타운,FLERO Games,181,134.0,31.0
91,0,리버티레기온,Eyougame Inc.,106,111.0,52.0
92,0,DRAGON BALL Z 폭렬격전,BANDAI NAMCO Entertainment Inc.,75,104.0,
93,0,붕괴3rd,miHoYo Limited,77,93.0,
94,0,용의기원,Longtu Korea Inc.,87,297.0,71.0
95,0,일루전 커넥트,ChangYou,147,120.0,36.0
96,0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,80,141.0,188.0
97,0,캔디크러쉬사가,King,82,82.0,
98,0,라이프애프터,X.D. Global,101,39.0,
99,0,하늘무사,withHUG,119,,44.0
100,0,마피아42,TEAM42,203,51.0,38.0
101,0,디펜스 워：데스티니 차일드 PVP 게임,THUMBAGE,92,60.0,
102,0,BIGPOT 999,주식회사 레디나인,79,,
103,0,킹스레이드,Vespa Inc.,144,97.0,48.0
104,0,트라하,NEXON Company,120,189.0,60.0
105,0,Guns of Glory: 철가면,Century Games Limited,118,155.0,66.0
106,0,세븐나이츠,Netmarble,90,126.0,
107,0,미르의 전설2 어게인: 다시 시작되는 전설,Netblue Games,109,,64.0
108,0,프렌즈팝콘,Kakao Games Corp.,93,109.0,204.0
109,0,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.,154,210.0,43.0
110,0,용구 탄생의 비밀,IUG Games,86,,
111,0,eFootball PES 2021,KONAMI,102,61.0,
112,0,후궁의 법칙,X.D. Global,97,89.0,
113,0,탄성,Longtu Korea Inc.,129,322.0,54.0
114,0,데스티니 차일드,SHIFTUP,95,107.0,
115,0,라루나 판타지,Eskyfun Entertainment,116,140.0,80.0
116,0,D-MEN: 히어로 컴백,ACE GAME INTERNATIONAL LIMITED,96,108.0,
117,0,벽람항로,X.D. Global,91,292.0,
118,0,라플라스M,ZlongGames,104,65.0,
119,0,프로야구 H2,NCSOFT,382,200.0,34.0
120,0,궁정계,WISH INTERACTIVE TECHNOLOGY LIMITED,197,116.0,41.0
121,0,소녀전선,X.D. Global,94,240.0,
122,0,MARVEL 퓨처파이트,Netmarble,107,80.0,
123,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,242,150.0,39.0
124,0,관도:삼국지,Gacraze Entertainment Limited,152,177.0,63.0
125,0,DRAGON BALL LEGENDS -드래곤 볼 레전즈-,BANDAI NAMCO Entertainment Inc.,105,131.0,
126,0,아이러브니키,Kakao Games Corp.,110,90.0,
127,0,팬덤시티 - 실사풍 미녀 게임,nxu inc.,412,,35.0
128,0,스카이랜더스 링 오브 히어로즈,Com2uS,111,102.0,
129,0,프렌즈팝,Kakao Games Corp.,123,147.0,116.0
130,0,왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",190,175.0,51.0
131,0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",124,58.0,
132,0,꿈의 마을 (Township),Playrix,117,92.0,
133,0,피쉬돔 (Fishdom),Playrix,115,105.0,
134,0,애니팡2,"SUNDAYTOZ, INC",103,,
135,0,크로스파이어: 워존,JOYCITY Corp.,113,158.0,
136,0,레이드: 그림자의 전설,Plarium Global Ltd,108,236.0,
137,0,Project Makeover,"Magic Tavern, Inc.",153,41.0,
138,0,레이븐 : LEGION,Netmarble,114,222.0,
139,0,클론다이크 어드벤처,VIZOR APPS LTD.,121,124.0,
140,0,마술양품점,Smilegate Megaport,125,100.0,
141,0,Yu-Gi-Oh! Duel Links,KONAMI,122,121.0,
142,0,궁수의 전설,Habby,139,85.0,175.0
143,0,바람의전쟁: 뇌명천하,4399 KOREA,149,171.0,97.0
144,0,좀비고등학교,AWESOMEPIECE,128,114.0,199.0
145,0,방치학개론 : 라면 먹고 갈래?,NANI Soft,217,,50.0
146,0,Minecraft,Mojang,140,64.0,
147,0,로한M,PLAYWITH Inc.,195,,59.0
148,0,천무,Rolling Games Pte Ltd,141,294.0,105.0
149,0,모바일 레전드: Bang Bang,Moonton,148,78.0,197.0
150,0,앙상블스타즈!!,HappyElements,138,76.0,
151,0,클래시 로얄,Supercell,135,87.0,
152,0,Toy Blast - 토이 블라스트,Peak,127,137.0,
153,0,카오스모바일,"ZERO GAMES CO.,Ltd.",166,,76.0
154,0,새 천하를 열다,ED GAMES CORP.,275,,49.0
155,0,삼국지 전략,Morefun Technology Limited,255,110.0,65.0
156,0,검신,withHUG,205,,61.0
157,0,제5인격,X.D. Global,142,101.0,
158,0,별이되어라!,GAMEVIL,193,192.0,77.0
159,0,엑소스 히어로즈,LINE Games,131,162.0,
160,0,대전국지,R2 Games Asia,186,170.0,84.0
161,0,피망 섯다,NEOWIZ corp,150,118.0,183.0
162,0,진삼국대전2,HRGAME,130,212.0,
163,0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",145,117.0,
164,0,다크에덴M,Benoholdings,179,182.0,92.0
165,0,Hero Wars,NEXTERS GLOBAL LTD,146,115.0,
166,0,위드2:신의귀환,GAMELAND(HK),163,,99.0
167,0,파이브스타즈,SkyPeople,171,173.0,111.0
168,0,소드마스터 스토리,CodeCAT,126,,
169,0,퍼즐앤드래곤,GungHoOnlineEntertainment,143,136.0,
170,0,라그나로크M: TRINITY,"GRAVITY Co., Ltd.",137,179.0,
171,0,헌드레드 소울,HOUND 13,136,181.0,
172,0,리니지2M(12),NCSOFT,180,59.0,
173,0,뮤오리진,Webzen Inc.,223,279.0,69.0
174,0,콜 오브 듀티: 모바일,PROXIMA BETA,133,,
175,0,아스트로킹즈: 우주전쟁 MMO SLG,Tilting Point,188,255.0,96.0
176,0,키스오브워,tap4fun,134,,
177,0,삼국군웅전,KunYue Game,285,,62.0
178,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",172,,108.0
179,0,아르카 - 2주년 이벤트 진행 중,GAMELAND(HK),177,,104.0
180,0,왕삼국지,withHUG,428,245.0,56.0
181,0,프렌즈타운,Kakao Games Corp.,159,122.0,
182,0,애니팡 포커,PLAYLINKS Corp.,151,,161.0
183,0,컴투스프로야구매니저,Com2uS,268,206.0,72.0
184,0,SKY - 빛의 아이들,thatgamecompany inc,174,91.0,
185,0,냥코 대전쟁,PONOS Corporation,158,153.0,
186,0,Toon Blast,Peak,189,79.0,
187,0,대항해의길,Linekong Korea Co. Ltd.,290,291.0,67.0
188,0,걸스 X 배틀 2,Carolgames,160,161.0,
189,0,희비전,WISH INTERACTIVE TECHNOLOGY LIMITED,333,142.0,74.0
190,0,카운터사이드,NEXON Company,155,214.0,
