rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,2.0,
3,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,9.0,3.0,1.0
4,0,라이즈 오브 킹덤즈,LilithGames,3.0,4.0,
5,0,V4,NEXON Company,4.0,5.0,
6,0,기적의 검,4399 KOREA,5.0,6.0,4.0
7,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,60.0,147.0,2.0
8,0,샤이닝라이트,Eyougame Inc.,8.0,14.0,6.0
9,0,블레이드&소울 레볼루션,Netmarble,6.0,10.0,
10,0,리니지2 레볼루션,Netmarble,7.0,11.0,
11,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,25.0,7.0,3.0
12,0,검은사막 모바일,PEARL ABYSS,12.0,13.0,27.0
13,0,바람의전쟁: 뇌명천하,4399 KOREA,14.0,19.0,11.0
14,0,페이트/그랜드 오더,Netmarble,10.0,27.0,
15,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,11.0,38.0,38.0
16,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,15.0,8.0,
17,0,모두의마블,Netmarble,24.0,15.0,17.0
18,0,황제라 칭하라,"Clicktouch Co., Ltd.",22.0,16.0,21.0
19,0,배틀그라운드,"KRAFTON, Inc.",17.0,12.0,
20,0,엑소스 히어로즈,LINE Games,16.0,20.0,
21,0,메이플스토리M,NEXON Company,21.0,9.0,
22,0,에오스 레드,BluePotion Games,13.0,,
23,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,34.0,37.0,9.0
24,0,달빛조각사,Kakao Games Corp.,29.0,25.0,12.0
25,0,브롤스타즈,Supercell,18.0,26.0,
26,0,라플라스M,ZlongGames,23.0,18.0,
27,0,꿈의 정원 (Gardenscapes),Playrix,20.0,24.0,
28,0,신강호,LE TUI Network Technology CO.，LTD.,37.0,,8.0
29,0,한게임 포커,NHN BIGFOOT,19.0,43.0,
30,0,서머너즈 워: 천공의 아레나,Com2uS,28.0,33.0,
31,0,랑그릿사,ZlongGames,27.0,40.0,
32,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,26.0,82.0,
33,0,삼국지M,Efun Company,88.0,32.0,7.0
34,0,마피아 시티,YottaGame,39.0,58.0,26.0
35,0,클래시 오브 클랜,Supercell,33.0,28.0,
36,0,꿈의 집 (Homescapes),Playrix,35.0,21.0,
37,0,컴투스프로야구2021,Com2uS,30.0,51.0,
38,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,40.0,17.0,
39,0,로드 모바일: 타워 디펜스,IGG.COM,32.0,48.0,
