rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,,리니지M,NCSOFT,1.0,3.0,
2,,리니지W,NCSOFT,2.0,11.0,
3,1.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",5.0,2.0,1.0
4,1.0,오딘: 발할라 라이징,Kakao Games Corp.,3.0,4.0,
5,2.0,던전앤파이터 모바일,NEXON Company,4.0,5.0,
6,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,9.0,1.0,3.0
7,1.0,히어로즈 테일즈,37 Mobile Games,7.0,13.0,2.0
8,-5.0,리니지2M,NCSOFT,6.0,15.0,
9,,원신,COGNOSPHERE PTE. LTD.,8.0,7.0,
10,5.0,Roblox,Roblox Corporation,10.0,77.0,
11,,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",18.0,49.0,4.0
12,1.0,라이즈 오브 킹덤즈,LilithGames,12.0,10.0,
13,-3.0,기적의 검,4399 KOREA,11.0,33.0,25.0
14,48.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",14.0,9.0,
15,8.0,쿠키런: 킹덤,Devsisters Corporation,23.0,6.0,16.0
16,2.0,피파모바일,NEXON Company,16.0,8.0,
17,-1.0,뮤오리진3,Webzen Inc.,13.0,27.0,
18,-1.0,블레이드&소울 레볼루션,Netmarble,15.0,28.0,
19,-5.0,한게임 포커,NHN BIGFOOT,17.0,57.0,26.0
20,15.0,앙상블스타즈!!,HappyElements,20.0,16.0,
21,8.0,제2의 나라: Cross Worlds,Netmarble,19.0,19.0,
22,-10.0,Pokémon GO,"Niantic, Inc.",26.0,12.0,
23,1.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,25.0,78.0,22.0
24,20.0,에픽세븐,Smilegate Megaport,21.0,52.0,
25,12.0,V4,NEXON Company,22.0,39.0,
26,-5.0,바람의나라: 연,NEXON Company,58.0,25.0,5.0
27,12.0,리니지2 레볼루션,Netmarble,24.0,60.0,
28,33.0,컴투스프로야구2022,Com2uS,40.0,34.0,10.0
29,4.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,50.0,42.0,7.0
30,-2.0,카트라이더 러쉬플러스,NEXON Company,30.0,17.0,
31,-1.0,Top War: Battle Game,Topwar Studio,28.0,23.0,
32,-7.0,R2M,Webzen Inc.,27.0,,
33,14.0,블루 아카이브,NEXON Company,92.0,41.0,6.0
34,-7.0,서머너즈 워: 천공의 아레나,Com2uS,31.0,31.0,
35,5.0,에보니 - 왕의 귀환,TG Inc.,65.0,93.0,8.0
36,7.0,메이플스토리M,NEXON Company,35.0,18.0,
37,-18.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,29.0,112.0,63.0
38,11.0,에이지 오브 제트: 타워 디펜스,CamelStudio,60.0,38.0,12.0
39,-17.0,엠파이어 & 퍼즐 (Empires & Puzzles),Zynga,34.0,61.0,
40,-4.0,2X,JOYGAME KOREA,36.0,122.0,36.0
41,-3.0,꿈의 정원 (Gardenscapes),Playrix,37.0,30.0,
42,-11.0,삼국지 전략판,Qookka Games,80.0,24.0,14.0
43,-23.0,한게임포커 클래식 with PC,NHN Corp.,32.0,,119.0
44,27.0,라이즈 오브 엠파이어,Long Tech Network Limited,51.0,54.0,18.0
45,-19.0,블레이드&소울2,NCSOFT,33.0,110.0,
46,-4.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,44.0,22.0,65.0
47,3.0,꿈의 집 (Homescapes),Playrix,41.0,21.0,184.0
48,0.0,아터리 기어:퓨전,BILIBILI,42.0,20.0,
49,-8.0,브롤스타즈,Supercell,38.0,32.0,
50,2.0,미르4,"Wemade Co., Ltd",114.0,,11.0
51,3.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,82.0,74.0,17.0
52,1.0,캔디크러쉬사가,King,43.0,40.0,
53,4.0,건쉽배틀 토탈워페어,JOYCITY Corp.,71.0,97.0,19.0
54,4.0,"플레이 포커 : 블랙카지노_7포커,로바,바카라,홀덤","LightCON Co.,Ltd.",,,9.0
55,24.0,페이트/그랜드 오더,Netmarble,39.0,83.0,
56,-24.0,신의 탑M: 위대한 여정,NGELGAMES,46.0,36.0,
57,-9.0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,85.0,63.0,20.0
58,30.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,113.0,59.0,15.0
59,-4.0,배틀그라운드,"KRAFTON, Inc.",52.0,26.0,
60,-4.0,킹덤삼국,BLANCOZONE KR,77.0,73.0,28.0
61,56.0,달토끼 키우기,AbleGames,45.0,,
62,34.0,삼국지M,Efun Company,218.0,,13.0
63,-17.0,핀볼도사,Habby,53.0,45.0,
64,14.0,트릭스터M,NCSOFT,47.0,99.0,
65,11.0,랑그릿사,ZlongGames,49.0,85.0,
66,25.0,랜덤 다이스(Random Dice) : 디펜스,111%,61.0,35.0,
67,-33.0,백야극광,Level Infinite,48.0,103.0,
68,-23.0,한게임 섯다&맞고,NHN BIGFOOT,74.0,47.0,64.0
69,-18.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,68.0,44.0,93.0
70,-4.0,더프레이 MMORPG,나우플레이,73.0,,35.0
71,27.0,AFK 아레나,LilithGames,57.0,55.0,
72,8.0,로얄 매치 (Royal Match),Dream Games Ltd.,62.0,50.0,
73,,아르미스,Netease Games Global,109.0,62.0,30.0
74,1.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,146.0,72.0,21.0
75,-10.0,요신:구미호뎐,XiaoMa,66.0,,58.0
76,11.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,67.0,76.0,118.0
