"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(+1)","바람의나라 연","https://trees.gamemeca.com/baram_m","NEXON Company","롤플레잉"
"2","(-1)","원신","https://trees.gamemeca.com/genshin","miHoYo Limited","어드벤처"
"3","(NEW)","리그 오브 레전드: 와일드 리프트","https://trees.gamemeca.com/wildrift","Riot Games, Inc","전략"
"4","(-1)","ROBLOX","https://trees.gamemeca.com/roblox","Roblox Corporation","어드벤처"
"5","(-)","리니지M","https://trees.gamemeca.com/lineagem19","NCSOFT Corporation","롤플레잉"
"6","(-2)","S.O.S : 스테이트 오브 서바이벌","https://trees.gamemeca.com/stateofsurvival","KingsGroup Holdings","전략"
"7","(-1)","용비불패M","https://trees.gamemeca.com/yongbi","NHN Corp.","액션"
"8","(+5)","V4","https://trees.gamemeca.com/v4kr","NEXON Company","롤플레잉"
"9","(-2)","전략적 팀 전투","https://trees.gamemeca.com/league","Riot Games, Inc","전략"
"10","(-2)","카트라이더 러쉬플러스","https://trees.gamemeca.com/nexonkart","NEXON Company","자동차 경주"
"11","(-1)","리니지2M","https://trees.gamemeca.com/lineage2m19","NCSOFT Corporation","롤플레잉"
"12","(-3)","가디언 테일즈","https://trees.gamemeca.com/guardiantales","Kakao Games Corp.","롤플레잉"
"13","(-1)","라그나로크 오리진","https://trees.gamemeca.com/ragnarokorigin","GRAVITY Co., Ltd.","롤플레잉"
"14","(-)","브롤스타즈","https://trees.gamemeca.com/brawlstars","Supercell","액션"
"15","(-4)","R2M","https://trees.gamemeca.com/r2m","Webzen Inc.","롤플레잉"
"16","(-1)","달빛조각사","https://trees.gamemeca.com/moonlight","Kakao Games Corp.","롤플레잉"
"17","(-1)","AFK 아레나","https://trees.gamemeca.com/hgame_gp","Lilith Games","롤플레잉"
"18","(+1)","그랑삼국","https://trees.gamemeca.com/snsgz2","YOUZU(SINGAPORE)PTE.LTD.","롤플레잉"
"19","(-2)","검은사막 모바일","https://trees.gamemeca.com/blackdesertm","PEARL ABYSS","롤플레잉"
"20","(+1)","피파 모바일","https://trees.gamemeca.com/fmk","NEXON Company","스포츠"
"21","(+4)","마구마구 2020","https://trees.gamemeca.com/ma9bkr","Netmarble","스포츠"
"22","(-2)","슬램덩크","https://trees.gamemeca.com/slamdunkmobile","DeNA HONG KONG LIMITED","스포츠"
"23","(-5)","일루전 커넥트","https://trees.gamemeca.com/illusionc","ChangYou","롤플레잉"
"24","(-)","포켓몬고","https://trees.gamemeca.com/pokemongo","Niantic, Inc.","어드벤처"
"25","(-2)","아이들 프린세스","https://trees.gamemeca.com/idleprincess","Infraware Inc.","롤플레잉"
"26","(+2)","세븐나이츠","https://trees.gamemeca.com/sknights","Netmarble","롤플레잉"
"27","(-1)","메이플스토리M","https://trees.gamemeca.com/maplem","NEXON Company","롤플레잉"
"28","(+2)","좀비고등학교","https://trees.gamemeca.com/aooni","AWESOMEPIECE","아케이드"
"29","(-2)","라이즈 오브 킹덤즈","https://trees.gamemeca.com/rok","Lilith Games","전략"
"30","(+1)","더 킹 오브 파이터즈 올스타","https://trees.gamemeca.com/kofallstar","Netmarble","롤플레잉"
"31","(-2)","일곱개의 대죄: 그랜드 크로스","https://trees.gamemeca.com/sevenguilty","Netmarble","롤플레잉"
"32","(-10)","A3: 스틸얼라이브","https://trees.gamemeca.com/a3","Netmarble","롤플레잉"
"33","(NEW)","샤이닝니키","https://trees.gamemeca.com/nn4","Papergames","롤플레잉"
"34","(-2)","에픽세븐","https://trees.gamemeca.com/epic7","Smilegate Megaport","롤플레잉"
"35","(-)","킹덤 : 전쟁의 불씨","https://trees.gamemeca.com/projectf","파우게임즈","롤플레잉"
"36","(-2)","배틀그라운드 모바일","https://trees.gamemeca.com/battlem","PUBG CORPORATION","액션"
"37","(-4)","뮤 아크엔젤","https://trees.gamemeca.com/webzenmua","Webzen Inc.","롤플레잉"
"38","(-2)","제5인격","https://trees.gamemeca.com/id5","X.D. Global","어드벤처"
"39","(-2)","블레이드&소울 레볼루션","https://trees.gamemeca.com/bnsmkr","Netmarble","롤플레잉"
"40","(-1)","리니지2 레볼루션","https://trees.gamemeca.com/lineageii","Netmarble","롤플레잉"
