"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(-)","https://trees.gamemeca.com/moonlight","https://trees.gamemeca.com/data/monthlyrank/mobile/moonlight.png","달빛조각사","Kakao Games Corp.","롤플레잉"
"2","(+1)","https://trees.gamemeca.com/lineagem19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineagem19.png","리니지M","NCSOFT Corporation","롤플레잉"
"3","(-1)","https://trees.gamemeca.com/brawlstars","https://trees.gamemeca.com/data/monthlyrank/mobile/brawlstars.png","브롤스타즈","Supercell","액션"
"4","(-)","https://trees.gamemeca.com/pwmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/pwmkr.png","완미세계","Perfect World Games","롤플레잉"
"5","(NEW)","https://trees.gamemeca.com/sskkr","https://trees.gamemeca.com/data/monthlyrank/mobile/sskkr.png","세인트 세이야 : 각성","YOUZU(SINGAPORE)PTE.LTD.","카드"
"6","(-1)","https://trees.gamemeca.com/rok","https://trees.gamemeca.com/data/monthlyrank/mobile/rok.png","라이즈 오브 킹덤즈","Lilith Games","전략"
"7","(-1)","https://trees.gamemeca.com/roblox","https://trees.gamemeca.com/data/monthlyrank/mobile/roblox.png","ROBLOX","Roblox Corporation","어드벤처"
"8","(-)","https://trees.gamemeca.com/sevenguilty","https://trees.gamemeca.com/data/monthlyrank/mobile/sevenguilty.png","일곱개의 대죄: 그랜드 크로스","Netmarble","롤플레잉"
"9","(-2)","https://trees.gamemeca.com/eosm","https://trees.gamemeca.com/data/monthlyrank/mobile/eosm.png","에오스 레드","BluePotion Games","롤플레잉"
"10","(-1)","https://trees.gamemeca.com/blackdesertm","https://trees.gamemeca.com/data/monthlyrank/mobile/blackdesertm.png","검은사막 모바일","PEARL ABYSS","롤플레잉"
"11","(+1)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","Netmarble","롤플레잉"
"12","(-1)","https://trees.gamemeca.com/gb","https://trees.gamemeca.com/data/monthlyrank/mobile/gb.png","쿠키런: 오븐브레이크","Devsisters Corporation","아케이드"
"13","(-3)","https://trees.gamemeca.com/kofallstar","https://trees.gamemeca.com/data/monthlyrank/mobile/kofallstar.png","더 킹 오브 파이터즈 올스타","Netmarble","롤플레잉"
"14","(-1)","https://trees.gamemeca.com/traha","https://trees.gamemeca.com/data/monthlyrank/mobile/traha.png","트라하","NEXON Company","롤플레잉"
"15","(+1)","https://trees.gamemeca.com/maplem","https://trees.gamemeca.com/data/monthlyrank/mobile/maplem.png","메이플스토리M","NEXON Company","롤플레잉"
"16","(NEW)","https://trees.gamemeca.com/droidhang","https://trees.gamemeca.com/data/monthlyrank/mobile/droidhang.png","아이들 히어로즈","DHGAMES","롤플레잉"
"17","(-1)","https://trees.gamemeca.com/aooni","https://trees.gamemeca.com/data/monthlyrank/mobile/aooni.png","좀비고등학교","AWESOMEPIECE","아케이드"
"18","(NEW)","https://trees.gamemeca.com/muorigin2","https://trees.gamemeca.com/data/monthlyrank/mobile/muorigin2.png","뮤오리진2","Webzen Inc.","롤플레잉"
"19","(-4)","https://trees.gamemeca.com/wll","https://trees.gamemeca.com/data/monthlyrank/mobile/wll.png","오늘도 우라라 원시 헌팅 라이프","X.D. Global","롤플레잉"
"20","(-2)","https://trees.gamemeca.com/lineageii","https://trees.gamemeca.com/data/monthlyrank/mobile/lineageii.png","리니지2 레볼루션","Netmarble","롤플레잉"
"21","(-1)","https://trees.gamemeca.com/pokemongo","https://trees.gamemeca.com/data/monthlyrank/mobile/pokemongo.png","포켓몬고","Niantic, Inc.","어드벤처"
"22","(-1)","https://trees.gamemeca.com/battlem","https://trees.gamemeca.com/data/monthlyrank/mobile/battlem.png","배틀그라운드 모바일","PUBG CORPORATION","액션"
"23","(-4)","https://trees.gamemeca.com/langrisser","https://trees.gamemeca.com/data/monthlyrank/mobile/langrisser.png","랑그릿사","ZlongGames","전략"
"24","(+2)","https://trees.gamemeca.com/qjzj","https://trees.gamemeca.com/data/monthlyrank/mobile/qjzj.png","기적의 검","4399 KOREA","롤플레잉"
"25","(-8)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"26","(-2)","https://trees.gamemeca.com/rohanm","https://trees.gamemeca.com/data/monthlyrank/mobile/rohanm.png","로한M","PLAYWITH Inc.","롤플레잉"
"27","(-2)","https://trees.gamemeca.com/bnsmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/bnsmkr.png","블레이드&소울 레볼루션","Netmarble","롤플레잉"
"28","(-5)","https://trees.gamemeca.com/id5","https://trees.gamemeca.com/data/monthlyrank/mobile/id5.png","제5인격","X.D. Global","어드벤처"
"29","(-2)","https://trees.gamemeca.com/fzdl","https://trees.gamemeca.com/data/monthlyrank/mobile/fzdl.png","라플라스M","Zilong Game Limited","롤플레잉"
"30","(-1)","https://trees.gamemeca.com/epic7","https://trees.gamemeca.com/data/monthlyrank/mobile/epic7.png","에픽세븐","Smilegate Megaport","롤플레잉"
"31","(-3)","https://trees.gamemeca.com/mherosgb","https://trees.gamemeca.com/data/monthlyrank/mobile/mherosgb.png","마블 퓨처파이트","Netmarble","롤플레잉"
"32","(-10)","https://trees.gamemeca.com/ragnarokre","https://trees.gamemeca.com/data/monthlyrank/mobile/ragnarokre.png","으라차차돌격라그나로크","GRAVITY Co., Ltd.","롤플레잉"
"33","(-3)","https://trees.gamemeca.com/bh3korea","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"34","(NEW)","https://trees.gamemeca.com/fortressm","https://trees.gamemeca.com/data/monthlyrank/mobile/fortressm.png","포트리스M","Aprogen Healthcare & Games Inc.","액션"
"35","(-)","https://trees.gamemeca.com/fgok","https://trees.gamemeca.com/data/monthlyrank/mobile/fgok.png","페이트 그랜드 오더","Netmarble","롤플레잉"
"36","(-4)","https://trees.gamemeca.com/lastorigin","https://trees.gamemeca.com/data/monthlyrank/mobile/lastorigin.png","라스트오리진","smart joy","롤플레잉"
"37","(-6)","https://trees.gamemeca.com/rom_aos","https://trees.gamemeca.com/data/monthlyrank/mobile/rom_aos.png","라그나로크M: 영원한 사랑","GRAVITY Co., Ltd.","롤플레잉"
"38","(-5)","https://trees.gamemeca.com/kingsraid","https://trees.gamemeca.com/data/monthlyrank/mobile/kingsraid.png","킹스레이드","Vespa Inc.","롤플레잉"
"39","(-2)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS Corporation","캐주얼 게임"
"40","(-1)","https://trees.gamemeca.com/nikki","https://trees.gamemeca.com/data/monthlyrank/mobile/nikki.png","아이러브니키 for kakao","Kakao Games Corp.","시뮬레이션"
