"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(-)","https://trees.gamemeca.com/v4kr","https://trees.gamemeca.com/data/monthlyrank/mobile/v4kr.png","V4","NEXON Company","롤플레잉"
"2","(+1)","https://trees.gamemeca.com/lineagem19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineagem19.png","리니지M","NCSOFT Corporation","롤플레잉"
"3","(-1)","https://trees.gamemeca.com/moonlight","https://trees.gamemeca.com/data/monthlyrank/mobile/moonlight.png","달빛조각사","Kakao Games Corp.","롤플레잉"
"4","(-)","https://trees.gamemeca.com/brawlstars","https://trees.gamemeca.com/data/monthlyrank/mobile/brawlstars.png","브롤스타즈","Supercell","액션"
"5","(-)","https://trees.gamemeca.com/pwmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/pwmkr.png","완미세계","Perfect World Games","롤플레잉"
"6","(-)","https://trees.gamemeca.com/sskkr","https://trees.gamemeca.com/data/monthlyrank/mobile/sskkr.png","세인트 세이야 : 각성","YOUZU(SINGAPORE)PTE.LTD.","카드"
"7","(+1)","https://trees.gamemeca.com/roblox","https://trees.gamemeca.com/data/monthlyrank/mobile/roblox.png","ROBLOX","Roblox Corporation","어드벤처"
"8","(-1)","https://trees.gamemeca.com/rok","https://trees.gamemeca.com/data/monthlyrank/mobile/rok.png","라이즈 오브 킹덤즈","Lilith Games","전략"
"9","(-)","https://trees.gamemeca.com/sevenguilty","https://trees.gamemeca.com/data/monthlyrank/mobile/sevenguilty.png","일곱개의 대죄: 그랜드 크로스","Netmarble","롤플레잉"
"10","(-)","https://trees.gamemeca.com/blackdesertm","https://trees.gamemeca.com/data/monthlyrank/mobile/blackdesertm.png","검은사막 모바일","PEARL ABYSS","롤플레잉"
"11","(-)","https://trees.gamemeca.com/kofallstar","https://trees.gamemeca.com/data/monthlyrank/mobile/kofallstar.png","더 킹 오브 파이터즈 올스타","Netmarble","롤플레잉"
"12","(+3)","https://trees.gamemeca.com/droidhang","https://trees.gamemeca.com/data/monthlyrank/mobile/droidhang.png","아이들 히어로즈","DHGAMES","롤플레잉"
"13","(+3)","https://trees.gamemeca.com/gb","https://trees.gamemeca.com/data/monthlyrank/mobile/gb.png","쿠키런: 오븐브레이크","Devsisters Corporation","아케이드"
"14","(-2)","https://trees.gamemeca.com/eosm","https://trees.gamemeca.com/data/monthlyrank/mobile/eosm.png","에오스 레드","BluePotion Games","롤플레잉"
"15","(-1)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","Netmarble","롤플레잉"
"16","(+1)","https://trees.gamemeca.com/krkrlz","https://trees.gamemeca.com/data/monthlyrank/mobile/krkrlz.png","DX : 신 세기의 전쟁","Efun Company","롤플레잉"
"17","(+1)","https://trees.gamemeca.com/maplem","https://trees.gamemeca.com/data/monthlyrank/mobile/maplem.png","메이플스토리M","NEXON Company","롤플레잉"
"18","(+2)","https://trees.gamemeca.com/muorigin2","https://trees.gamemeca.com/data/monthlyrank/mobile/muorigin2.png","뮤오리진2","Webzen Inc.","롤플레잉"
"19","(-)","https://trees.gamemeca.com/aooni","https://trees.gamemeca.com/data/monthlyrank/mobile/aooni.png","좀비고등학교","AWESOMEPIECE","아케이드"
"20","(+1)","https://trees.gamemeca.com/langrisser","https://trees.gamemeca.com/data/monthlyrank/mobile/langrisser.png","랑그릿사","ZlongGames","전략"
"21","(+1)","https://trees.gamemeca.com/pokemongo","https://trees.gamemeca.com/data/monthlyrank/mobile/pokemongo.png","포켓몬고","Niantic, Inc.","어드벤처"
"22","(+1)","https://trees.gamemeca.com/lineageii","https://trees.gamemeca.com/data/monthlyrank/mobile/lineageii.png","리니지2 레볼루션","Netmarble","롤플레잉"
"23","(+3)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"24","(+1)","https://trees.gamemeca.com/wll","https://trees.gamemeca.com/data/monthlyrank/mobile/wll.png","오늘도 우라라 원시 헌팅 라이프","X.D. Global","롤플레잉"
"25","(-1)","https://trees.gamemeca.com/battlem","https://trees.gamemeca.com/data/monthlyrank/mobile/battlem.png","배틀그라운드 모바일","PUBG CORPORATION","액션"
"26","(+1)","https://trees.gamemeca.com/fortressm","https://trees.gamemeca.com/data/monthlyrank/mobile/fortressm.png","포트리스M","Aprogen Healthcare & Games Inc.","액션"
"27","(+2)","https://trees.gamemeca.com/bnsmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/bnsmkr.png","블레이드&소울 레볼루션","Netmarble","롤플레잉"
"28","(-)","https://trees.gamemeca.com/qjzj","https://trees.gamemeca.com/data/monthlyrank/mobile/qjzj.png","기적의 검","4399 KOREA","롤플레잉"
"29","(+2)","https://trees.gamemeca.com/id5","https://trees.gamemeca.com/data/monthlyrank/mobile/id5.png","제5인격","X.D. Global","어드벤처"
"30","(+8)","https://trees.gamemeca.com/lastorigin","https://trees.gamemeca.com/data/monthlyrank/mobile/lastorigin.png","라스트오리진","smart joy","롤플레잉"
