"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"16","(-2)","https://trees.gamemeca.com/bnsmkr","https://trees.gamemeca.com/data/monthlyrank/mobile/bnsmkr.png","블레이드&소울 레볼루션","Netmarble","롤플레잉"
"17","(-)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"18","(+1)","https://trees.gamemeca.com/battlem","https://trees.gamemeca.com/data/monthlyrank/mobile/battlem.png","배틀그라운드 모바일","PUBG CORPORATION","액션"
"19","(-1)","https://trees.gamemeca.com/langrisser","https://trees.gamemeca.com/data/monthlyrank/mobile/langrisser.png","랑그릿사","ZlongGames","전략"
"20","(-)","https://trees.gamemeca.com/lastorigin","https://trees.gamemeca.com/data/monthlyrank/mobile/lastorigin.png","라스트오리진","smart joy","롤플레잉"
"21","(-)","https://trees.gamemeca.com/qjzj","https://trees.gamemeca.com/data/monthlyrank/mobile/qjzj.png","기적의 검","4399 KOREA","롤플레잉"
"22","(-)","https://trees.gamemeca.com/id5","https://trees.gamemeca.com/data/monthlyrank/mobile/id5.png","제5인격","X.D. Global","어드벤처"
"23","(+1)","https://trees.gamemeca.com/clashofclans","https://trees.gamemeca.com/data/monthlyrank/mobile/clashofclans.png","클래시 오브 클랜","Supercell","전략"
"24","(+3)","https://trees.gamemeca.com/fgok","https://trees.gamemeca.com/data/monthlyrank/mobile/fgok.png","페이트 그랜드 오더","Netmarble","롤플레잉"
"25","(-)","https://trees.gamemeca.com/eosm","https://trees.gamemeca.com/data/monthlyrank/mobile/eosm.png","에오스 레드","BluePotion Games","롤플레잉"
"26","(+2)","https://trees.gamemeca.com/epic7","https://trees.gamemeca.com/data/monthlyrank/mobile/epic7.png","에픽세븐","Smilegate Megaport","롤플레잉"
"27","(+4)","https://trees.gamemeca.com/archero","https://trees.gamemeca.com/data/monthlyrank/mobile/archero.png","궁수의 전설","Habby","액션"
"28","(+1)","https://trees.gamemeca.com/bh3korea","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"29","(NEW)","https://trees.gamemeca.com/nflystudio_infinitestaircase","https://trees.gamemeca.com/data/monthlyrank/mobile/nflystudio_infinitestaircase.png","무한의계단","NFLY STUDIO","아케이드"
"30","(-4)","https://trees.gamemeca.com/modoomarblekakao","https://trees.gamemeca.com/data/monthlyrank/mobile/modoomarblekakao.png","모두의마블 for kakao","Netmarble","보드"
"31","(NEW)","https://trees.gamemeca.com/radiance","https://trees.gamemeca.com/data/monthlyrank/mobile/radiance.png","샤이닝라이트","Eyougame Inc.","롤플레잉"
"32","(+2)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS Corporation","캐주얼 게임"
"33","(+2)","https://trees.gamemeca.com/gb","https://trees.gamemeca.com/data/monthlyrank/mobile/gb.png","쿠키런: 오븐브레이크","Devsisters Corporation","아케이드"
"34","(-1)","https://trees.gamemeca.com/mherosgb","https://trees.gamemeca.com/data/monthlyrank/mobile/mherosgb.png","마블 퓨처파이트","Netmarble","롤플레잉"
"35","(-5)","https://trees.gamemeca.com/wll","https://trees.gamemeca.com/data/monthlyrank/mobile/wll.png","오늘도 우라라 원시 헌팅 라이프","X.D. Global","롤플레잉"
"36","(-13)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","Netmarble","롤플레잉"
"37","(+2)","https://trees.gamemeca.com/fzdl","https://trees.gamemeca.com/data/monthlyrank/mobile/fzdl.png","라플라스M","Zilong Game Limited","롤플레잉"
"38","(-2)","https://trees.gamemeca.com/rom_aos","https://trees.gamemeca.com/data/monthlyrank/mobile/rom_aos.png","라그나로크M: 영원한 사랑","GRAVITY Co., Ltd.","롤플레잉"
"39","(-1)","https://trees.gamemeca.com/princessconnect","https://trees.gamemeca.com/data/monthlyrank/mobile/princessconnect.png","프린세스 커넥트! Re:Dive","Kakao Games Corp.","롤플레잉"
"40","(-)","https://trees.gamemeca.com/snqx","https://trees.gamemeca.com/data/monthlyrank/mobile/snqx.png","소녀전선","X.D. Global","롤플레잉"
