"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","블레스 언리쉬드","","NEOWIZ","MMORPG"
"3","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"4","(-)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"5","(-)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"6","(-)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"7","(+1)","잇 테이크 투","","Electronic Arts","액션"
"8","(+1)","폴가이즈","","Devolver Digital","어드벤처"
"9","(+1)","배틀필드 2042","","Electronic Arts","액션"
"10","(-3)","그랜드 체이스","","KOG","액션"
"11","(+9)","프로젝트 좀보이드","","The Indie Stone","RPG"
"12","(-1)","하데스","","Supergiant Games","액션"
"13","(-1)","풋볼 매니저 2021","","SEGA","시뮬레이션"
"14","(-1)","휴먼카인드","","SEGA","전략"
"15","(-1)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"16","(NEW)","테일즈 오브 어라이즈","","BANDAI NAMCO Entertainment","액션"
"17","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"18","(-1)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"19","(-1)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"20","(-5)","몬스터헌터 스토리즈 2 파멸의 날개","","CAPCOM Co., Ltd.","롤플레잉"
"21","(-)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"22","(-2)","백 4 블러드","","Warner Bros. Games","액션"
"23","(+6)","피파 21","","Electronic Arts","스포츠"
"24","(+2)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"25","(-1)","배틀필드 5","https://trees.gamemeca.com/Battlefield_V","Electronic Arts","액션"
"26","(-3)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"27","(-2)","포르자 호라이즌 4","","Xbox Game Studios","레이싱"
"28","(-1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"29","(+1)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"30","(+1)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"31","(-3)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"32","(-)","데이즈 곤","","PlayStation Mobile, Inc.","서바이벌 호러"
"33","(+1)","어쌔신 크리드 : 오디세이","","Ubisoft","롤플레잉"
"34","(+2)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"35","(NEW)","트웰브 미닛","","Annapurna Interactive","어드벤처"
"36","(-3)","톰 클랜시의 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"37","(+3)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"38","(+1)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
"39","(-2)","파스모포비아","","Kinetic Games","공포"
"40","(NEW)","F1® 2021","","Electronic Arts","스포츠"
