"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","쿠키런: 킹덤","https://trees.gamemeca.com/cookierunkingdom","Devsisters Corporation","롤플레잉"
"2","(-)","그랑사가","https://trees.gamemeca.com/gransaga","NPIXEL","롤플레잉"
"3","(+1)","ROBLOX","https://trees.gamemeca.com/roblox","Roblox Corporation","어드벤처"
"4","(+1)","세븐나이츠2","https://trees.gamemeca.com/sevenknights2","Netmarble","롤플레잉"
"5","(-2)","리니지M","https://trees.gamemeca.com/lineagem19","NCSOFT Corporation","롤플레잉"
"6","(-)","바람의나라 연","https://trees.gamemeca.com/baram_m","NEXON Company","롤플레잉"
"7","(-)","원신","https://trees.gamemeca.com/genshin","miHoYo Limited","어드벤처"
"8","(-)","미르4","https://trees.gamemeca.com/mir4","Wemade Co., Ltd","롤플레잉"
"9","(-)","브롤스타즈","https://trees.gamemeca.com/brawlstars","Supercell","액션"
"10","(-)","리니지2M","https://trees.gamemeca.com/lineage2m19","NCSOFT Corporation","롤플레잉"
"11","(+1)","피파 모바일","https://trees.gamemeca.com/fmk","NEXON Company","스포츠"
"12","(-1)","메이플스토리M","https://trees.gamemeca.com/maplem","NEXON Company","롤플레잉"
"13","(+1)","포켓몬고","https://trees.gamemeca.com/pokemongo","Niantic, Inc.","어드벤처"
"14","(+5)","검은사막 모바일","https://trees.gamemeca.com/blackdesertm","PEARL ABYSS","롤플레잉"
"15","(-)","전략적 팀 전투","https://trees.gamemeca.com/league","Riot Games, Inc","전략"
"16","(+1)","좀비고등학교","https://trees.gamemeca.com/aooni","AWESOMEPIECE","아케이드"
"17","(+1)","V4","https://trees.gamemeca.com/v4kr","NEXON Company","롤플레잉"
"18","(-2)","카트라이더 러쉬플러스","https://trees.gamemeca.com/nexonkart","NEXON Company","자동차 경주"
"19","(+2)","일곱개의 대죄: 그랜드 크로스","https://trees.gamemeca.com/sevenguilty","Netmarble","롤플레잉"
"20","(+2)","카운터사이드","https://trees.gamemeca.com/counterside","NEXON Company","롤플레잉"
"21","(NEW)","삼국지 전략판","https://trees.gamemeca.com/sgzzlb","Qookka Games","전략"
"22","(-2)","소울워커 아카데미아","https://trees.gamemeca.com/soulacademia","YJM Games","롤플레잉"
"23","(-)","슬램덩크","https://trees.gamemeca.com/slamdunkmobile","DeNA HONG KONG LIMITED","스포츠"
"24","(+3)","AFK 아레나","https://trees.gamemeca.com/hgame_gp","Lilith Games","롤플레잉"
"25","(+1)","리그 오브 레전드: 와일드 리프트","https://trees.gamemeca.com/wildrift","Riot Games, Inc","전략"
"26","(+2)","모두의마블","https://trees.gamemeca.com/modoomarblekakao","Netmarble","보드"
"27","(-2)","A3: 스틸얼라이브","https://trees.gamemeca.com/a3","Netmarble","롤플레잉"
"28","(+3)","더 킹 오브 파이터즈 올스타","https://trees.gamemeca.com/kofallstar","Netmarble","롤플레잉"
"29","(+3)","배틀그라운드 모바일","https://trees.gamemeca.com/battlem","PUBG CORPORATION","액션"
"30","(-)","라이즈 오브 킹덤즈","https://trees.gamemeca.com/rok","Lilith Games","전략"
"31","(+3)","R2M","https://trees.gamemeca.com/r2m","Webzen Inc.","롤플레잉"
"32","(-3)","블리치: 만해의 길","https://trees.gamemeca.com/bleachthewayofbankai","DAMO NETWORK LIMITED","롤플레잉"
"33","(-)","라그나로크 오리진","https://trees.gamemeca.com/ragnarokorigin","GRAVITY Co., Ltd.","롤플레잉"
"34","(+3)","제5인격","https://trees.gamemeca.com/id5","X.D. Global","어드벤처"
"35","(NEW)","랜덤 다이스","https://trees.gamemeca.com/royaldice","royaldice","전략"
"36","(-1)","페이트 그랜드 오더","https://trees.gamemeca.com/fgok","Netmarble","롤플레잉"
"37","(-1)","그랑삼국","https://trees.gamemeca.com/snsgz2","YOUZU(SINGAPORE)PTE.LTD.","롤플레잉"
"38","(-)","기적의 검","https://trees.gamemeca.com/qjzj","4399 KOREA","롤플레잉"
"39","(NEW)","버디크러시: 판타지 골프","https://trees.gamemeca.com/birdiecrushfantasygolf","Com2uS","스포츠"
"40","(-7)","라스트오리진","https://trees.gamemeca.com/lastorigin","smart joy","롤플레잉"
