"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(-)","https://trees.gamemeca.com/lineagem19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineagem19.png","리니지M","NCSOFT Corporation","롤플레잉"
"2","(-)","https://trees.gamemeca.com/v4kr","https://trees.gamemeca.com/data/monthlyrank/mobile/v4kr.png","V4","NEXON Company","롤플레잉"
"3","(-)","https://trees.gamemeca.com/lineage2m19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineage2m19.png","리니지2M","NCSOFT Corporation","롤플레잉"
"4","(+5)","https://trees.gamemeca.com/arknights","https://trees.gamemeca.com/data/monthlyrank/mobile/arknights.png","명일방주","Yostar Limited.","전략"
"5","(-1)","https://trees.gamemeca.com/roblox","https://trees.gamemeca.com/data/monthlyrank/mobile/roblox.png","ROBLOX","Roblox Corporation","어드벤처"
"6","(-)","https://trees.gamemeca.com/counterside","https://trees.gamemeca.com/data/monthlyrank/mobile/counterside.png","카운터사이드","NEXON Company","롤플레잉"
"7","(-2)","https://trees.gamemeca.com/brawlstars","https://trees.gamemeca.com/data/monthlyrank/mobile/brawlstars.png","브롤스타즈","Supercell","액션"
"8","(-)","https://trees.gamemeca.com/hgame_gp","https://trees.gamemeca.com/data/monthlyrank/mobile/hgame_gp.png","AFK 아레나","Lilith Games","롤플레잉"
"9","(NEW)","https://trees.gamemeca.com/chaosmobile","https://trees.gamemeca.com/data/monthlyrank/mobile/chaosmobile.png","카오스모바일","(주)엑스엔게임즈","롤플레잉"
"10","(NEW)","https://trees.gamemeca.com/smdlkr","https://trees.gamemeca.com/data/monthlyrank/mobile/smdlkr.png","R5","YOOZOO GAMES KOREA CO.,LTD.","롤플레잉"
"11","(-4)","https://trees.gamemeca.com/kbo3","https://trees.gamemeca.com/data/monthlyrank/mobile/kbo3.png","이사만루3","GONGGAMES Corp.","스포츠"
"12","(-2)","https://trees.gamemeca.com/moonlight","https://trees.gamemeca.com/data/monthlyrank/mobile/moonlight.png","달빛조각사","Kakao Games Corp.","롤플레잉"
"13","(-2)","https://trees.gamemeca.com/blackdesertm","https://trees.gamemeca.com/data/monthlyrank/mobile/blackdesertm.png","검은사막 모바일","PEARL ABYSS","롤플레잉"
"14","(-2)","https://trees.gamemeca.com/rok","https://trees.gamemeca.com/data/monthlyrank/mobile/rok.png","라이즈 오브 킹덤즈","Lilith Games","전략"
