"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(-)","포르자 호라이즌 5","","Xbox Game Studios","레이싱"
"4","(-)","배틀필드 2042","","Electronic Arts","액션"
"5","(+3)","파피 플레이타임","","MOB Games","액션"
"6","(+1)","FIFA 22","","Electronic Arts","스포츠"
"7","(-1)","풋볼 매니저 2022","","SEGA","스포츠"
"8","(-3)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
"9","(+1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"10","(-1)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"11","(-)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"12","(+7)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"13","(+1)","잇 테이크 투","","Electronic Arts","액션"
"14","(+1)","폴가이즈","","Devolver Digital","어드벤처"
"15","(-)","슈퍼로봇대전 30","","BANDAI NAMCO Entertainment","전략"
"16","(-4)","에이지 오브 엠파이어 4","","Xbox Game Studios","전략"
"17","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"18","(-1)","하데스","","Supergiant Games","액션"
"19","(-1)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"20","(NEW)","앤빌","","Action Square","액션"
"21","(+1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"22","(-2)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"23","(+2)","몰락한 왕: 리그 오브 레전드 이야기","","Riot Forge","RPG"
"24","(-1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"25","(-1)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"26","(-5)","귀멸의 칼날 히노카미 혈풍담","","SEGA","액션"
"27","(+2)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"28","(-2)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"29","(NEW)","베리드 스타즈","","LINE Games Corporation","어드벤처"
"30","(-2)","테일즈 오브 어라이즈","","BANDAI NAMCO Entertainment","액션"
"31","(-4)","백 4 블러드","","Warner Bros. Games","액션"
"32","(+6)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"33","(-2)","쥬라기 월드 에볼루션 2","","Frontier Developments","시뮬레이션"
"34","(-)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"35","(-2)","그랜드 체이스","","KOG","액션"
"36","(NEW)","사이버펑크 2077","","CD PROJEKT RED","오픈월드 액션 RPG"
"37","(-)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"38","(-2)","톰 클랜시의 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"39","(-7)","파스모포비아","","Kinetic Games","공포"
"40","(-5)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
