"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","FPS"
"2","(NEW)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","캐주얼"
"3","(-1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","액션"
"4","(-)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","롤플레잉"
"5","(-2)","사이버펑크 2077","","CD PROJEKT RED","롤플레잉"
"6","(-)","갱비스트","https://trees.gamemeca.com/Gang%20Beasts","Double Fine Presents","액션"
"7","(-2)","몬스터 헌터 월드: 아이스본","","CAPCOM Co., Ltd.","액션"
"8","(NEW)","콜 오브 듀티 : 블랙 옵스 3","","Activision, Aspyr (Mac)","액션"
"9","(-2)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","캐주얼"
"10","(-)","데스 스트랜딩","","505 Games","액션"
"11","(-2)","어쌔신크리드 오딧세이","","Ubisoft","롤플레잉"
"12","(NEW)","옥토패스 트래블러","","Square Enix","롤플레잉"
"13","(+2)","문명 6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"14","(+3)","헌터스 아레나: 레전드","","Mantisco","액션"
"15","(+1)","호라이즌 제로 던 : 컴플리트 에디션","","PlayStation Mobile, Inc.","액션"
"16","(-3)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"17","(+1)","톰 클랜시 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"18","(+3)","세키로: 섀도우 다이 트와이스","","Activision (Excluding Japan and Asia)","액션"
"19","(+3)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"20","(NEW)","라이즈 오브 더 툼 레이더","","Square Enix","액션"
"21","(NEW)","다크 소울 3","https://trees.gamemeca.com/dark_souls_3","FromSoftware, Inc., BANDAI NAMCO Entertainment","롤플레잉"
"22","(+1)","로보토미 코퍼레이션","","ProjectMoon","인디"
"23","(+8)","씨 오브 시브즈","","Xbox Game Studios","액션"
"24","(+4)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"25","(NEW)","스쿼드","","Offworld Industries","액션"
"26","(NEW)","건파이어 리본","","Duoyi (Hong Kong) Interactive Entertainment Limited","액션"
"27","(NEW)","돈 스타브 투게더","https://trees.gamemeca.com/dont_starve_together","Klei Entertainment","어드벤처"
"28","(NEW)","디비니티: 오리지널 신 2","https://trees.gamemeca.com/divinity_original_sin_2","Larian Studios","롤플레잉"
"29","(+9)","서브노티카","https://trees.gamemeca.com/subnautica","Unknown Worlds Entertainment","어드벤처"
"30","(NEW)","아리아 크로니클","","CREST","캐주얼"
"31","(+9)","래프트","https://trees.gamemeca.com/raft","Square Enix","어드벤처"
"32","(NEW)","유로 트럭 시뮬레이터 2","https://trees.gamemeca.com/euro_truck_simulator_2","SCS Software","시뮬레이션"
"33","(NEW)","림월드","","Ludeon Studios","전략"
"34","(+2)","페르소나 4 골든","","SEGA","롤플레잉"
"35","(+4)","폴아웃 4","https://trees.gamemeca.com/fallout_4","Bethesda Softworks","롤플레잉"
"36","(NEW)","풋볼 매니저 2020","","SEGA","시뮬레이션"
"37","(NEW)","그린 헬","https://trees.gamemeca.com/green_hell","Creepy Jar","인디"
"38","(NEW)","스타워즈 제다이: 오더의 몰락™","","Electronic Arts","액션"
"39","(NEW)","코난 엑자일","","Funcom","액션"
"40","(NEW)","컵헤드","","Studio MDHR Entertainment Inc.","액션"
