"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"17","(-2)","https://trees.gamemeca.com/rom_aos","https://trees.gamemeca.com/data/monthlyrank/mobile/rom_aos.png","라그나로크M: 영원한 사랑","GRAVITY CO., LTD.","롤플레잉"
"18","(-)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS","캐주얼 게임"
"19","(-5)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","NETMARBLE GAMES","롤플레잉"
"20","(+5)","https://trees.gamemeca.com/mentra","https://trees.gamemeca.com/data/monthlyrank/mobile/mentra.png","맨트라","CENTURY GAME (DIANDIAN INTERACTIVE)","롤플레잉"
"21","(-9)","https://trees.gamemeca.com/samuraishow","https://trees.gamemeca.com/data/monthlyrank/mobile/samuraishow.png","사무라이 쇼다운M","JOYCITY CORP.","롤플레잉"
"22","(-3)","https://trees.gamemeca.com/pokemongo","https://trees.gamemeca.com/data/monthlyrank/mobile/pokemongo.png","포켓몬고","NIANTIC, INC.","어드벤처"
"23","(-1)","https://trees.gamemeca.com/hundredsoul","https://trees.gamemeca.com/data/monthlyrank/mobile/hundredsoul.png","헌드레드 소울","HOUND 13","롤플레잉"
"24","(-4)","https://trees.gamemeca.com/kingsraid","https://trees.gamemeca.com/data/monthlyrank/mobile/kingsraid.png","킹스레이드","VESPA INC.","롤플레잉"
"25","(-4)","https://trees.gamemeca.com/epic7","https://trees.gamemeca.com/data/monthlyrank/mobile/epic7.png","에픽세븐","SMILEGATE MEGAPORT","롤플레잉"
"26","(-)","https://trees.gamemeca.com/bleach","https://trees.gamemeca.com/data/monthlyrank/mobile/bleach.png","블리치 - 사신 격투","DENA HONG KONG LIMITED","롤플레잉"
"27","(-4)","https://trees.gamemeca.com/modoomarblekakao","https://trees.gamemeca.com/data/monthlyrank/mobile/modoomarblekakao.png","모두의마블 for kakao","NETMARBLE GAMES","보드"
"28","(-4)","https://trees.gamemeca.com/oakwar","https://trees.gamemeca.com/data/monthlyrank/mobile/oakwar.png","오크: 전쟁의 서막","EFUN COMPANY","롤플레잉"
"29","(-2)","https://trees.gamemeca.com/mherosgb","https://trees.gamemeca.com/data/monthlyrank/mobile/mherosgb.png","마블 퓨처파이트","NETMARBLE GAMES","롤플레잉"
"30","(-2)","https://trees.gamemeca.com/clashofclans","https://trees.gamemeca.com/data/monthlyrank/mobile/clashofclans.png","클래시 오브 클랜","SUPERCELL","전략"
"31","(new)","https://trees.gamemeca.com/blackdesertm","https://trees.gamemeca.com/data/monthlyrank/mobile/blackdesertm.png","검은사막 모바일","PEARL ABYSS","롤플레잉"
"32","(-2)","https://trees.gamemeca.com/fgok","https://trees.gamemeca.com/data/monthlyrank/mobile/fgok.png","페이트 그랜드 오더","Netmarble","롤플레잉"
"33","(+2)","https://trees.gamemeca.com/herocantare","https://trees.gamemeca.com/data/monthlyrank/mobile/herocantare.png","히어로칸타레 with NAVER WEBTOON","NGEL GAMES Co.,Ltd.","롤플레잉"
"34","(-)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"35","(-6)","https://trees.gamemeca.com/snqx","https://trees.gamemeca.com/data/monthlyrank/mobile/snqx.png","소녀전선","X.D. Global","롤플레잉"
"36","(-5)","https://trees.gamemeca.com/bh3korea","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"37","(-4)","https://trees.gamemeca.com/friendsracing","https://trees.gamemeca.com/data/monthlyrank/mobile/friendsracing.png","프렌즈레이싱","Kakao Games Corp.","레이싱"
"38","(-2)","https://trees.gamemeca.com/onepiecetresurecruisekr","https://trees.gamemeca.com/data/monthlyrank/mobile/onepiecetresurecruisekr.png","원피스 트레저 크루즈","BANDAI NAMCO Entertainment Inc.","롤플레잉"
"39","(+1)","https://trees.gamemeca.com/rav","https://trees.gamemeca.com/data/monthlyrank/mobile/rav.png","레이븐: New WORLD","Netmarble","롤플레잉"
"40","(-2)","https://trees.gamemeca.com/miracle","https://trees.gamemeca.com/data/monthlyrank/mobile/miracle.png","미라클","Hazard Games","롤플레잉"
