"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(-)","슈퍼피플","","Wonder Games","액션"
"4","(+1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"5","(-1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"6","(+2)","잇 테이크 투","","Electronic Arts","액션"
"7","(-1)","FIFA 22","","Electronic Arts","스포츠"
"8","(+2)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
"9","(-2)","파피 플레이타임","","MOB Games","액션"
"10","(-1)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"11","(-)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"12","(-)","포르자 호라이즌 5","","Xbox Game Studios","레이싱"
"13","(-)","풋볼 매니저 2022","","SEGA","스포츠"
"14","(+6)","레디오어낫","","VOID Interactive","액션"
"15","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"16","(-)","하데스","","Supergiant Games","액션"
"17","(-2)","폴가이즈","","Devolver Digital","어드벤처"
"18","(+1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"19","(-1)","배틀필드 2042","","Electronic Arts","액션"
"20","(+1)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"21","(+1)","썬더 티어 원","","KRAFTON, Inc.","액션"
"22","(-5)","앤빌","","Action Square","액션"
"23","(+1)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"24","(+7)","더 위쳐 3: 와일드 헌트","https://trees.gamemeca.com/the_witcher_3_wild_hunt","CD PROJEKT RED","롤플레잉"
"25","(+1)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"26","(+1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"27","(+1)","헤일로 인피니트","","Xbox Game Studios","액션"
"28","(+2)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"29","(-4)","슈퍼로봇대전 30","","BANDAI NAMCO Entertainment","전략"
"30","(+9)","프랍나이트","","MYTONA","액션"
"31","(-2)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"32","(+4)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"33","(+1)","테일즈 오브 어라이즈","","BANDAI NAMCO Entertainment","액션"
"34","(-11)","베리드 스타즈","","LINE Games Corporation","어드벤처"
"35","(+2)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"36","(-4)","사이버펑크 2077","","CD PROJEKT RED","오픈월드 액션 RPG"
"37","(+3)","프로젝트 좀보이드","","The Indie Stone","RPG"
"38","(-3)","에이지 오브 엠파이어 4","","Xbox Game Studios","전략"
"39","(-1)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"40","(-7)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
