"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(+1)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"2","(-1)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"3","(+21)","폴가이즈","","Devolver Digital","어드벤처"
"4","(-1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","ConcernedApe","오픈월드 범죄 액션"
"5","(-1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원 생활 시뮬레이션"
"6","(+12)","몬스터 헌터 월드: 아이스본","","CAPCOM Co., Ltd.","액션"
"7","(NEW)","사이버펑크 2077","","CD PROJEKT RED","오픈월드 액션 RPG"
"8","(+6)","호라이즌 제로 던 : 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"9","(-2)","데스 스트랜딩","","505 Games","액션"
"10","(-1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"11","(-1)","삼국지 14","https://trees.gamemeca.com/romance_of_the_three_kingdoms_xiv","KOEI TECMO GAMES CO., LTD.","전략"
"12","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"13","(-1)","문명 6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"14","(-1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"15","(+8)","씨 오브 시브즈","","Xbox Game Studios","액션"
"16","(-10)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"17","(+2)","건파이어 리본","","Duoyi (Hong Kong) Interactive Entertainment Limited","액션"
"18","(-2)","톰 클랜시 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"19","(-4)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"20","(-3)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"21","(NEW)","러스트","https://trees.gamemeca.com/rust","Facepunch Studios","FPS"
"22","(NEW)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"23","(-1)","로보토미 코퍼레이션","","ProjectMoon","인디"
"24","(+1)","아리아 크로니클","","CREST","캐주얼"
"25","(NEW)","소드 아트 온라인 앨리시제이션 리코리스","","BANDAI NAMCO Entertainment","액션"
"26","(NEW)","보더랜드 3","","2K","롤플레잉"
"27","(+1)","비트 세이버","https://trees.gamemeca.com/Beat%20Saber","Beat Games","인디"
"28","(-2)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"29","(NEW)","할로우 나이트","https://trees.gamemeca.com/hollow_knight","Team Cherry","액션"
"30","(NEW)","둠 이터널","","Bethesda Softworks","액션"
"31","(-2)","돈 스타브 투게더","https://trees.gamemeca.com/dont_starve_together","Klei Entertainment","어드벤처"
"32","(NEW)","유로 트럭 시뮬레이터 2","https://trees.gamemeca.com/euro_truck_simulator_2","SCS Software","시뮬레이션"
"33","(-2)","래프트","https://trees.gamemeca.com/raft","Square Enix","어드벤처"
"34","(-4)","서브노티카","https://trees.gamemeca.com/subnautica","Unknown Worlds Entertainment","어드벤처"
"35","(+1)","GTFO","","10 Chambers Collective","액션"
"36","(NEW)","폴아웃 4","https://trees.gamemeca.com/fallout_4","Bethesda Softworks","롤플레잉"
"37","(+1)","풋볼 매니저 2020","","SEGA","시뮬레이션"
"38","(NEW)","라이브러리 오브 루이나","https://trees.gamemeca.com/Library%20Of%20Ruina","ProjectMoon","인디"
"39","(NEW)","피드 앤 그로우: 피쉬","","Greens s.r.o.","시뮬레이션"
"40","(-)","림월드","","Ludeon Studios","전략"
