"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","FPS"
"2","(-)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","액션"
"3","(-)","사이버펑크 2077","","CD PROJEKT RED","롤플레잉"
"4","(+2)","어몽 어스","https://trees.gamemeca.com/Among_Us","ConcernedApe","캐주얼"
"5","(-1)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"6","(-1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","롤플레잉"
"7","(-)","몬스터 헌터 월드: 아이스본","","CAPCOM Co., Ltd.","액션"
"8","(NEW)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","캐주얼"
"9","(+3)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"10","(+1)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"11","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"12","(NEW)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"13","(+1)","호라이즌 제로 던 : 컴플리트 에디션","","PlayStation Mobile, Inc.","액션"
"14","(+2)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"15","(-)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"16","(NEW)","NBA 2K20","","2K","스포츠"
"17","(+2)","데스 스트랜딩","","505 Games","액션"
"18","(-)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"19","(NEW)","톰 클랜시 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"20","(-)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"21","(NEW)","로보토미 코퍼레이션","","ProjectMoon","인디"
"22","(NEW)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"23","(+1)","하데스","","Supergiant Games","액션"
"24","(+1)","러스트","https://trees.gamemeca.com/rust","Facepunch Studios","FPS"
"25","(+3)","페르소나 4 골든","","SEGA","롤플레잉"
"26","(NEW)","소드 아트 온라인 앨리시제이션 리코리스","","BANDAI NAMCO Entertainment","액션"
"27","(+5)","돈 스타브 투게더","https://trees.gamemeca.com/dont_starve_together","Klei Entertainment","어드벤처"
"28","(+8)","씨 오브 시브즈","","Xbox Game Studios","액션"
"29","(NEW)","마운트 앤 블레이드 2: 배너로드","https://trees.gamemeca.com/mount__blade_ii_bannerlord","TaleWorlds Entertainment","전략"
"30","(NEW)","킬링 플로어 2","https://trees.gamemeca.com/killing_floor_2","Tripwire Interactive","FPS"
"31","(NEW)","다잉 라이트","https://trees.gamemeca.com/dying_light","Techland Publishing","액션"
"32","(NEW)","카타나 제로","","Devolver Digital","액션"
"33","(NEW)","왓치독스 2","","Ubisoft","액션"
"34","(NEW)","타이탄폴 2","","Electronic Arts","액션"
"35","(NEW)","래프트","https://trees.gamemeca.com/raft","Square Enix","어드벤처"
"36","(NEW)","비트 세이버","https://trees.gamemeca.com/Beat%20Saber","Beat Games","인디"
"37","(NEW)","더 크루 2","","Ubisoft","레이싱"
"38","(NEW)","림월드","","Ludeon Studios","전략"
"39","(NEW)","풋볼 매니저 2020","","SEGA","시뮬레이션"
"40","(NEW)","문명 5","https://trees.gamemeca.com/sid_meiers_civilization_v","2K","전략"
