"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(-)","테일즈 오브 어라이즈","","BANDAI NAMCO Entertainment","액션"
"4","(+4)","잇 테이크 투","","Electronic Arts","액션"
"5","(-)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"6","(-)","프로젝트 좀보이드","","The Indie Stone","RPG"
"7","(+2)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"8","(-1)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"9","(+1)","배틀필드 2042","","Electronic Arts","액션"
"10","(-6)","블레스 언리쉬드","","NEOWIZ","MMORPG"
"11","(-)","폴가이즈","","Devolver Digital","어드벤처"
"12","(+1)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"13","(-1)","하데스","","Supergiant Games","액션"
"14","(+1)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"15","(+1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"16","(-2)","풋볼 매니저 2021","","SEGA","시뮬레이션"
"17","(+2)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"18","(-)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"19","(NEW)","데스 루프","","Bethesda Softworks","액션"
"20","(-3)","그랜드 체이스","","KOG","액션"
"21","(+7)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"22","(-)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"23","(-3)","배틀필드 5","https://trees.gamemeca.com/Battlefield_V","Electronic Arts","액션"
"24","(-1)","포르자 호라이즌 4","","Xbox Game Studios","레이싱"
"25","(-)","피파 21","","","스포츠"
"26","(+3)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"27","(-6)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"28","(-4)","몬스터헌터 스토리즈 2 파멸의 날개","","CAPCOM Co., Ltd.","롤플레잉"
"29","(+3)","뉴 월드","","Amazon Games","MMORPG"
"30","(+1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"31","(-1)","데이즈 곤","","PlayStation Mobile, Inc.","서바이벌 호러"
"32","(+1)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"33","(+2)","톰 클랜시의 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"34","(+3)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"35","(+1)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"36","(-2)","어쌔신 크리드 : 오디세이","","Ubisoft","롤플레잉"
"37","(+3)","F1® 2021","","Electronic Arts","스포츠"
"38","(+1)","파스모포비아","","Kinetic Games","공포"
"39","(NEW)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"40","(-2)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
