"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","ROBLOX","https://trees.gamemeca.com/roblox","Roblox Corporation","어드벤처"
"2","(-)","리니지W","https://trees.gamemeca.com/lineagew","NCSOFT","롤플레잉"
"3","(-)","언디셈버","https://trees.gamemeca.com/undecember","LINE Games","롤플레잉"
"4","(-)","오딘: 발할라 라이징","https://trees.gamemeca.com/odin","KAKAO GAMES CORP.","롤플레잉"
"5","(+4)","리니지M","https://trees.gamemeca.com/lineagem19","NCSOFT Corporation","롤플레잉"
"6","(+2)","뮤오리진3","https://trees.gamemeca.com/muorigin3","Webzen Inc.","롤플레잉"
"7","(-1)","원신","https://trees.gamemeca.com/genshin","miHoYo Limited","어드벤처"
"8","(-1)","전략적 팀 전투","https://trees.gamemeca.com/league","Riot Games, Inc","전략"
"9","(-4)","트라하 인피니티","https://trees.gamemeca.com/trahainfinity","MOAI GAMES Corporation.","롤플레잉"
"10","(-)","쿠키런: 킹덤","https://trees.gamemeca.com/cookierunkingdom","Devsisters Corporation","롤플레잉"
"11","(-)","브롤스타즈","https://trees.gamemeca.com/brawlstars","Supercell","액션"
"12","(-)","바람의나라 연","https://trees.gamemeca.com/baram_m","NEXON Company","롤플레잉"
"13","(+2)","리니지2M","https://trees.gamemeca.com/lineage2m19","NCSOFT Corporation","롤플레잉"
"14","(+3)","검은사막 모바일","https://trees.gamemeca.com/blackdesertm","PEARL ABYSS","롤플레잉"
"15","(-2)","제2의 나라","https://trees.gamemeca.com/2worlds","Netmarble","롤플레잉"
"16","(-2)","냥코 대전쟁","https://trees.gamemeca.com/battlecatskr","PONOS Corporation","캐주얼 게임"
"17","(-1)","블루 아카이브","https://trees.gamemeca.com/bluearchive","NEXON Company","롤플레잉"
"18","(+1)","포켓몬고","https://trees.gamemeca.com/pokemongo","Niantic, Inc.","어드벤처"
"19","(-1)","피파 모바일","https://trees.gamemeca.com/fmk","NEXON Company","스포츠"
"20","(+1)","히어로즈 테일즈","https://trees.gamemeca.com/heroestales","37 MOBILE GAMES","롤플레잉"
"21","(-1)","세븐나이츠2","https://trees.gamemeca.com/sevenknights2","Netmarble","롤플레잉"
"22","(+1)","카트라이더 러쉬플러스","https://trees.gamemeca.com/nexonkart","NEXON Company","자동차 경주"
"23","(-1)","삼국지 전략판","https://trees.gamemeca.com/sgzzlb","Qookka Games","전략"
"24","(+2)","테일드 데몬 슬레이어","https://trees.gamemeca.com/taileddemonslayer","CookApps","롤플레잉"
"25","(-)","메이플스토리M","https://trees.gamemeca.com/maplem","NEXON Company","롤플레잉"
"26","(-2)","좀비고등학교","https://trees.gamemeca.com/aooni","AWESOMEPIECE","아케이드"
"27","(+4)","블레이드&소울2","https://trees.gamemeca.com/bns219","NCSOFT","롤플레잉"
"28","(-)","일곱개의 대죄: 그랜드 크로스","https://trees.gamemeca.com/sevenguilty","Netmarble","롤플레잉"
"29","(-2)","2X","https://trees.gamemeca.com/sgdts","JOYGAME KOREA","롤플레잉"
"30","(NEW)","A3: 스틸얼라이브","https://trees.gamemeca.com/a3","Netmarble","롤플레잉"
"31","(+2)","리그 오브 레전드: 와일드 리프트","https://trees.gamemeca.com/wildrift","Riot Games, Inc","전략"
"32","(-3)","미르4","https://trees.gamemeca.com/mir4","Wemade Co., Ltd","롤플레잉"
"33","(-1)","라이즈 오브 킹덤즈","https://trees.gamemeca.com/rok","Lilith Games","전략"
"34","(-4)","그랑사가","https://trees.gamemeca.com/gransaga","NPIXEL","롤플레잉"
"35","(+1)","더 킹 오브 파이터즈 올스타","https://trees.gamemeca.com/kofallstar","Netmarble","롤플레잉"
"36","(NEW)","V4","https://trees.gamemeca.com/v4kr","NEXON Company","롤플레잉"
"37","(NEW)","기적의 검","https://trees.gamemeca.com/qjzj","4399 KOREA","롤플레잉"
"38","(+1)","카운터사이드","https://trees.gamemeca.com/counterside","NEXON Company","롤플레잉"
"39","(-5)","킹덤 : 전쟁의 불씨","https://trees.gamemeca.com/projectf","파우게임즈","롤플레잉"
"40","(-5)","배틀그라운드 모바일","https://trees.gamemeca.com/battlem","PUBG CORPORATION","액션"
