"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(+1)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-1)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(-)","잇 테이크 투","","Electronic Arts","액션"
"4","(-)","바이오하자드 빌리지","","CAPCOM Co., Ltd.","서바이벌 호러"
"5","(+1)","블레스 언리쉬드","","NEOWIZ","MMORPG"
"6","(+1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"7","(+1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"8","(-3)","니어 레플리칸트 ver.1.22474487139...","","Square Enix","액션 RPG"
"9","(-)","폴가이즈","","Devolver Digital","어드벤처"
"10","(-)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"11","(+5)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"12","(-)","피파 21","","Electronic Arts","스포츠"
"13","(+2)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"14","(-3)","발하임","","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"15","(+4)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"16","(+1)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"17","(NEW)","NBA 2K21","","2K","스포츠"
"18","(-4)","아웃 오브 더 파크 베이스볼 22","","Out of the Park Developments","스포츠"
"19","(+18)","데이즈 곤","","PlayStation Mobile, Inc.","서바이벌 호러"
"20","(-2)","풋볼 매니저 2021","","SEGA","시뮬레이션"
"21","(-8)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"22","(-2)","영원회귀: 블랙서바이벌","","Nimble Neuron","전략 기반 서바이벌"
"23","(-1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"24","(-)","톰 클랜시의 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"25","(+1)","포르자 호라이즌 4","","Xbox Game Studios","레이싱"
"26","(+5)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"27","(-2)","래프트","https://trees.gamemeca.com/raft","Square Enix","어드벤처"
"28","(-5)","니어 오토마타","","Square Enix","액션"
"29","(-8)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"30","(-2)","하데스","","Supergiant Games","액션"
"31","(+7)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"32","(NEW)","서브노티카","https://trees.gamemeca.com/subnautica","Unknown Worlds Entertainment","어드벤처"
"33","(NEW)","바이오뮤턴트","","THQ Nordic","쿵후 RPG"
"34","(-4)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"35","(-2)","배틀필드 5","https://trees.gamemeca.com/Battlefield_V","Electronic Arts","액션"
"36","(-9)","리틀 나이트메어 2","","BANDAI NAMCO Entertainment","서스펜스 어드벤처 게임"
"37","(NEW)","서브노티카: 빌로우 제로","","Unknown Worlds Entertainment","어드벤처"
"38","(-3)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"39","(-7)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"40","(-6)","사이버펑크 2077","","CD PROJEKT RED","오픈월드 액션 RPG"
