"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(+1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"4","(-1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"5","(-)","잇 테이크 투","","Electronic Arts","액션"
"6","(+2)","몬스터 헌터 라이즈","","CAPCOM Co., Ltd.","액션"
"7","(NEW)","유희왕 마스터 듀얼","","Konami Digital Entertainment","전략"
"8","(+4)","프롭나이트","","MYTONA","액션"
"9","(-3)","FIFA 22","","Electronic Arts","스포츠"
"10","(-1)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
"11","(+3)","풋볼 매니저 2022","","SEGA","스포츠"
"12","(+1)","폴가이즈","","Devolver Digital","어드벤처"
"13","(-6)","슈퍼피플","","Wonder Games","액션"
"14","(+8)","갓 오브 워","","PlayStation PC LLC","액션"
"15","(-5)","파피 플레이타임","","MOB Games","액션"
"16","(-5)","레디오어낫","","VOID Interactive","액션"
"17","(-2)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"18","(-2)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"19","(-2)","포르자 호라이즌 5","","Xbox Game Studios","레이싱"
"20","(-1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"21","(-3)","하데스","","Supergiant Games","액션"
"22","(-2)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"23","(-2)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"24","(-)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"25","(+3)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"26","(-)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"27","(-)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"28","(+1)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"29","(-4)","배틀필드 2042","","Electronic Arts","액션"
"30","(+1)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"31","(-1)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"32","(-9)","더 위쳐 3: 와일드 헌트","https://trees.gamemeca.com/the_witcher_3_wild_hunt","CD PROJEKT RED","롤플레잉"
"33","(+1)","그랜드 체이스","","KOG","액션"
"34","(+2)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"35","(-)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"36","(-4)","슈퍼로봇대전 30","","BANDAI NAMCO Entertainment","전략"
"37","(-4)","테일즈 오브 어라이즈","","BANDAI NAMCO Entertainment","액션"
"38","(-)","에이지 오브 엠파이어 4","","Xbox Game Studios","전략"
"39","(NEW)","다잉 라이트 2: 스테이 휴먼","","Techland","액션"
"40","(-)","오버쿡드! 2","","Team17 Digital Ltd","캐주얼"
