"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(+1)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","FPS"
"2","(+1)","문명 6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"3","(-1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","액션"
"4","(-)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","롤플레잉"
"5","(NEW)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"6","(NEW)","몬스터 헌터: 월드","https://trees.gamemeca.com/monster_hunter_world","CAPCOM Co., Ltd.","액션"
"7","(-1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"8","(-)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"9","(-2)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"10","(-1)","사이버펑크 2077","","CD PROJEKT RED","롤플레잉"
"11","(NEW)","NBA 2K20","","2K","스포츠"
"12","(-2)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"13","(NEW)","톰 클랜시 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"14","(-9)","썸썸 편의점","","TALESSHOP Co., Ltd.","어드벤처"
"15","(NEW)","보더랜드 3","","2K","롤플레잉"
"16","(-5)","원피스 해적무쌍 4","","BANDAI NAMCO Entertainment","액션"
"17","(-4)","마운트 앤 블레이드 2: 배너로드","https://trees.gamemeca.com/mount__blade_ii_bannerlord","TaleWorlds Entertainment","전략"
"18","(NEW)","데스 스트랜딩","","505 Games","액션"
"19","(NEW)","다크 소울 3","https://trees.gamemeca.com/dark_souls_3","FromSoftware, Inc., BANDAI NAMCO Entertainment","롤플레잉"
"20","(-5)","로보토미 코퍼레이션","","ProjectMoon","인디"
"21","(-4)","바이오하자드 RE:3","","CAPCOM Co., Ltd.","액션"
"22","(NEW)","노베나 디아볼로스","","H5DEV Games","인디"
"23","(NEW)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"24","(NEW)","어쌔신크리드 오리진","","Ubisoft","액션"
"25","(NEW)","배틀필드 1","","Electronic Arts","액션"
"26","(-5)","할로우 나이트","https://trees.gamemeca.com/hollow_knight","Team Cherry","액션"
"27","(NEW)","다키스트 던전","https://trees.gamemeca.com/darkest_dungeon","Red Hook Studios","롤플레잉"
"28","(+1)","니드 포 스피드 히트","https://trees.gamemeca.com/Need%20for%20Speed%20Heat","Electronic Arts","레이싱"
"29","(-3)","다잉 라이트","https://trees.gamemeca.com/dying_light","Techland Publishing","액션"
"30","(-3)","하우스 플리퍼","https://trees.gamemeca.com/house_flipper","Frozen District","시뮬레이션"
"31","(-1)","라이브러리 오브 루이나","https://trees.gamemeca.com/Library%20Of%20Ruina","ProjectMoon","인디"
"32","(NEW)","폴아웃 76: 아톰즈","","Bethesda Softworks","롤플레잉"
"33","(NEW)","유로 트럭 시뮬레이터 2","https://trees.gamemeca.com/euro_truck_simulator_2","SCS Software","시뮬레이션"
"34","(-15)","림월드","","Ludeon Studios","전략"
"35","(-3)","비트 세이버","https://trees.gamemeca.com/Beat%20Saber","Beat Games","인디"
"36","(NEW)","스타워즈 제다이: 오더의 몰락™","","Electronic Arts","액션"
"37","(NEW)","저니","","Annapurna Interactive","어드벤처"
"38","(-2)","컵헤드","","Studio MDHR Entertainment Inc.","액션"
"39","(-5)","풋볼 매니저 2020","","SEGA","시뮬레이션"
"40","(NEW)","디비니티: 오리지널 신 2","https://trees.gamemeca.com/divinity_original_sin_2","Larian Studios","롤플레잉"
