"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","FPS"
"2","(-)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","롤플레잉"
"3","(-)","GTA5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","액션"
"4","(-)","몬스터 헌터 월드: 아이스본","","CAPCOM Co., Ltd.","액션"
"5","(NEW)","마운트 앤 블레이드 2: 배너로드","","TaleWorlds Entertainment","전략"
"6","(NEW)","원피스 해적무쌍 4","","BANDAI NAMCO Entertainment","액션"
"7","(NEW)","노베나 디아볼로스","","H5DEV Games","인디"
"8","(-2)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"9","(+3)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"10","(-1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"11","(NEW)","사이버펑크 2077","","CD PROJEKT RED","롤플레잉"
"12","(+3)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"13","(+3)","문명 6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"14","(-)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"15","(-4)","둠 이터널","","Bethesda Softworks","액션"
"16","(NEW)","다크소울 3","https://trees.gamemeca.com/dark_souls_3","FromSoftware, Inc., BANDAI NAMCO Entertainment","롤플레잉"
"17","(+19)","레지던트 이블 2 / 바이오 하자드 RE:2","","CAPCOM Co., Ltd.","액션"
"18","(NEW)","시티즈: 스카이 라인","https://trees.gamemeca.com/cities_skylines","Paradox Interactive","시뮬레이션"
"19","(-2)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"20","(-)","성검전설3 TRIALS of MANA","","Square Enix","롤플레잉"
"21","(NEW)","베어 너클 4","","Dotemu","액션"
"22","(NEW)","드래곤볼 Z 카카로트","","BANDAI NAMCO Entertainment","액션"
"23","(-5)","보더랜드 3","","2K","롤플레잉"
"24","(NEW)","러스트","https://trees.gamemeca.com/rust","Facepunch Studios","FPS"
"25","(-4)","그린 헬","","Creepy Jar","인디"
"26","(NEW)","스쿼드","","Offworld Industries","액션"
"27","(NEW)","하프라이프: 알릭스","","Valve","액션"
"28","(NEW)","파이널 판타지 15","","Square Enix","롤플레잉"
"29","(NEW)","미러","","Paradise Project","어드벤처"
"30","(-2)","림월드","","Ludeon Studios","전략"
"31","(NEW)","어쌔신크리드 오리진","","Ubisoft","액션"
"32","(-1)","폴아웃 76","","Bethesda Softworks","롤플레잉"
"33","(NEW)","뿌요뿌요 테트리스","","SEGA","퍼즐"
"34","(-8)","풋볼 매니저 2020","","SEGA","시뮬레이션"
"35","(NEW)","점프 킹","","Nexile","액션"
"36","(-6)","래프트","https://trees.gamemeca.com/raft","Square Enix","어드벤처"
"37","(NEW)","드래곤 퀘스트 빌더즈 2: 파괴신 시도와 텅 빈 섬","","Square Enix","롤플레잉"
"38","(NEW)","기어스 택틱스","","Xbox Game Studios","전략"
"39","(-6)","돈 스타브 투게더","https://trees.gamemeca.com/dont_starve_together","Klei Entertainment","어드벤처"
"40","(-3)","월페이퍼 엔진","https://trees.gamemeca.com/wallpaper_engine","Wallpaper Engine Team","유틸리티"
