"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(+2)","https://trees.gamemeca.com/maplestory","https://trees.gamemeca.com/data/monthlyrank/pc/maplestory.png","메이플스토리","NEXON Company","롤플레잉"
"2","(-)","https://trees.gamemeca.com/leagueoflegends","https://trees.gamemeca.com/data/monthlyrank/pc/leagueoflegends.png","리그 오브 레전드","라이엇 게임즈","AOS"
"3","(-2)","https://trees.gamemeca.com/lostark","https://trees.gamemeca.com/data/monthlyrank/pc/lostark.png","로스트아크","스마일게이트 STOVE","MMORPG"
"4","(-)","https://trees.gamemeca.com/fifaonline4","https://trees.gamemeca.com/data/monthlyrank/pc/fifaonline4.png","피파온라인4","NEXON COMPANY","스포츠"
"5","(-)","https://trees.gamemeca.com/kartrider","https://trees.gamemeca.com/data/monthlyrank/pc/kartrider.png","카트라이더","NEXON COMPANY","스포츠"
"6","(+1)","https://trees.gamemeca.com/df","https://trees.gamemeca.com/data/monthlyrank/pc/df.png","던전앤파이터","넥슨 코리아","액션"
"7","(-1)","https://trees.gamemeca.com/battleground","https://trees.gamemeca.com/data/monthlyrank/pc/battleground.png","배틀그라운드","Kakao Games Corp., PUBG","FPS"
"8","(+2)","https://trees.gamemeca.com/playoverwatch","https://trees.gamemeca.com/data/monthlyrank/pc/playoverwatch.png","오버워치","블리자드","FPS"
"9","(-1)","https://trees.gamemeca.com/suddenattack","https://trees.gamemeca.com/data/monthlyrank/pc/suddenattack.png","서든어택","넥슨 코리아","FPS"
"10","(+1)","https://trees.gamemeca.com/gersang","https://trees.gamemeca.com/data/monthlyrank/pc/gersang.png","천하제일상 거상","AK INTERACTIVE","롤플레잉"
"11","(-2)","https://trees.gamemeca.com/minecraft","https://trees.gamemeca.com/data/monthlyrank/pc/minecraft.png","마인크래프트","모장","어드벤처"
"12","(-)","https://trees.gamemeca.com/lineageon","https://trees.gamemeca.com/data/monthlyrank/pc/lineageon.png","리니지","엔씨소프트","롤플레잉"
"13","(-)","https://trees.gamemeca.com/talesrunner","https://trees.gamemeca.com/data/monthlyrank/pc/talesrunner.png","테일즈런너","스마일게이트 메가포트","캐주얼 게임"
"14","(-)","https://trees.gamemeca.com/bns","https://trees.gamemeca.com/data/monthlyrank/pc/bns.png","블레이드앤소울","엔씨소프트","롤플레잉"
"15","(-)","https://trees.gamemeca.com/cyphers","https://trees.gamemeca.com/data/monthlyrank/pc/cyphers.png","사이퍼즈","넥슨 코리아","액션"
"16","(+1)","https://trees.gamemeca.com/black_desert","https://trees.gamemeca.com/data/monthlyrank/pc/black_desert.png","검은사막","카카오게임즈","롤플레잉"
"17","(+1)","https://trees.gamemeca.com/aion","https://trees.gamemeca.com/data/monthlyrank/pc/aion.png","아이온: 영원의 탑","엔씨소프트","롤플레잉"
"18","(-2)","https://trees.gamemeca.com/astellia","https://trees.gamemeca.com/data/monthlyrank/pc/astellia.png","아스텔리아","NEXON Company","MMORPG"
"19","(-)","https://trees.gamemeca.com/cabnb","https://trees.gamemeca.com/data/monthlyrank/pc/cabnb.png","크레이지 아케이드 비엔비","넥슨 코리아","캐주얼 게임"
"20","(+1)","https://trees.gamemeca.com/elsword","https://trees.gamemeca.com/data/monthlyrank/pc/elsword.png","엘소드","넥슨 코리아","롤플레잉"
"21","(-1)","https://trees.gamemeca.com/fortnite","https://trees.gamemeca.com/data/monthlyrank/pc/fortnite.png","포트나이트","네오위즈","서바이벌"
"22","(-)","https://trees.gamemeca.com/baram","https://trees.gamemeca.com/data/monthlyrank/pc/baram.png","바람의나라","넥슨 코리아","롤플레잉"
"23","(-)","https://trees.gamemeca.com/lineageonii","https://trees.gamemeca.com/data/monthlyrank/pc/lineageonii.png","리니지2","엔씨소프트","롤플레잉"
"24","(+2)","https://trees.gamemeca.com/diablo3","https://trees.gamemeca.com/data/monthlyrank/pc/diablo3.png","디아블로3","넥슨 코리아","롤플레잉"
"25","(-1)","https://trees.gamemeca.com/mabinogi","https://trees.gamemeca.com/data/monthlyrank/pc/mabinogi.png","마비노기","액토즈소프트","롤플레잉"
"26","(-1)","https://trees.gamemeca.com/latalepc","https://trees.gamemeca.com/data/monthlyrank/pc/latalepc.png","라테일","블리자드","롤플레잉"
"27","(+1)","https://trees.gamemeca.com/bf","https://trees.gamemeca.com/data/monthlyrank/pc/bf.png","버블파이터","넥슨 코리아","롤플레잉"
"28","(+4)","https://trees.gamemeca.com/monster_hunter_world","https://trees.gamemeca.com/data/monthlyrank/pc/monster_hunter_world.png","몬스터헌터 월드","로두마니 스튜디오","캐주얼 게임"
"29","(+1)","https://trees.gamemeca.com/starcraft_bw","https://trees.gamemeca.com/data/monthlyrank/pc/starcraft_bw.png","스타크래프트: 브루드 워","넥슨 코리아","액션"
"30","(-3)","https://trees.gamemeca.com/mabinogi_heroes","https://trees.gamemeca.com/data/monthlyrank/pc/mabinogi_heroes.png","마비노기 영웅전","블리자드 엔터테인먼트","RTS"
