"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(-)","https://trees.gamemeca.com/lineagem19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineagem19.png","리니지M","NCSOFT Corporation","롤플레잉"
"2","(new)","https://trees.gamemeca.com/id5","https://trees.gamemeca.com/data/monthlyrank/mobile/id5.png","제5인격","X.D. GLOBAL","어드벤처"
"3","(-1)","https://trees.gamemeca.com/epic7","https://trees.gamemeca.com/data/monthlyrank/mobile/epic7.png","에픽세븐","SMILEGATE MEGAPORT","롤플레잉"
"4","(+2)","https://trees.gamemeca.com/battlem","https://trees.gamemeca.com/data/monthlyrank/mobile/battlem.png","배틀그라운드 모바일","PUBG CORPORATION","액션"
"5","(-1)","https://trees.gamemeca.com/burningm","https://trees.gamemeca.com/data/monthlyrank/mobile/burningm.png","버닝: 매지컬소드","Eyougame Inc.","롤플레잉"
"6","(-3)","https://trees.gamemeca.com/lineageii","https://trees.gamemeca.com/data/monthlyrank/mobile/lineageii.png","리니지2 레볼루션","Netmarble Games","롤플레잉"
"7","(+2)","https://trees.gamemeca.com/modoomarblekakao","https://trees.gamemeca.com/data/monthlyrank/mobile/modoomarblekakao.png","모두의마블 for kakao","Netmarble Games","보드"
"8","(+3)","https://trees.gamemeca.com/pokemongo","https://trees.gamemeca.com/data/monthlyrank/mobile/pokemongo.png","포켓몬고","Niantic, Inc.","어드벤처"
"9","(+5)","https://trees.gamemeca.com/sknights","https://trees.gamemeca.com/data/monthlyrank/mobile/sknights.png","세븐나이츠 for kakao","Netmarble Games","롤플레잉"
"10","(-3)","https://trees.gamemeca.com/triplesaos","https://trees.gamemeca.com/data/monthlyrank/mobile/triplesaos.png","트리플S","시그널앤코","롤플레잉"
"11","(+5)","https://trees.gamemeca.com/rom_aos","https://trees.gamemeca.com/data/monthlyrank/mobile/rom_aos.png","라그나로크M: 영원한 사랑","GRAVITY Co., Ltd.","롤플레잉"
"12","(-4)","https://trees.gamemeca.com/maplem","https://trees.gamemeca.com/data/monthlyrank/mobile/maplem.png","메이플스토리M","NEXON Company","롤플레잉"
"13","(-)","https://trees.gamemeca.com/snqx","https://trees.gamemeca.com/data/monthlyrank/mobile/snqx.png","소녀전선","Longcheng Ltd.","롤플레잉"
"14","(-2)","https://trees.gamemeca.com/mherosgb","https://trees.gamemeca.com/data/monthlyrank/mobile/mherosgb.png","마블 퓨처파이트","Netmarble Games","롤플레잉"
"15","(-)","https://trees.gamemeca.com/battlecatskr","https://trees.gamemeca.com/data/monthlyrank/mobile/battlecatskr.png","냥코 대전쟁","PONOS","캐주얼게임"
"16","(-6)","https://trees.gamemeca.com/cookiewars","https://trees.gamemeca.com/data/monthlyrank/mobile/cookiewars.png","쿠키워즈","Devsisters Corporation","캐주얼게임"
"17","(-)","https://trees.gamemeca.com/clashroyale","https://trees.gamemeca.com/data/monthlyrank/mobile/clashroyale.png","클래시 로얄","Supercell","전략"
"18","(new)","https://trees.gamemeca.com/phantomgate","https://trees.gamemeca.com/data/monthlyrank/mobile/phantomgate.png","팬텀게이트 : 더 라스트 발키리","Netmarble","롤플레잉"
"19","(new)","https://trees.gamemeca.com/aooni","https://trees.gamemeca.com/data/monthlyrank/mobile/aooni.png","좀비고등학교","AWESOMEPIECE","아케이드"
"20","(+8)","","https://trees.gamemeca.com/data/monthlyrank/mobile/qy_google.png","삼국지M","Efun Company","전략"
"21","(-16)","https://trees.gamemeca.com/icarusm","https://trees.gamemeca.com/data/monthlyrank/mobile/icarusm.png","이카루스M","Wemade Service","롤플레잉"
"22","(new)","https://trees.gamemeca.com/onepiecetresurecruisekr","https://trees.gamemeca.com/data/monthlyrank/mobile/onepiecetresurecruisekr.png","원피스 트레저 크루즈","BANDAI NAMCO Entertainment Inc.","롤플레잉"
"23","(+6)","https://trees.gamemeca.com/kingsraid","https://trees.gamemeca.com/data/monthlyrank/mobile/kingsraid.png","킹스레이드","Vespa Inc.","롤플레잉"
"24","(new)","https://trees.gamemeca.com/gb","https://trees.gamemeca.com/data/monthlyrank/mobile/gb.png","쿠키런: 오븐브레이크","Devsisters Corporation","아케이드"
"25","(-6)","https://trees.gamemeca.com/evol_kr_release","https://trees.gamemeca.com/data/monthlyrank/mobile/evol_kr_release.png","러브앤프로듀서","Paper Games","롤플레잉"
"26","(-8)","https://trees.gamemeca.com/simsmobile","https://trees.gamemeca.com/data/monthlyrank/mobile/simsmobile.png","The Sims 심즈모바일","ELECTRONIC ARTS","시뮬레이션"
"27","(new)","https://trees.gamemeca.com/honors_google","https://trees.gamemeca.com/data/monthlyrank/mobile/honors_google.png","글로리","GAMELAND(HK)CO.,LIMITED","롤플레잉"
"28","(+2)","https://trees.gamemeca.com/overhit","https://trees.gamemeca.com/data/monthlyrank/mobile/overhit.png","오버히트","NEXON Company","롤플레잉"
"29","(new)","","https://trees.gamemeca.com/data/monthlyrank/mobile/bh3korea.png","붕괴3rd","miHoYo Limited","액션"
"30","(new)","https://trees.gamemeca.com/azkr","https://trees.gamemeca.com/data/monthlyrank/mobile/azkr.png","왕이되는자","CHUANG COOL ENTERTAINMENT","롤플레잉"
